data,casi,casi_media7gg
2022-03-11,-9999,1037.0
2022-03-12,-9999,1098.857142857143
2022-03-13,-9999,1152.4285714285713
2022-03-14,-9999,1199.142857142857
2022-03-15,-9999,1246.7142857142858
2022-03-16,-9999,1283.4285714285713
2022-03-17,-9999,1290.5714285714287
2022-03-18,-9999,1306.0
2022-03-19,-9999,1311.7142857142858
2022-03-20,-9999,1325.5714285714287
2022-03-21,-9999,1329.5714285714287
2022-03-22,-9999,1340.2857142857142
2022-03-23,-9999,1337.2857142857142
2022-03-24,-9999,1338.7142857142858
2022-03-25,-9999,1379.2857142857142
2022-03-26,-9999,1395.142857142857
2022-03-27,-9999,1410.5714285714287
2022-03-28,-9999,1429.2857142857142
2022-03-29,-9999,1420.857142857143
2022-03-30,-9999,1437.857142857143
2022-03-31,-9999,1444.857142857143
2022-04-01,-9999,1454.4285714285713
2022-04-02,-9999,1464.5714285714287
2022-04-03,-9999,1488.142857142857
2022-04-04,-9999,1505.7142857142858
2022-04-05,-9999,1546.4285714285713
2022-04-06,-9999,1561.7142857142858
2022-04-07,-9999,1562.0
2022-04-08,-9999,1588.4285714285713
2022-04-09,-9999,1621.142857142857
2022-04-10,-9999,1632.7142857142858
2022-04-11,-9999,1650.2857142857142
2022-04-12,-9999,1684.142857142857
2022-04-13,-9999,1715.142857142857
2022-04-14,-9999,1707.2857142857142
2022-04-15,-9999,1422.857142857143
2022-04-16,-9999,1630.857142857143
2022-04-17,-9999,1673.0
2022-04-18,-9999,1698.7142857142858
2022-04-19,-9999,1712.7142857142858
2022-04-20,-9999,1702.142857142857
2022-04-21,-9999,1719.5714285714287
2022-04-22,-9999,1740.0
2022-04-23,-9999,1696.7142857142858
2022-04-24,-9999,1653.4285714285713
2022-04-25,-9999,1626.0
2022-04-26,-9999,1563.0
2022-04-27,-9999,1526.0
2022-04-28,-9999,1501.142857142857
2022-04-29,-9999,1692.4285714285713
2022-04-30,-9999,1447.142857142857
2022-05-01,-9999,1365.0
2022-05-02,-9999,1280.857142857143
2022-05-03,-9999,1214.2857142857142
2022-05-04,-9999,1165.2857142857142
2022-05-05,-9999,1150.142857142857
2022-05-06,-9999,1092.0
2022-05-07,-9999,1053.142857142857
2022-05-08,-9999,1019.4285714285714
2022-05-09,-9999,998.4285714285714
2022-05-10,-9999,973.7142857142857
2022-05-11,-9999,955.5714285714286
2022-05-12,-9999,953.8571428571429
2022-05-13,-9999,921.4285714285714
2022-05-14,-9999,894.0
2022-05-15,-9999,856.1428571428571
2022-05-16,-9999,810.5714285714286
2022-05-17,-9999,773.1428571428571
2022-05-18,-9999,732.1428571428571
2022-05-19,-9999,730.0
2022-05-20,-9999,677.2857142857143
2022-05-21,-9999,652.1428571428571
2022-05-22,-9999,622.0
2022-05-23,-9999,600.7142857142857
2022-05-24,-9999,575.8571428571429
2022-05-25,-9999,562.8571428571429
2022-05-26,-9999,553.4285714285714
2022-05-27,-9999,512.4285714285714
2022-05-28,-9999,483.57142857142856
2022-05-29,-9999,466.7142857142857
2022-05-30,-9999,399.42857142857144
2022-05-31,-9999,416.7142857142857
2022-06-01,-9999,419.0
2022-06-02,-9999,420.2857142857143
2022-06-03,-9999,441.0
2022-06-04,-9999,456.7142857142857
2022-06-05,-9999,469.57142857142856
2022-06-06,-9999,528.8571428571429
2022-06-07,-9999,507.57142857142856
2022-06-08,-9999,515.8571428571429
2022-06-09,-9999,520.1428571428571
2022-06-10,-9999,552.8571428571429
2022-06-11,-9999,590.0
2022-06-12,-9999,645.1428571428571
2022-06-13,-9999,711.2857142857143
2022-06-14,-9999,762.2857142857143
2022-06-15,-9999,800.1428571428571
2022-06-16,-9999,816.0
2022-06-17,-9999,884.0
2022-06-18,-9999,942.1428571428571
2022-06-19,-9999,981.7142857142857
2022-06-20,-9999,1031.7142857142858
2022-06-21,-9999,1069.0
2022-06-22,-9999,1124.4285714285713
2022-06-23,-9999,1145.7142857142858
2022-06-24,-9999,1320.5714285714287
2022-06-25,-9999,1409.2857142857142
2022-06-26,-9999,1519.4285714285713
2022-06-27,-9999,1608.4285714285713
2022-06-28,-9999,1773.142857142857
2022-06-29,-9999,1889.142857142857
2022-06-30,-9999,1927.142857142857
2022-07-01,-9999,2156.5714285714284
2022-07-02,-9999,2318.4285714285716
2022-07-03,-9999,2477.714285714286
2022-07-04,-9999,2610.714285714286
2022-07-05,-9999,2713.285714285714
2022-07-06,-9999,2783.714285714286
2022-07-07,-9999,2795.1428571428573
2022-07-08,-9999,2856.8571428571427
2022-07-09,-9999,2905.8571428571427
2022-07-10,-9999,2921.714285714286
2022-07-11,-9999,2926.5714285714284
2022-07-12,-9999,2902.0
2022-07-13,-9999,2855.714285714286
2022-07-14,-9999,2847.285714285714
2022-07-15,-9999,2727.285714285714
2022-07-16,-9999,2638.4285714285716
2022-07-17,-9999,2532.1428571428573
2022-07-18,-9999,2410.1428571428573
2022-07-19,-9999,2294.5714285714284
2022-07-20,-9999,2210.5714285714284
2022-07-21,-9999,2179.5714285714284
2022-07-22,-9999,2015.142857142857
2022-07-23,-9999,1890.0
2022-07-24,-9999,1765.5714285714287
2022-07-25,-9999,1683.0
2022-07-26,-9999,1596.857142857143
2022-07-27,-9999,1529.142857142857
2022-07-28,-9999,1503.142857142857
2022-07-29,-9999,1402.2857142857142
2022-07-30,-9999,1323.5714285714287
2022-07-31,-9999,1267.5714285714287
2022-08-01,-9999,1207.0
2022-08-02,-9999,1150.142857142857
2022-08-03,-9999,1110.142857142857
2022-08-04,-9999,1098.0
2022-08-05,-9999,974.7142857142857
2022-08-06,-9999,903.1428571428571
2022-08-07,-9999,838.5714285714286
2022-08-08,-9999,786.5714285714286
2022-08-09,-9999,741.1428571428571
2022-08-10,-9999,714.0
2022-08-11,-9999,706.4285714285714
2022-08-12,-9999,554.2857142857143
2022-08-13,-9999,585.7142857142857
2022-08-14,-9999,563.7142857142857
2022-08-15,-9999,552.7142857142857
2022-08-16,-9999,541.4285714285714
2022-08-17,-9999,547.1428571428571
2022-08-18,-9999,552.5714285714286
2022-08-19,-9999,688.5714285714286
2022-08-20,-9999,644.1428571428571
2022-08-21,-9999,660.8571428571429
2022-08-22,-9999,665.4285714285714
2022-08-23,-9999,678.1428571428571
2022-08-24,-9999,667.7142857142857
2022-08-25,-9999,664.7142857142857
2022-08-26,-9999,667.7142857142857
2022-08-27,-9999,674.5714285714286
2022-08-28,-9999,663.2857142857143
2022-08-29,-9999,659.1428571428571
2022-08-30,-9999,643.7142857142857
2022-08-31,-9999,631.1428571428571
2022-09-01,-9999,621.5714285714286
2022-09-02,-9999,588.2857142857143
2022-09-03,-9999,561.0
2022-09-04,-9999,547.2857142857143
2022-09-05,-9999,539.7142857142857
2022-09-06,-9999,532.2857142857143
2022-09-07,-9999,527.0
2022-09-08,-9999,522.0
2022-09-09,-9999,519.8571428571429
2022-09-10,-9999,530.5714285714286
2022-09-11,-9999,544.2857142857143
2022-09-12,-9999,557.1428571428571
2022-09-13,-9999,582.2857142857143
2022-09-14,-9999,597.4285714285714
2022-09-15,-9999,606.0
2022-09-16,-9999,640.5714285714286
2022-09-17,-9999,672.7142857142857
2022-09-18,-9999,707.2857142857143
2022-09-19,-9999,737.7142857142857
2022-09-20,-9999,786.2857142857143
2022-09-21,-9999,830.8571428571429
2022-09-22,-9999,857.0
2022-09-23,-9999,960.5714285714286
2022-09-24,-9999,1079.857142857143
2022-09-25,-9999,1198.7142857142858
2022-09-26,-9999,1325.4285714285713
2022-09-27,-9999,1409.7142857142858
2022-09-28,-9999,1502.4285714285713
2022-09-29,-9999,1528.4285714285713
2022-09-30,-9999,1790.4285714285713
2022-10-01,-9999,1911.142857142857
2022-10-02,-9999,2044.857142857143
2022-10-03,-9999,2173.0
2022-10-04,-9999,2321.0
2022-10-05,-9999,2398.0
2022-10-06,-9999,2399.0
2022-10-07,-9999,2347.1428571428573
2022-10-08,-9999,2356.0
2022-10-09,-9999,2335.5714285714284
2022-10-10,-9999,2263.8571428571427
2022-10-11,-9999,2183.5714285714284
2022-10-12,-9999,2110.714285714286
2022-10-13,-9999,2094.1428571428573
2022-10-14,-9999,2108.8571428571427
2022-10-15,-9999,2029.857142857143
2022-10-16,-9999,1914.2857142857142
2022-10-17,-9999,1877.142857142857
2022-10-18,-9999,1827.857142857143
2022-10-19,-9999,1791.857142857143
2022-10-20,-9999,1787.5714285714287
2022-10-21,-9999,1662.7142857142858
2022-10-22,-9999,1559.0
2022-10-23,-9999,1481.5714285714287
2022-10-24,-9999,1370.7142857142858
2022-10-25,-9999,1265.2857142857142
2022-10-26,-9999,1191.7142857142858
2022-10-27,-9999,1164.142857142857
2022-10-28,-9999,977.1428571428571
2022-10-29,-9999,830.1428571428571
2022-10-30,-9999,909.0
2022-10-31,-9999,901.7142857142857
2022-11-01,-9999,913.8571428571429
2022-11-02,-9999,920.2857142857143
2022-11-03,-9999,931.1428571428571
2022-11-04,-9999,999.0
2022-11-05,-9999,1119.7142857142858
2022-11-06,-9999,1040.7142857142858
2022-11-07,-9999,1057.4285714285713
2022-11-08,-9999,1069.4285714285713
2022-11-09,-9999,1097.0
2022-11-10,-9999,1105.5714285714287
2022-11-11,-9999,1162.142857142857
2022-11-12,-9999,1209.142857142857
2022-11-13,-9999,1238.4285714285713
2022-11-14,-9999,1253.4285714285713
2022-11-15,-9999,1265.4285714285713
2022-11-16,-9999,1269.7142857142858
2022-11-17,-9999,1263.2857142857142
2022-11-18,-9999,1266.7142857142858
2022-11-19,-9999,1260.2857142857142
2022-11-20,-9999,1274.142857142857
2022-11-21,-9999,1292.7142857142858
2022-11-22,-9999,1308.7142857142858
2022-11-23,-9999,1324.0
2022-11-24,-9999,1335.7142857142858
2022-11-25,-9999,1386.5714285714287
2022-11-26,-9999,1414.2857142857142
2022-11-27,-9999,1433.7142857142858
2022-11-28,-9999,1455.7142857142858
2022-11-29,-9999,1465.2857142857142
2022-11-30,-9999,1449.0
2022-12-01,-9999,1441.0
2022-12-02,-9999,1386.142857142857
2022-12-03,-9999,1340.857142857143
2022-12-04,-9999,1288.5714285714287
2022-12-05,-9999,1100.4285714285713
2022-12-06,-9999,1065.2857142857142
2022-12-07,-9999,1031.5714285714287
2022-12-08,-9999,1023.8571428571429
2022-12-09,-9999,923.7142857142857
2022-12-10,-9999,866.4285714285714
2022-12-11,-9999,802.8571428571429
2022-12-12,-9999,850.7142857142857
2022-12-13,-9999,759.1428571428571
2022-12-14,-9999,708.0
2022-12-15,-9999,689.7142857142857
2022-12-16,-9999,603.2857142857143
2022-12-17,-9999,557.2857142857143
2022-12-18,-9999,514.8571428571429
2022-12-19,-9999,490.2857142857143
2022-12-20,-9999,478.2857142857143
2022-12-21,-9999,474.7142857142857
2022-12-22,-9999,464.57142857142856
2022-12-23,-9999,371.42857142857144
2022-12-24,-9999,381.2857142857143
2022-12-25,-9999,370.42857142857144
2022-12-26,-9999,377.0
2022-12-27,-9999,374.7142857142857
2022-12-28,-9999,366.0
2022-12-29,-9999,363.0
2022-12-30,-9999,419.7142857142857
2022-12-31,-9999,381.0
2023-01-01,-9999,364.2857142857143
2023-01-02,-9999,334.7142857142857
2023-01-03,-9999,275.42857142857144
2023-01-04,-9999,265.57142857142856
2023-01-05,-9999,269.57142857142856
2023-01-06,-9999,243.42857142857142
2023-01-07,-9999,223.14285714285714
2023-01-08,-9999,200.28571428571428
2023-01-09,-9999,180.85714285714286
2023-01-10,-9999,190.42857142857142
2023-01-11,-9999,169.14285714285714
2023-01-12,-9999,159.42857142857142
2023-01-13,-9999,133.57142857142858
2023-01-14,-9999,124.71428571428571
2023-01-15,-9999,117.28571428571429
2023-01-16,-9999,109.85714285714286
2023-01-17,-9999,101.85714285714286
2023-01-18,-9999,96.0
2023-01-19,-9999,95.57142857142857
2023-01-20,-9999,88.42857142857143
2023-01-21,-9999,79.85714285714286
2023-01-22,-9999,80.42857142857143
2023-01-23,-9999,83.14285714285714
2023-01-24,-9999,83.0
2023-01-25,-9999,84.42857142857143
2023-01-26,-9999,85.14285714285714
2023-01-27,-9999,84.28571428571429
2023-01-28,-9999,83.14285714285714
2023-01-29,-9999,78.42857142857143
2023-01-30,-9999,73.71428571428571
2023-01-31,-9999,73.0
2023-02-01,-9999,71.71428571428571
2023-02-02,-9999,72.71428571428571
2023-02-03,-9999,73.14285714285714
2023-02-04,-9999,71.71428571428571
2023-02-05,-9999,71.14285714285714
2023-02-06,-9999,71.0
2023-02-07,-9999,70.85714285714286
2023-02-08,-9999,69.14285714285714
2023-02-09,-9999,67.57142857142857
2023-02-10,-9999,67.42857142857143
2023-02-11,-9999,69.57142857142857
2023-02-12,-9999,73.71428571428571
2023-02-13,-9999,74.42857142857143
2023-02-14,-9999,75.14285714285714
2023-02-15,-9999,75.0
2023-02-16,-9999,75.28571428571429
2023-02-17,-9999,72.85714285714286
2023-02-18,-9999,71.57142857142857
2023-02-19,-9999,68.71428571428571
2023-02-20,-9999,69.57142857142857
2023-02-21,-9999,69.71428571428571
2023-02-22,-9999,71.0
2023-02-23,-9999,71.57142857142857
2023-02-24,-9999,68.57142857142857
2023-02-25,-9999,67.57142857142857
2023-02-26,-9999,66.0
2023-02-27,-9999,63.0
2023-02-28,-9999,64.57142857142857
2023-03-01,-9999,65.57142857142857
2023-03-02,-9999,64.0
2023-03-03,-9999,63.57142857142857
2023-03-04,-9999,64.14285714285714
2023-03-05,-9999,70.0
2023-03-06,-9999,74.85714285714286
2023-03-07,-9999,73.28571428571429
2023-03-08,-9999,73.71428571428571
2023-03-09,-9999,76.0
2023-03-10,-9999,78.85714285714286
2023-03-11,-9999,79.14285714285714
2023-03-12,-9999,74.14285714285714
2023-03-13,-9999,72.85714285714286
2023-03-14,-9999,73.14285714285714
2023-03-15,-9999,72.85714285714286
2023-03-16,-9999,72.28571428571429
2023-03-17,-9999,79.14285714285714
2023-03-18,-9999,82.14285714285714
2023-03-19,-9999,88.57142857142857
2023-03-20,-9999,91.0
2023-03-21,-9999,97.0
2023-03-22,-9999,101.0
2023-03-23,-9999,101.57142857142857
2023-03-24,-9999,102.14285714285714
2023-03-25,-9999,105.42857142857143
2023-03-26,-9999,107.28571428571429
2023-03-27,-9999,110.71428571428571
2023-03-28,-9999,111.71428571428571
2023-03-29,-9999,112.0
2023-03-30,-9999,114.28571428571429
2023-03-31,-9999,118.71428571428571
2023-04-01,-9999,118.57142857142857
2023-04-02,-9999,117.85714285714286
2023-04-03,-9999,116.85714285714286
2023-04-04,-9999,112.71428571428571
2023-04-05,-9999,112.0
2023-04-06,-9999,110.0
2023-04-07,-9999,88.85714285714286
2023-04-08,-9999,109.71428571428571
2023-04-09,-9999,120.0
2023-04-10,-9999,129.42857142857142
2023-04-11,-9999,137.57142857142858
2023-04-12,-9999,140.42857142857142
2023-04-13,-9999,143.57142857142858
2023-04-14,-9999,167.71428571428572
2023-04-15,-9999,152.71428571428572
2023-04-16,-9999,148.85714285714286
2023-04-17,-9999,144.42857142857142
2023-04-18,-9999,140.57142857142858
2023-04-19,-9999,139.42857142857142
2023-04-20,-9999,135.42857142857142
2023-04-21,-9999,127.57142857142857
2023-04-22,-9999,113.14285714285714
2023-04-23,-9999,119.57142857142857
2023-04-24,-9999,118.42857142857143
2023-04-25,-9999,118.71428571428571
2023-04-26,-9999,118.0
2023-04-27,-9999,120.0
2023-04-28,-9999,104.85714285714286
2023-04-29,-9999,120.0
2023-04-30,-9999,106.71428571428571
2023-05-01,-9999,100.28571428571429
2023-05-02,-9999,97.0
2023-05-03,-9999,93.0
2023-05-04,-9999,90.28571428571429
2023-05-05,-9999,99.42857142857143
2023-05-06,-9999,89.42857142857143
2023-05-07,-9999,82.57142857142857
2023-05-08,-9999,74.28571428571429
2023-05-09,-9999,66.28571428571429
2023-05-10,-9999,64.0
2023-05-11,-9999,63.285714285714285
2023-05-12,-9999,60.57142857142857
2023-05-13,-9999,56.857142857142854
2023-05-14,-9999,55.42857142857143
2023-05-15,-9999,60.857142857142854
2023-05-16,-9999,60.285714285714285
2023-05-17,-9999,59.714285714285715
2023-05-18,-9999,59.57142857142857
2023-05-19,-9999,56.285714285714285
2023-05-20,-9999,54.857142857142854
2023-05-21,-9999,57.142857142857146
2023-05-22,-9999,54.0
2023-05-23,-9999,57.285714285714285
2023-05-24,-9999,56.857142857142854
2023-05-25,-9999,55.57142857142857
2023-05-26,-9999,54.857142857142854
2023-05-27,-9999,52.0
2023-05-28,-9999,47.285714285714285
2023-05-29,-9999,45.714285714285715
2023-05-30,-9999,39.0
2023-05-31,-9999,37.714285714285715
2023-06-01,-9999,39.0
2023-06-02,-9999,40.714285714285715
2023-06-03,-9999,42.42857142857143
2023-06-04,-9999,41.285714285714285
2023-06-05,-9999,39.57142857142857
2023-06-06,-9999,40.285714285714285
2023-06-07,-9999,38.57142857142857
2023-06-08,-9999,36.285714285714285
2023-06-09,-9999,29.0
2023-06-10,-9999,25.142857142857142
2023-06-11,-9999,23.285714285714285
2023-06-12,-9999,22.142857142857142
2023-06-13,-9999,22.714285714285715
2023-06-14,-9999,21.571428571428573
2023-06-15,-9999,21.571428571428573
2023-06-16,-9999,19.428571428571427
2023-06-17,-9999,18.285714285714285
2023-06-18,-9999,16.428571428571427
2023-06-19,-9999,15.0
2023-06-20,-9999,13.142857142857142
2023-06-21,-9999,14.142857142857142
2023-06-22,-9999,13.571428571428571
2023-06-23,-9999,13.0
2023-06-24,-9999,12.0
2023-06-25,-9999,11.857142857142858
2023-06-26,-9999,11.714285714285714
2023-06-27,-9999,10.857142857142858
2023-06-28,-9999,9.285714285714286
2023-06-29,-9999,9.142857142857142
2023-06-30,-9999,6.857142857142857
2023-07-01,-9999,5.142857142857143
2023-07-02,-9999,3.5714285714285716
2023-07-03,-9999,1.8571428571428572
2023-07-04,-9999,1.0
2023-07-05,-9999,0.42857142857142855
2023-07-06,-9999,0.42857142857142855
2023-07-07,-9999,
2023-07-08,-9999,
2023-07-09,-9999,
