Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
75;0;0;195710;2554;376627;4811;182490;2149;81361;994;269288;2606;89;133;82;0;294;3;7;0;0;0;0;0;0;0;0;24;42;21;44;63;46;21;28;15;0;0;0;0;0;0;9;88;113;144;225;60;3;7;54;0;1;9;8;32;133;0;0;6;15;213;120;366;516;114;6.241963E+07;0;4.540188E+08;0;1.23611E+07;4.462007E+07;0;4.853576E+07;1.631215E+08;0;9759022;3.695925E+07;0;0;1.834602E+09;0;1.783833E+07;6.224281E+07;825188;0;6831994;0;161544;431188;0;789914;2856618;0;156382;444374;0;0;1.302871E+07;0;151878;313006;
76;0;0;195702;2321;376591;4401;182475;2021;81351;906;269143;2400;66;121;63;0;243;1;6;0;0;0;0;0;0;0;0;18;34;18;27;57;19;21;30;26;0;0;0;0;0;0;9;88;108;129;195;47;1;8;44;2;2;9;8;34;132;0;2;13;15;174;124;348;483;92;6.257135E+07;0;4.583408E+08;0;1.373313E+07;4.359025E+07;0;4.852481E+07;1.645974E+08;0;9491422;3.712795E+07;0;0;1.875184E+09;0;1.727346E+07;6.19548E+07;768354;0;6313098;0;151046;401376;0;715240;2584446;0;133606;400200;0;0;1.225719E+07;0;145338;294148;
77;0;0;195694;2125;376554;4010;182462;1863;81347;818;269031;2174;55;96;48;0;192;1;5;0;0;0;0;1;0;0;0;15;34;23;25;43;16;15;19;9;0;0;0;0;0;0;4;85;76;123;179;46;1;14;30;0;3;6;8;36;111;0;1;1;16;167;120;299;451;116;6.257197E+07;0;4.759725E+08;0;1.270039E+07;4.49453E+07;0;4.866842E+07;1.656201E+08;0;9870272;3.711127E+07;0;0;1.900879E+09;0;1.807276E+07;6.275187E+07;702878;0;5617380;0;136176;368724;0;651860;2347218;0;128412;368958;0;0;1.097435E+07;0;129996;264894;
78;0;0;195689;1946;376518;3601;182441;1699;81338;721;268918;1979;54;100;39;0;191;1;1;0;0;0;0;0;0;0;0;13;33;12;24;43;13;17;24;14;0;0;0;0;0;0;6;66;88;116;130;32;1;6;32;0;5;7;5;36;106;0;0;7;13;147;117;283;422;85;6.264507E+07;0;4.800043E+08;0;1.357822E+07;4.386738E+07;0;4.86093E+07;1.672787E+08;0;9484602;3.746838E+07;0;0;1.949391E+09;0;1.771208E+07;6.184498E+07;625960;0;5039354;0;127596;331352;0;595246;2168644;0;110220;335122;0;0;1.044303E+07;0;117454;235154;
79;0;0;195678;1688;376490;3216;182420;1520;81337;667;268805;1785;42;60;40;0;139;0;3;0;0;0;0;0;0;0;0;16;24;21;14;26;13;12;10;6;0;0;0;0;0;0;9;61;79;90;115;28;3;8;45;1;3;7;11;26;108;0;2;5;21;137;103;325;396;85;6.26255E+07;0;5.011087E+08;0;1.272445E+07;4.518776E+07;0;4.874951E+07;1.692685E+08;0;9871874;3.713902E+07;0;0;1.97703E+09;0;1.812374E+07;6.254298E+07;571958;0;4554912;0;109266;300350;0;514094;1898570;0;101026;292396;0;0;8893176;0;105986;213360;
80;0;0;195678;1506;376469;2932;182409;1409;81336;612;268710;1597;39;73;28;0;139;1;0;0;0;0;0;0;0;0;0;8;33;10;22;24;11;9;16;7;0;0;0;0;0;0;3;55;58;83;114;25;0;8;13;0;1;12;0;21;91;0;0;4;11;114;90;257;318;86;6.266429E+07;0;5.087783E+08;0;1.314867E+07;4.43471E+07;0;4.873661E+07;1.71661E+08;0;9434598;3.741712E+07;0;0;2.027568E+09;0;1.736808E+07;6.152408E+07;530240;0;4208190;0;107536;279392;0;458612;1633988;0;84518;261334;0;0;8196186;0;93222;184906;
81;0;0;195676;1366;376436;2626;182393;1278;81329;552;268623;1437;31;53;26;0;107;0;3;0;0;0;0;0;0;0;0;9;17;11;15;25;13;7;11;2;0;0;0;0;0;0;4;53;53;87;101;23;0;6;21;0;5;4;2;32;82;0;1;5;6;118;78;223;309;71;6.26699E+07;0;5.241613E+08;0;1.275769E+07;4.387371E+07;0;4.87857E+07;1.725874E+08;0;9914548;3.709652E+07;0;0;2.057369E+09;0;1.786658E+07;6.213527E+07;476684;0;3676966;0;93150;250286;0;416242;1527220;0;83156;236456;0;0;7162802;0;86880;158808;
82;0;0;195672;1215;376415;2312;182384;1131;81324;479;268546;1280;29;64;25;0;118;0;0;0;0;0;0;0;0;0;0;6;30;9;16;22;8;7;12;8;0;0;0;0;0;0;6;42;40;54;77;19;2;10;11;0;4;5;4;20;69;0;1;8;12;109;82;195;303;57;6.273278E+07;0;5.305852E+08;0;1.343763E+07;4.428463E+07;0;4.872208E+07;1.740327E+08;0;9435966;3.758126E+07;0;0;2.100879E+09;0;1.70437E+07;6.203706E+07;410376;0;3434176;0;85528;217134;0;371762;1313514;0;66024;209686;0;0;6433044;0;65860;146956;
83;0;0;195669;1089;376402;2076;182378;1019;81320;433;268476;1150;23;35;24;0;81;0;1;0;0;0;0;0;0;0;0;5;9;8;11;17;7;7;9;9;0;0;0;0;0;0;1;30;40;49;70;28;0;2;8;0;0;10;3;12;67;0;1;3;8;97;62;165;226;66;6.271045E+07;0;5.470696E+08;0;1.308683E+07;4.483275E+07;0;4.882643E+07;1.753836E+08;0;1.004102E+07;3.706634E+07;0;0;2.135362E+09;0;1.803361E+07;6.148662E+07;370938;0;3177326;0;72724;193740;0;331278;1222066;0;65846;189826;0;0;5332168;0;72876;135006;
84;0;0;195665;962;376381;1818;182366;887;81317;393;268415;1011;21;39;13;0;72;1;0;0;0;0;0;0;0;0;0;5;13;7;11;17;4;5;9;2;0;0;0;0;0;0;3;27;30;54;64;13;0;2;13;1;4;6;4;20;56;0;1;5;10;82;72;170;246;49;6.268435E+07;0;5.547375E+08;0;1.341222E+07;4.447529E+07;0;4.875002E+07;1.778665E+08;0;9440088;3.756018E+07;0;0;2.169681E+09;0;1.783552E+07;6.293789E+07;323432;0;2878330;0;65298;172696;0;291096;1024376;0;52690;165808;0;0;4666002;0;60238;118322;
85;0;0;195662;859;376369;1599;182359;774;81315;354;268356;872;24;32;17;0;72;0;0;0;0;0;0;0;0;0;1;6;7;3;7;13;7;11;12;7;0;0;0;0;0;0;2;20;28;51;56;7;0;0;3;0;3;10;3;10;51;0;2;8;3;82;54;150;201;61;6.273675E+07;0;5.729435E+08;0;1.298344E+07;4.518904E+07;0;4.884288E+07;1.785965E+08;0;1.002548E+07;3.72122E+07;0;0;2.20855E+09;0;1.774079E+07;6.165092E+07;285006;0;2663962;0;56878;151056;0;262950;898300;0;51020;148982;0;0;4046764;0;53760;96188;
86;0;0;195660;750;376356;1374;182354;660;81313;315;268317;768;18;33;16;0;66;1;0;0;0;0;0;0;0;0;0;7;15;12;6;14;4;5;4;0;0;0;0;0;0;0;2;23;20;36;42;11;1;0;1;0;3;9;2;13;32;0;0;7;7;78;43;138;199;53;6.273078E+07;0;5.79478E+08;0;1.321582E+07;4.453895E+07;0;4.878966E+07;1.810011E+08;0;9364044;3.775931E+07;0;0;2.251905E+09;0;1.797395E+07;6.287677E+07;247074;0;2322772;0;47276;131912;0;229050;832008;0;40074;131174;0;0;3755594;0;39890;82306;
87;0;0;195659;674;376349;1194;182351;573;81312;266;268265;638;14;20;4;0;36;1;1;0;0;0;0;0;0;0;0;5;5;1;7;11;3;2;4;0;0;0;0;0;0;0;2;21;17;37;40;9;0;2;4;1;2;7;1;5;46;0;2;6;0;71;65;114;163;39;6.280547E+07;0;5.978123E+08;0;1.286611E+07;4.410646E+07;0;4.884452E+07;1.819235E+08;0;1.007689E+07;3.707209E+07;0;0;2.285193E+09;0;1.703181E+07;6.274216E+07;213442;0;2067194;0;46970;111506;0;205204;801270;0;41668;114588;0;0;3111284;0;36834;69998;
88;0;0;195659;584;376341;1046;182349;504;81311;237;268222;553;6;28;5;0;39;0;0;0;0;0;0;0;0;0;0;1;6;2;4;15;2;1;7;1;0;0;0;0;0;0;1;20;17;31;36;7;0;2;3;1;2;7;0;6;37;0;2;6;3;58;33;119;138;33;6.283569E+07;0;6.038275E+08;0;1.346185E+07;4.404842E+07;0;4.876979E+07;1.845126E+08;0;9379140;3.762736E+07;0;0;2.326809E+09;0;1.784658E+07;6.241601E+07;188838;0;1758412;0;35424;98876;0;176408;674392;0;29660;100792;0;0;2694324;0;27360;62136;
89;0;0;195658;516;376331;916;182346;443;81307;213;268197;483;14;17;6;0;37;0;0;0;0;0;0;0;0;0;0;4;5;2;9;11;3;1;1;1;0;0;0;0;0;0;0;24;16;31;35;12;0;2;1;0;2;8;0;9;22;1;1;3;6;49;40;92;130;33;6.291535E+07;0;6.201244E+08;0;1.297089E+07;4.513179E+07;0;4.886238E+07;1.844313E+08;0;1.018748E+07;3.711366E+07;0;0;2.35806E+09;0;1.730853E+07;6.317255E+07;166246;0;1594210;0;36856;89144;0;155872;608260;0;32946;87622;0;0;2206684;0;28836;50782;
90;0;0;195657;443;376323;773;182341;374;81306;181;268177;402;3;21;6;0;30;0;0;0;0;0;0;0;0;0;0;0;6;3;2;6;2;1;9;1;0;0;0;0;0;0;1;12;11;21;23;2;0;0;0;1;0;4;1;8;17;0;0;3;5;49;36;89;121;38;6.293214E+07;0;6.268744E+08;0;1.348177E+07;4.440574E+07;0;4.884635E+07;1.867992E+08;0;9344036;3.785258E+07;0;0;2.399981E+09;0;1.833679E+07;6.171235E+07;141512;0;1256034;0;25082;74922;0;135348;584184;0;23456;76612;0;0;1945956;0;22292;43814;
91;0;0;195655;389;376314;679;182335;318;81304;165;268153;354;9;13;2;0;24;0;0;0;0;0;0;0;0;0;0;1;2;0;5;9;2;3;2;0;0;0;0;0;0;0;1;9;16;21;23;7;0;0;0;0;2;8;2;8;13;0;1;11;7;33;21;67;84;26;6.28336E+07;0;6.46902E+08;0;1.288665E+07;4.508575E+07;0;4.888042E+07;1.876749E+08;0;1.019362E+07;3.719061E+07;0;0;2.433588E+09;0;1.744724E+07;6.308165E+07;122272;0;1028472;0;26046;64394;0;119716;412784;0;25350;66696;0;0;1736650;0;21760;37138;
92;0;0;195654;341;376312;599;182335;286;81303;145;268131;303;5;14;5;0;24;0;0;0;0;0;0;0;0;0;0;1;1;1;4;6;3;0;7;1;0;0;0;0;0;0;2;6;9;17;24;4;0;0;0;0;0;2;1;2;18;0;0;4;2;39;24;64;69;18;6.287548E+07;0;6.534394E+08;0;1.322262E+07;4.454934E+07;0;4.883082E+07;1.913187E+08;0;9266266;3.77264E+07;0;0;2.466138E+09;0;1.832761E+07;6.147076E+07;113086;0;853848;0;19090;60018;0;106930;351946;0;17406;59390;0;0;1445366;0;17562;32150;
93;0;0;195654;308;376308;539;182331;254;81303;128;268116;258;6;9;8;0;22;0;1;0;0;0;0;0;0;0;0;2;4;2;3;2;4;1;3;2;0;0;0;0;0;0;0;16;3;11;20;2;0;0;0;0;1;0;0;4;10;0;0;5;3;30;23;41;62;12;6.282468E+07;0;6.680552E+08;0;1.290968E+07;4.433656E+07;0;4.894433E+07;1.905291E+08;0;1.024416E+07;3.710539E+07;0;0;2.513016E+09;0;1.708604E+07;6.257246E+07;99698;0;764112;0;21034;51980;0;94370;297080;0;20148;53908;0;0;1231318;0;12782;27428;
94;0;0;195653;273;376303;458;182329;221;81303;108;268096;213;12;6;2;0;20;0;0;0;0;0;0;0;0;0;0;2;2;0;6;3;2;4;1;0;0;0;0;0;0;0;0;3;2;11;13;4;0;0;0;0;0;1;1;3;13;0;2;7;1;16;19;44;76;12;6.301625E+07;0;6.756912E+08;0;1.332945E+07;4.474062E+07;0;4.885306E+07;1.93355E+08;0;9254348;3.784458E+07;0;0;2.542708E+09;0;1.801885E+07;6.184174E+07;82636;0;756718;0;15094;42080;0;85108;308006;0;14098;47416;0;0;884972;0;12262;23482;
95;0;0;195653;227;376300;414;182327;201;81302;100;268086;190;3;5;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;1;1;0;0;0;0;0;0;0;0;6;8;10;23;3;0;0;0;0;4;5;0;2;5;0;1;5;2;18;10;54;52;14;6.293566E+07;0;6.927856E+08;0;1.319533E+07;4.45798E+07;0;4.890138E+07;1.931698E+08;0;1.03293E+07;3.70751E+07;0;0;2.585398E+09;0;1.734443E+07;6.230871E+07;74134;0;775302;0;15026;39484;0;71062;208188;0;13962;39440;0;0;757088;0;10966;20004;
96;0;0;195653;200;376300;361;182327;179;81302;90;268078;166;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;2;0;0;0;0;0;0;0;0;7;1;6;8;1;0;0;0;0;1;1;0;0;4;0;0;4;1;27;9;32;41;9;6.29271E+07;0;7.010454E+08;0;1.318815E+07;4.441783E+07;0;4.888906E+07;1.972335E+08;0;9258754;3.779054E+07;0;0;2.612192E+09;0;1.832469E+07;6.233229E+07;68050;0;603476;0;13864;36382;0;62554;194420;0;11328;35776;0;0;703832;0;11094;17402;
97;0;0;195653;162;376298;317;182326;162;81301;77;268067;132;3;7;2;0;12;0;0;0;0;0;0;0;0;0;0;2;1;1;1;6;1;0;0;0;0;0;0;0;0;0;1;6;4;7;12;1;0;0;0;1;3;3;0;1;4;0;1;7;0;23;14;46;37;14;6.296185E+07;0;7.154249E+08;0;1.313615E+07;4.489902E+07;0;4.89268E+07;1.959676E+08;0;1.029935E+07;3.723243E+07;0;0;2.667354E+09;0;1.733125E+07;6.211591E+07;61160;0;520476;0;11552;33004;0;49844;169290;0;10072;27826;0;0;534468;0;6452;13554;
98;0;0;195653;140;376297;286;182326;147;81301;70;268058;111;2;5;1;0;8;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;0;0;1;0;0;0;0;0;0;0;0;6;2;2;8;3;0;0;0;0;1;0;0;1;0;0;0;9;1;15;11;23;29;6;6.29295E+07;0;7.248682E+08;0;1.297852E+07;4.467679E+07;0;4.88727E+07;1.997383E+08;0;9212074;3.788978E+07;0;0;2.68993E+09;0;1.872464E+07;6.241903E+07;55190;0;460362;0;10978;29270;0;43242;139732;0;7688;24528;0;0;527744;0;6270;12294;
99;0;0;195652;122;376295;246;182325;120;81300;61;268048;93;0;1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;2;6;7;10;1;0;0;0;0;0;4;0;2;4;1;0;6;1;17;8;24;33;7;6.291461E+07;0;7.417342E+08;0;1.325074E+07;4.432104E+07;0;4.89669E+07;1.991101E+08;0;1.027948E+07;3.705644E+07;0;0;2.744387E+09;0;1.676223E+07;6.249014E+07;46398;0;401318;0;8956;24826;0;38200;113450;0;8258;21536;0;0;470472;0;3740;9546;
100;0;0;195652;105;376295;206;182325;110;81300;50;268044;75;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;5;2;7;5;0;0;0;0;0;2;2;0;0;0;0;0;4;1;12;11;23;38;5;6.292983E+07;0;7.497876E+08;0;1.298664E+07;4.431382E+07;0;4.888618E+07;2.038337E+08;0;9282198;3.779493E+07;0;0;2.76456E+09;0;1.83966E+07;6.189383E+07;39392;0;376842;0;7578;21236;0;33516;112380;0;5012;19090;0;0;354572;0;4788;7090;
