ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;880487;706;0;706;54;0;505;70;0;652;86;13;25;5513;0;5179;181;153;878;0;878;8;0;8;8;0;0;101;0;16;880430;62727;0;0;22945;92586;880499;3081;2432;5513;0;0;0;0;0;238;0;0
0;880475;703;0;703;56;0;504;59;0;631;79;11;25;5525;0;5191;181;153;891;0;891;10;0;10;9;0;1;100;5;20;880422;62711;0;0;23272;91702;880487;3082;2443;5525;0;0;0;0;0;239;0;0
0;880458;684;0;684;46;0;494;75;0;625;88;13;20;5542;0;5208;181;153;908;0;908;8;0;8;8;0;0;94;0;17;880414;62662;0;0;23997;91440;880475;3085;2457;5542;0;0;0;0;0;240;0;0
0;880447;703;0;703;36;0;481;62;0;613;70;13;15;5553;0;5217;182;154;903;0;903;10;0;10;9;1;0;95;0;15;880398;62696;0;0;24703;91281;880458;3087;2466;5553;0;0;0;0;0;241;0;0
0;880435;695;0;695;54;0;481;61;0;616;84;17;14;5565;0;5227;184;154;897;0;897;7;0;7;7;0;0;91;0;14;880387;62688;0;0;25499;90882;880447;3088;2477;5565;0;0;0;0;0;242;0;0
0;880426;709;0;709;45;0;485;56;0;603;68;18;15;5574;0;5235;184;155;881;0;881;8;0;8;8;0;0;93;0;11;880379;62629;0;0;25898;90113;880435;3091;2483;5574;0;0;0;0;0;243;0;0
0;880410;719;0;719;48;0;474;53;0;595;76;12;13;5590;0;5250;184;156;873;0;873;11;0;11;10;0;1;91;0;8;880368;62649;0;0;26236;91587;880426;3094;2496;5590;0;0;0;0;0;244;0;0
0;880402;716;0;716;50;0;482;67;0;611;87;16;14;5598;0;5258;184;156;843;0;843;9;0;9;8;1;0;92;0;8;880350;62622;0;0;25676;92433;880410;3094;2504;5598;0;0;0;0;0;245;0;0
0;880388;705;0;705;54;0;488;60;0;606;74;25;15;5612;0;5271;185;156;841;0;841;12;0;12;9;3;0;92;0;6;880343;62612;0;0;24322;91104;880402;3096;2516;5612;0;0;0;0;0;246;0;0
0;880378;714;0;714;47;0;480;62;0;605;75;15;19;5622;0;5278;187;157;829;0;829;11;0;11;9;1;1;94;0;5;880330;62612;0;0;23264;89975;880388;3097;2525;5622;0;0;0;0;0;247;0;0
0;880364;717;0;717;40;0;456;78;0;621;75;19;24;5636;0;5291;187;158;821;0;821;10;0;10;10;0;0;91;0;4;880319;62597;0;0;22852;90181;880378;3098;2538;5636;0;0;0;0;0;248;0;0
0;880356;721;0;721;41;0;456;67;0;614;74;17;17;5644;0;5298;188;158;816;0;816;17;0;17;15;0;2;101;0;3;880304;62568;0;0;22926;89672;880364;3099;2545;5644;0;0;0;0;0;249;0;0
0;880347;722;0;722;39;0;455;67;0;633;73;12;21;5653;0;5306;189;158;788;0;788;6;0;6;5;1;0;100;0;1;880290;62589;0;0;23487;89893;880356;3101;2552;5653;0;0;0;0;0;250;0;0
0;880338;697;0;697;47;0;452;68;0;629;78;15;22;5662;0;5314;189;159;812;0;812;7;0;7;5;1;1;98;0;1;880279;62584;0;0;23959;90564;880347;3101;2561;5662;0;0;0;0;0;251;0;0
0;880329;675;0;675;63;0;469;69;0;641;88;19;25;5671;0;5323;189;159;791;0;791;15;0;15;13;1;1;104;0;1;880272;62511;0;0;25422;89599;880338;3101;2570;5671;0;0;0;0;0;252;0;0
0;880321;639;0;639;61;0;487;59;0;643;84;23;13;5679;0;5331;189;159;800;0;800;9;0;9;6;1;2;106;1;1;880258;62521;0;0;25606;89310;880329;3102;2577;5679;0;0;0;0;0;253;0;0
0;880306;623;0;623;46;0;472;59;0;647;68;19;18;5694;0;5342;192;160;810;0;810;11;0;11;11;0;0;102;0;1;880247;62473;0;0;25810;90581;880321;3102;2592;5694;0;0;0;0;0;254;0;0
0;880300;612;0;612;49;0;474;71;0;663;73;26;21;5700;0;5348;192;160;794;0;794;10;0;10;10;0;0;106;1;2;880233;62542;0;0;25326;89848;880306;3102;2598;5700;0;0;0;0;0;255;0;0
0;880293;636;0;636;32;0;457;59;0;649;58;13;20;5707;0;5354;192;161;797;0;797;5;0;5;4;0;1;104;7;9;880224;62495;0;0;24560;89814;880300;3102;2605;5707;0;0;0;0;0;256;0;0
0;880279;627;0;627;46;0;460;61;0;628;75;14;18;5721;0;5367;193;161;810;0;810;8;0;8;8;0;0;98;0;9;880223;62479;0;0;23192;90150;880293;3102;2619;5721;0;0;0;0;0;257;0;0
0;880268;627;0;627;40;0;451;56;0;614;62;12;22;5732;0;5376;194;162;818;0;818;11;0;11;10;0;1;98;0;9;880215;62500;0;0;22935;90013;880279;3102;2630;5732;0;0;0;0;0;258;0;0
0;880252;606;0;606;43;0;451;73;0;628;75;16;25;5748;0;5391;195;162;810;0;810;15;0;15;14;1;0;97;0;9;880205;62475;0;0;22671;88699;880268;3102;2646;5748;0;0;0;0;0;259;0;0
0;880243;602;0;602;43;0;454;59;0;621;68;18;16;5757;0;5397;197;163;809;0;809;14;0;14;12;1;1;102;0;9;880190;62404;0;0;22738;88604;880252;3102;2655;5757;0;0;0;0;0;260;0;0
0;880231;596;0;596;49;0;453;51;0;611;76;9;15;5769;0;5407;197;165;808;0;808;14;0;14;12;0;2;104;0;9;880176;62416;0;0;23849;88651;880243;3102;2667;5769;0;0;0;0;0;261;0;0
0;880220;603;0;603;50;0;451;50;0;598;73;11;16;5780;0;5418;197;165;815;0;815;8;0;8;8;0;0;101;2;11;880166;62434;0;0;25365;88994;880231;3102;2678;5780;0;0;0;0;0;262;0;0
0;880207;623;0;623;32;0;424;53;0;579;60;10;15;5793;0;5429;197;167;827;0;827;7;0;7;7;0;0;98;0;8;880159;62403;0;0;25546;89865;880220;3105;2688;5793;0;0;0;0;0;263;0;0
0;880198;615;0;615;52;0;436;65;0;569;86;10;21;5802;0;5436;199;167;824;0;824;9;0;9;8;1;0;99;0;7;880148;62408;0;0;25205;90185;880207;3106;2696;5802;0;0;0;0;0;264;0;0
0;880191;623;0;623;36;0;424;54;0;564;57;15;18;5809;0;5442;199;168;825;0;825;7;0;7;7;0;0;100;0;6;880133;62431;0;0;24778;89303;880198;3107;2702;5809;0;0;0;0;0;265;0;0
0;880184;645;0;645;39;0;428;56;0;558;65;15;15;5816;0;5449;199;168;800;0;800;9;0;9;8;1;0;102;0;6;880125;62357;0;0;23769;88385;880191;3107;2709;5816;0;0;0;0;0;266;0;0
0;880173;671;0;671;34;0;417;50;0;552;57;13;14;5827;0;5459;199;169;783;0;783;6;0;6;5;1;0;100;0;3;880114;62333;0;0;23361;88424;880184;3110;2717;5827;0;0;0;0;0;267;0;0
0;880163;651;0;651;45;0;413;57;0;551;71;13;18;5837;0;5469;199;169;798;0;798;12;0;12;12;0;0;102;0;3;880106;62380;0;0;22925;88420;880173;3110;2727;5837;0;0;0;0;0;268;0;0
0;880147;653;0;653;41;0;403;60;0;550;71;20;10;5853;0;5483;199;171;788;0;788;14;0;14;13;1;0;100;0;3;880098;62335;0;0;22194;90039;880163;3110;2743;5853;0;0;0;0;0;269;0;0
0;880130;665;0;665;34;0;389;67;0;562;66;15;20;5870;0;5500;199;171;760;0;760;2;0;2;2;0;0;87;0;1;880083;62344;0;0;23021;89682;880147;3112;2758;5870;0;0;0;0;0;270;0;0
0;880118;666;0;666;52;0;398;51;0;554;73;15;15;5882;0;5509;201;172;754;0;754;14;0;14;10;2;2;89;0;1;880078;62336;0;0;23564;88348;880130;3112;2770;5882;0;0;0;0;0;271;0;0
0;880109;659;0;659;45;0;406;62;0;573;71;13;23;5891;0;5518;201;172;725;0;725;12;0;12;12;0;0;92;0;1;880064;62318;0;0;24655;87138;880118;3112;2779;5891;0;0;0;0;0;272;0;0
0;880099;655;0;655;51;0;419;60;0;579;73;22;16;5901;0;5527;202;172;700;0;700;10;0;10;9;0;1;92;0;1;880050;62325;0;0;24913;86955;880109;3112;2789;5901;0;0;0;0;0;273;0;0
0;880088;631;0;631;42;0;421;71;0;574;59;29;25;5912;0;5538;202;172;713;0;713;8;0;8;7;0;1;90;0;0;880041;62244;0;0;24976;88059;880099;3113;2799;5912;0;0;0;0;0;274;0;0
0;880084;609;0;609;59;0;448;58;0;586;73;22;22;5916;0;5541;203;172;693;0;693;6;0;6;4;0;2;92;0;0;880032;62295;0;0;25031;88062;880088;3113;2803;5916;0;0;0;0;0;275;0;0
0;880074;588;0;588;52;0;458;52;0;577;69;15;20;5926;0;5550;204;172;703;0;703;13;0;13;12;1;0;95;0;0;880027;62281;0;0;23875;89327;880084;3113;2813;5926;0;0;0;0;0;276;0;0
0;880068;594;0;594;38;0;455;59;0;571;68;15;14;5932;0;5556;204;172;700;0;700;8;0;8;8;0;0;97;0;0;880017;62293;0;0;22988;88972;880074;3113;2819;5932;0;0;0;0;0;277;0;0
0;880054;596;0;596;29;0;435;52;0;561;54;12;15;5946;0;5570;204;172;714;0;714;4;0;4;4;0;0;87;0;0;880008;62318;0;0;22667;88374;880068;3113;2833;5946;0;0;0;0;0;278;0;0
0;880044;577;0;577;49;0;445;55;0;556;62;19;23;5956;0;5580;204;172;719;0;719;10;0;10;7;1;2;87;0;0;880001;62248;0;0;22484;87557;880054;3113;2843;5956;0;0;0;0;0;279;0;0
0;880033;560;0;560;42;0;435;58;0;560;66;17;17;5967;0;5590;205;172;732;0;732;7;0;7;4;1;2;83;0;0;879989;62229;0;0;22261;86635;880044;3113;2854;5967;0;0;0;0;0;280;0;0
0;880025;549;0;549;44;0;443;52;0;554;60;17;19;5975;0;5596;206;173;730;0;730;6;0;6;6;0;0;81;0;0;879980;62230;0;0;23418;87330;880033;3113;2862;5975;0;0;0;0;0;281;0;0
0;880014;540;0;540;29;0;422;60;0;555;56;15;18;5986;0;5605;207;174;747;0;747;10;0;10;9;0;1;80;0;0;879974;62187;0;0;24164;87684;880025;3113;2873;5986;0;0;0;0;0;282;0;0
0;880007;535;0;535;30;0;404;58;0;565;57;13;18;5993;0;5610;207;176;756;0;756;5;0;5;4;0;1;78;0;0;879962;62221;0;0;24542;88403;880014;3113;2880;5993;0;0;0;0;0;283;0;0
0;879998;535;0;535;34;0;394;68;0;568;73;5;24;6002;0;5619;207;176;752;0;752;4;0;4;4;0;0;73;0;0;879957;62147;0;0;24367;88046;880007;3113;2889;6002;0;0;0;0;0;284;0;0
0;879990;558;0;558;30;0;371;54;0;559;49;18;17;6010;0;5625;208;177;752;0;752;6;0;6;6;0;0;71;0;0;879952;62130;0;0;24439;87764;879998;3113;2897;6010;0;0;0;0;0;285;0;0
0;879981;560;0;560;33;0;354;54;0;559;62;11;14;6019;0;5633;208;178;762;0;762;5;0;5;5;0;0;67;0;0;879945;62184;0;0;23901;87739;879990;3113;2906;6019;0;0;0;0;0;286;0;0
0;879970;580;0;580;33;0;343;50;0;565;58;8;17;6030;0;5643;208;179;735;0;735;7;0;7;7;0;0;63;0;0;879939;62129;0;0;22842;86695;879981;3113;2917;6030;0;0;0;0;0;287;0;0
0;879961;579;0;579;39;0;349;48;0;555;55;15;17;6039;0;5650;208;181;735;0;735;10;0;10;10;0;0;64;0;0;879933;62148;0;0;22556;87943;879970;3113;2926;6039;0;0;0;0;0;288;0;0
0;879954;582;0;582;41;0;349;47;0;545;55;15;18;6046;0;5657;208;181;735;0;735;3;0;3;3;0;0;60;0;0;879922;62105;0;0;22237;88144;879961;3113;2933;6046;0;0;0;0;0;289;0;0
0;879945;597;0;597;32;0;343;56;0;538;60;12;16;6055;0;5665;209;181;726;0;726;6;0;6;5;1;0;57;0;0;879918;62130;0;0;22432;87455;879954;3113;2942;6055;0;0;0;0;0;290;0;0
0;879943;596;0;596;42;0;347;47;0;536;64;9;16;6057;0;5667;209;181;721;0;721;10;0;10;10;0;0;65;0;0;879910;62116;0;0;22968;87204;879945;3113;2944;6057;0;0;0;0;0;291;0;0
0;879934;602;0;602;34;0;337;56;0;527;56;17;17;6066;0;5674;210;182;723;0;723;5;0;5;3;1;1;61;0;0;879902;62103;0;0;24134;86490;879943;3113;2953;6066;0;0;0;0;0;292;0;0
0;879928;594;0;594;42;0;358;64;0;528;66;23;17;6072;0;5680;210;182;699;0;699;10;0;10;7;1;2;65;0;0;879895;62111;0;0;24418;85489;879934;3113;2959;6072;0;0;0;0;0;293;0;0
0;879920;600;0;600;42;0;364;47;0;512;53;15;21;6080;0;5686;210;184;701;0;701;9;0;9;8;0;1;66;0;0;879886;62065;0;0;24402;86300;879928;3113;2967;6080;0;0;0;0;0;294;0;0
0;879918;587;0;587;43;0;374;59;0;525;65;22;15;6082;0;5688;210;184;686;0;686;9;0;9;9;0;0;73;0;0;879877;62032;0;0;23552;87083;879920;3113;2969;6082;0;0;0;0;0;295;0;0
0;879913;562;0;562;48;0;392;53;0;523;59;19;23;6087;0;5693;210;184;687;0;687;10;0;10;9;1;0;78;0;0;879870;62056;0;0;22951;87106;879918;3113;2974;6087;0;0;0;0;0;296;0;0
0;879903;554;0;554;33;0;388;59;0;527;64;14;14;6097;0;5703;210;184;689;0;689;6;0;6;6;0;0;74;0;0;879864;62031;0;0;22610;86205;879913;3113;2984;6097;0;0;0;0;0;297;0;0
0;879898;549;0;549;43;0;393;59;0;540;69;17;16;6102;0;5708;210;184;665;0;665;12;0;12;12;0;0;81;0;0;879854;62040;0;0;22231;87326;879903;3113;2989;6102;0;0;0;0;0;298;0;0
0;879890;536;0;536;32;0;390;64;0;551;61;21;14;6110;0;5715;211;184;663;0;663;4;0;4;4;0;0;77;0;0;879843;62001;0;0;22448;85632;879898;3113;2997;6110;0;0;0;0;0;299;0;0
0;879882;552;0;552;34;0;377;47;0;549;55;12;14;6118;0;5721;211;186;660;0;660;12;0;12;9;0;3;81;0;0;879839;62014;0;0;22336;87167;879890;3113;3005;6118;0;0;0;0;0;300;0;0
0;879873;562;0;562;33;0;379;46;0;539;50;16;13;6127;0;5729;211;187;647;0;647;5;0;5;5;0;0;77;0;0;879830;62016;0;0;23065;86585;879882;3113;3014;6127;0;0;0;0;0;301;0;0
0;879866;557;0;557;36;0;369;53;0;528;57;18;14;6134;0;5736;211;187;667;0;667;6;0;6;6;0;0;76;0;0;879824;61973;0;0;23860;86881;879873;3113;3021;6134;0;0;0;0;0;302;0;0
0;879860;546;0;546;36;0;364;53;0;518;56;9;24;6140;0;5741;212;187;685;0;685;9;0;9;8;0;1;79;0;0;879819;61960;0;0;23924;85879;879866;3113;3027;6140;0;0;0;0;0;303;0;0
0;879851;540;0;540;41;0;367;43;0;515;47;18;19;6149;0;5748;213;188;684;0;684;7;0;7;7;0;0;77;0;0;879812;61977;0;0;23937;85348;879860;3113;3036;6149;0;0;0;0;0;304;0;0
0;879844;522;0;522;33;0;354;56;0;512;48;12;29;6156;0;5754;214;188;713;0;713;6;0;6;5;0;1;76;0;0;879804;61951;0;0;23854;85136;879851;3113;3043;6156;0;0;0;0;0;305;0;0
0;879835;522;0;522;42;0;359;47;0;501;60;12;17;6165;0;5763;214;188;710;0;710;7;0;7;6;0;1;74;0;0;879795;61898;0;0;22962;84974;879844;3113;3052;6165;0;0;0;0;0;306;0;0
0;879826;526;0;526;31;0;344;53;0;510;56;14;14;6174;0;5772;214;188;701;0;701;6;0;6;5;1;0;71;0;0;879786;61912;0;0;22518;86066;879835;3113;3061;6174;0;0;0;0;0;307;0;0
0;879819;509;0;509;45;0;364;47;0;499;53;15;24;6181;0;5779;214;188;701;0;701;6;0;6;6;0;0;70;0;0;879780;61928;0;0;22053;87693;879826;3113;3068;6181;0;0;0;0;0;308;0;0
0;879813;508;0;508;42;0;368;52;0;492;62;17;15;6187;0;5783;214;190;698;0;698;9;0;9;8;1;0;73;0;0;879773;61922;0;0;21948;88478;879819;3113;3074;6187;0;0;0;0;0;309;0;0
0;879806;525;0;525;33;0;362;46;0;500;52;15;12;6194;0;5790;214;190;670;0;670;9;0;9;9;0;0;75;0;0;879766;61896;0;0;21893;91140;879813;3113;3081;6194;0;0;0;0;0;310;0;0
0;879802;547;0;547;25;0;357;43;0;495;44;10;14;6198;0;5793;214;191;655;0;655;4;0;4;4;0;0;75;0;0;879756;61780;0;0;22579;113848;879806;3113;3085;6198;0;0;0;0;0;311;0;0
0;879790;548;0;548;41;0;359;47;0;492;53;13;22;6210;0;5804;214;192;641;0;641;7;0;7;6;0;1;70;0;0;879750;61737;0;0;23223;90876;879802;3113;3097;6210;0;0;0;0;0;312;0;0
0;879783;548;0;548;31;0;350;51;0;483;47;15;20;6217;0;5811;214;192;653;0;653;7;0;7;4;2;1;70;0;0;879740;61823;0;0;23697;86062;879790;3113;3104;6217;0;0;0;0;0;313;0;0
0;879777;551;0;551;39;0;356;46;0;478;58;12;15;6223;0;5817;214;192;643;0;643;10;0;10;9;1;0;74;0;0;879736;61883;0;0;23954;86569;879783;3113;3110;6223;0;0;0;0;0;314;0;0
0;879763;538;0;538;41;0;351;49;0;492;54;19;17;6237;0;5829;214;194;635;0;635;11;0;11;10;0;1;71;0;0;879726;61833;0;0;23603;86205;879777;3113;3124;6237;0;0;0;0;0;315;0;0
0;879759;540;0;540;39;0;362;48;0;483;52;18;17;6241;0;5832;215;194;624;0;624;10;0;10;9;0;1;77;0;0;879714;61795;0;0;23073;84787;879763;3113;3128;6241;0;0;0;0;0;316;0;0
0;879750;536;0;536;31;0;362;55;0;474;53;18;15;6250;0;5840;216;194;628;0;628;5;0;5;4;1;0;73;0;0;879707;61797;0;0;22716;85299;879759;3113;3137;6250;0;0;0;0;0;317;0;0
0;879744;524;0;524;34;0;354;56;0;489;60;10;20;6256;0;5846;216;194;629;0;629;6;0;6;6;0;0;73;0;0;879701;61793;0;0;21932;84237;879750;3113;3143;6256;0;0;0;0;0;318;0;0
0;879739;512;0;512;35;0;349;59;0;502;60;17;17;6261;0;5850;216;195;628;0;628;3;0;3;2;1;0;71;0;0;879698;61776;0;0;21846;84534;879744;3113;3148;6261;0;0;0;0;0;319;0;0
0;879734;505;0;505;32;0;350;44;0;494;43;15;18;6266;0;5854;217;195;639;0;639;9;0;9;8;0;1;75;0;0;879698;61789;0;0;21617;86013;879739;3113;3153;6266;0;0;0;0;0;320;0;0
0;879727;504;0;504;38;0;346;54;0;502;63;17;12;6273;0;5860;217;196;624;0;624;7;0;7;7;0;0;75;0;0;879693;61791;0;0;22245;85221;879734;3113;3160;6273;0;0;0;0;0;321;0;0
0;879717;499;0;499;29;0;338;44;0;492;41;17;15;6283;0;5870;217;196;639;0;639;4;0;4;4;0;0;69;0;0;879688;61774;0;0;23132;84810;879727;3113;3170;6283;0;0;0;0;0;322;0;0
0;879707;484;0;484;38;0;337;60;0;507;69;15;14;6293;0;5879;218;196;631;0;631;7;0;7;6;0;1;66;0;0;879681;61771;0;0;23507;84499;879717;3113;3180;6293;0;0;0;0;0;323;0;0
0;879699;481;0;481;40;0;340;39;0;499;58;9;12;6301;0;5886;219;196;625;0;625;12;0;12;11;0;1;70;0;0;879675;61701;0;0;23294;84533;879707;3113;3188;6301;0;0;0;0;0;324;0;0
0;879692;470;0;470;32;0;336;49;0;491;48;13;20;6308;0;5891;219;198;643;0;643;4;0;4;3;0;1;67;0;0;879664;61735;0;0;23159;83638;879699;3113;3195;6308;0;0;0;0;0;325;0;0
0;879683;476;0;476;33;0;332;36;0;474;39;12;18;6317;0;5899;220;198;647;0;647;9;0;9;8;1;0;67;0;0;879656;61703;0;0;22694;83490;879692;3113;3204;6317;0;0;0;0;0;326;0;0
0;879678;498;0;498;30;0;332;39;0;470;43;17;9;6322;0;5904;220;198;626;0;626;4;0;4;3;0;1;66;0;0;879644;61682;0;0;22199;83916;879683;3113;3209;6322;0;0;0;0;0;327;0;0
0;879668;496;0;496;37;0;328;37;0;449;39;13;22;6332;0;5913;220;199;644;0;644;8;0;8;6;0;2;64;0;0;879640;61665;0;0;21925;83346;879678;3113;3219;6332;0;0;0;0;0;328;0;0
0;879663;498;0;498;31;0;333;52;0;450;43;23;17;6337;0;5918;220;199;630;0;630;8;0;8;8;0;0;67;0;0;879631;61666;0;0;21391;84591;879668;3113;3224;6337;0;0;0;0;0;329;0;0
0;879657;503;0;503;24;0;333;43;0;448;42;9;16;6343;0;5924;220;199;619;0;619;2;0;2;1;0;1;63;0;0;879624;61671;0;0;21726;83591;879663;3113;3230;6343;0;0;0;0;0;330;0;0
0;879650;508;0;508;30;0;329;61;0;455;50;16;25;6350;0;5928;221;201;607;0;607;5;0;5;5;0;0;61;0;0;879618;61622;0;0;22052;83008;879657;3113;3237;6350;0;0;0;0;0;331;0;0
0;879648;505;0;505;32;0;325;50;0;453;50;12;20;6352;0;5930;221;201;609;0;609;9;0;9;8;0;1;68;0;0;879610;61603;0;0;22913;82747;879650;3113;3239;6352;0;0;0;0;0;332;0;0
0;879642;500;0;500;32;0;315;45;0;453;46;11;20;6358;0;5936;221;201;619;0;619;6;0;6;6;0;0;68;0;0;879606;61691;0;0;23010;83494;879648;3113;3245;6358;0;0;0;0;0;333;0;0
0;879633;498;0;498;34;0;315;44;0;447;50;12;16;6367;0;5945;221;201;620;0;620;6;0;6;6;0;0;65;0;0;879597;61628;0;0;23424;83883;879642;3113;3254;6367;0;0;0;0;0;334;0;0
0;879626;501;0;501;30;0;304;45;0;444;41;18;16;6374;0;5951;222;201;623;0;623;6;0;6;6;0;0;64;0;0;879589;61597;0;0;23344;83682;879633;3113;3261;6374;0;0;0;0;0;335;0;0
0;879615;492;0;492;45;0;312;46;0;449;50;20;21;6385;0;5961;222;202;607;0;607;10;0;10;8;2;0;63;0;0;879585;61590;0;0;22493;83280;879626;3113;3272;6385;0;0;0;0;0;336;0;0
0;879609;487;0;487;31;0;316;47;0;454;55;15;8;6391;0;5967;222;202;601;0;601;4;0;4;2;0;2;61;0;0;879573;61622;0;0;22408;83592;879615;3113;3278;6391;0;0;0;0;0;337;0;0
0;879601;472;0;472;34;0;315;53;0;460;51;15;21;6399;0;5973;222;204;603;0;603;7;0;7;7;0;0;60;0;0;879566;61513;0;0;21782;82815;879609;3113;3286;6399;0;0;0;0;0;338;0;0
0;879596;473;0;473;24;0;312;61;0;477;49;15;21;6404;0;5978;222;204;586;0;586;7;0;7;5;1;1;62;0;0;879560;61583;0;0;21476;83192;879601;3113;3291;6404;0;0;0;0;0;339;0;0
0;879592;476;0;476;30;0;311;42;0;491;50;9;13;6408;0;5981;222;205;566;0;566;5;0;5;3;0;2;63;0;0;879554;61544;0;0;21593;83025;879596;3113;3295;6408;0;0;0;0;0;340;0;0
0;879584;474;0;474;25;0;314;48;0;485;42;17;14;6416;0;5988;222;206;563;0;563;3;0;3;3;0;0;58;0;0;879546;61524;0;0;21699;83257;879592;3113;3303;6416;0;0;0;0;0;341;0;0
0;879578;491;0;491;24;0;313;45;0;477;41;10;18;6422;0;5994;222;206;546;0;546;6;0;6;6;0;0;58;0;0;879543;61536;0;0;22288;82396;879584;3113;3309;6422;0;0;0;0;0;342;0;0
0;879574;493;0;493;29;0;308;50;0;491;45;18;16;6426;0;5998;222;206;528;0;528;5;0;5;4;1;0;59;0;0;879538;61525;0;0;22520;83128;879578;3113;3313;6426;0;0;0;0;0;343;0;0
0;879564;486;0;486;31;0;295;44;0;477;46;16;13;6436;0;6007;222;207;553;0;553;6;0;6;5;1;0;55;0;0;879533;61526;0;0;23040;82962;879574;3113;3323;6436;0;0;0;0;0;344;0;0
0;879559;476;0;476;34;0;298;40;0;471;48;14;12;6441;0;6011;223;207;561;0;561;6;0;6;5;0;1;56;0;0;879526;61495;0;0;22779;83080;879564;3113;3328;6441;0;0;0;0;0;345;0;0
0;879550;473;0;473;28;0;284;42;0;463;39;16;15;6450;0;6019;224;207;577;0;577;6;0;6;4;1;1;53;0;0;879522;61437;0;0;22533;83229;879559;3113;3337;6450;0;0;0;0;0;346;0;0
0;879545;455;0;455;30;0;281;64;0;476;68;11;15;6455;0;6023;224;208;580;0;580;9;0;9;9;0;0;57;0;0;879511;61492;0;0;22236;83110;879550;3113;3342;6455;0;0;0;0;0;347;0;0
0;879535;419;0;419;36;0;287;54;0;473;49;19;22;6465;0;6031;224;210;603;0;603;4;0;4;2;0;2;51;0;0;879506;61472;0;0;21708;82493;879545;3113;3352;6465;0;0;0;0;0;348;0;0
0;879531;403;0;403;28;0;287;38;0;471;42;12;12;6469;0;6033;225;211;619;0;619;5;0;5;5;0;0;52;0;0;879502;61424;0;0;21086;82729;879535;3113;3356;6469;0;0;0;0;0;349;0;0
0;879526;415;0;415;26;0;280;44;0;469;41;13;16;6474;0;6038;225;211;609;0;609;4;0;4;3;0;1;51;0;0;879499;61442;0;0;21321;82816;879531;3113;3361;6474;0;0;0;0;0;350;0;0
0;879525;418;0;418;27;0;278;45;0;457;40;14;18;6475;0;6039;225;211;621;0;621;4;0;4;4;0;0;54;0;0;879494;61422;0;0;21863;83250;879526;3113;3362;6475;0;0;0;0;0;351;0;0
0;879521;429;0;429;23;0;276;40;0;457;39;14;10;6479;0;6042;225;212;606;0;606;0;0;0;0;0;0;50;0;0;879493;61381;0;0;22326;83111;879525;3113;3366;6479;0;0;0;0;0;352;0;0
0;879518;452;0;452;31;0;283;33;0;440;38;12;14;6482;0;6044;226;212;591;0;591;9;0;9;9;0;0;56;0;0;879492;61405;0;0;22541;82324;879521;3113;3369;6482;0;0;0;0;0;353;0;0
0;879511;466;0;466;29;0;285;39;0;432;37;14;17;6489;0;6050;226;213;577;0;577;5;0;5;4;1;0;54;0;0;879486;61384;0;0;22663;81943;879518;3113;3376;6489;0;0;0;0;0;354;0;0
0;879504;470;0;470;28;0;289;48;0;434;41;12;23;6496;0;6055;227;214;558;0;558;6;0;6;5;0;1;53;0;0;879479;61390;0;0;22341;82182;879511;3113;3383;6496;0;0;0;0;0;355;0;0
0;879498;486;0;486;27;0;291;32;0;421;25;14;20;6502;0;6061;227;214;546;0;546;6;0;6;5;0;1;53;0;0;879471;61395;0;0;22025;81726;879504;3113;3389;6502;0;0;0;0;0;356;0;0
0;879491;483;0;483;26;0;278;38;0;400;33;17;14;6509;0;6067;227;215;573;0;573;7;0;7;5;0;2;53;0;0;879463;61314;0;0;21824;82484;879498;3113;3396;6509;0;0;0;0;0;357;0;0
0;879488;478;0;478;34;0;277;50;0;402;42;20;22;6512;0;6069;227;216;579;0;579;8;0;8;6;2;0;58;0;0;879454;61336;0;0;21523;82591;879491;3113;3399;6512;0;0;0;0;0;358;0;0
0;879480;477;0;477;39;0;285;38;0;403;51;11;15;6520;0;6076;228;216;561;0;561;10;0;10;6;1;3;60;0;0;879446;61342;0;0;21649;82477;879488;3113;3407;6520;0;0;0;0;0;359;0;0
0;879476;472;0;472;27;0;287;47;0;396;44;13;17;6524;0;6080;228;216;569;0;569;7;0;7;7;0;0;63;0;0;879436;61308;0;0;21343;82214;879480;3113;3411;6524;0;0;0;0;0;360;0;0
0;879473;460;0;460;42;0;303;37;0;401;50;17;12;6527;0;6083;228;216;554;0;554;6;0;6;5;1;0;66;0;0;879430;61270;0;0;21899;81541;879476;3113;3414;6527;0;0;0;0;0;361;0;0
