ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;883302;981;0;981;81;0;783;88;0;993;143;14;12;2698;0;2558;63;77;1312;0;1312;11;0;11;11;0;0;105;11;99;883255;63777;0;0;24370;106137;883328;1573;1125;2698;0;0;0;0;0;119;0;0
0;883283;941;0;941;89;0;792;95;0;972;144;25;15;2717;0;2577;63;77;1335;0;1335;10;0;10;10;0;0;106;14;103;883230;63773;0;0;26044;105404;883302;1583;1134;2717;0;0;0;0;0;120;0;0
0;883267;952;0;952;70;0;787;105;0;982;141;17;17;2733;0;2591;63;79;1310;0;1310;7;0;7;7;0;0;105;9;104;883211;63776;0;0;30005;102962;883283;1591;1142;2733;0;0;0;0;0;121;0;0
0;883249;959;0;959;66;0;771;79;0;959;115;18;12;2751;0;2609;63;79;1325;0;1325;10;0;10;10;0;0;104;2;99;883198;63782;0;0;32324;101262;883267;1598;1153;2751;0;0;0;0;0;122;0;0
0;883222;961;0;961;64;0;749;85;0;935;121;15;13;2778;0;2635;63;80;1346;0;1346;17;0;17;17;0;0;105;1;89;883176;63714;0;0;32272;101802;883249;1609;1169;2778;0;0;0;0;0;123;0;0
0;883198;979;0;979;62;0;726;102;0;943;127;14;23;2802;0;2657;64;81;1329;0;1329;13;0;13;12;0;1;104;10;89;883150;63729;0;0;30408;103616;883222;1619;1183;2802;0;0;0;0;0;124;0;0
0;883179;983;0;983;65;0;702;84;0;922;127;13;9;2821;0;2675;65;81;1341;0;1341;10;0;10;10;0;0;105;13;92;883125;63750;0;0;28218;105453;883198;1629;1192;2821;0;0;0;0;0;125;0;0
0;883155;1031;0;1031;65;0;684;79;0;896;119;12;13;2845;0;2693;69;83;1311;0;1311;9;0;9;9;0;0;103;14;93;883107;63729;0;0;26119;104307;883179;1642;1203;2845;0;0;0;0;0;126;0;0
0;883132;1029;0;1029;82;0;692;90;0;884;132;22;18;2868;0;2713;71;84;1299;0;1299;13;0;13;11;1;1;106;16;96;883085;63660;0;0;25514;101115;883155;1655;1213;2868;0;0;0;0;0;127;0;0
0;883117;1034;0;1034;63;0;684;100;0;883;125;13;25;2883;0;2728;71;84;1292;0;1292;7;0;7;5;0;2;105;9;98;883059;63678;0;0;25366;102240;883132;1662;1221;2883;0;0;0;0;0;128;0;0
0;883094;1022;0;1022;75;0;684;99;0;890;133;18;23;2906;0;2751;71;84;1283;0;1283;10;0;10;10;0;0;106;10;94;883039;63661;0;0;24929;102648;883117;1676;1230;2906;0;0;0;0;0;129;0;0
0;883072;1033;0;1033;76;0;674;85;0;881;127;17;17;2928;0;2770;73;85;1269;0;1269;12;0;12;12;0;0;105;12;97;883014;63680;0;0;26079;102294;883094;1685;1243;2928;0;0;0;0;0;130;0;0
0;883057;1037;0;1037;80;0;682;84;0;875;134;19;11;2943;0;2785;73;85;1249;0;1249;9;0;9;9;0;0;104;9;101;882993;63623;0;0;28594;103399;883072;1690;1253;2943;0;0;0;0;0;131;0;0
0;883035;1023;0;1023;70;0;682;87;0;864;127;8;22;2965;0;2807;73;85;1251;0;1251;14;0;14;14;0;0;106;12;103;882980;63562;0;0;31668;102846;883057;1700;1265;2965;0;0;0;0;0;132;0;0
0;883023;1033;0;1033;84;0;702;88;0;864;141;15;16;2977;0;2819;73;85;1210;0;1210;5;0;5;4;0;1;106;20;116;882956;63613;0;0;32153;101962;883035;1707;1270;2977;0;0;0;0;0;133;0;0
0;882997;1023;0;1023;79;0;715;95;0;876;145;14;15;3003;0;2843;73;87;1172;0;1172;14;0;14;14;0;0;106;6;110;882945;63562;0;0;30026;100123;883023;1719;1284;3003;0;0;0;0;0;134;0;0
0;882975;1021;0;1021;84;0;726;86;0;874;135;14;21;3025;0;2865;73;87;1149;0;1149;11;0;11;10;0;1;104;8;109;882919;63594;0;0;27781;102106;882997;1728;1297;3025;0;0;0;0;0;135;0;0
0;882948;1013;0;1013;60;0;711;105;0;881;129;15;21;3052;0;2890;74;88;1137;0;1137;14;0;14;14;0;0;105;1;96;882896;63580;0;0;26021;102110;882975;1742;1310;3052;0;0;0;0;0;136;0;0
0;882926;987;0;987;71;0;712;94;0;881;139;13;13;3074;0;2909;76;89;1136;0;1136;12;0;12;12;0;0;105;3;89;882871;63565;0;0;24890;103474;882948;1752;1322;3074;0;0;0;0;0;137;0;0
0;882912;984;0;984;72;0;717;90;0;875;122;20;20;3088;0;2923;76;89;1125;0;1125;7;0;7;7;0;0;105;12;94;882848;63585;0;0;24700;102318;882926;1759;1329;3088;0;0;0;0;0;138;0;0
0;882889;981;0;981;59;0;705;81;0;870;115;7;18;3111;0;2943;78;90;1112;0;1112;8;0;8;8;0;0;104;7;87;882838;63524;0;0;24669;100601;882912;1773;1338;3111;0;0;0;0;0;139;0;0
0;882864;944;0;944;77;0;704;97;0;874;128;25;21;3136;0;2967;78;91;1127;0;1127;11;0;11;11;0;0;103;0;74;882815;63511;0;0;25888;100537;882889;1786;1350;3136;0;0;0;0;0;140;0;0
0;882842;923;0;923;70;0;698;93;0;882;118;27;18;3158;0;2988;79;91;1125;0;1125;11;0;11;9;1;1;105;0;61;882790;63516;0;0;28362;99541;882864;1799;1359;3158;0;0;0;0;0;141;0;0
0;882816;900;0;900;70;0;685;85;0;874;130;11;14;3184;0;3013;79;92;1142;0;1142;9;0;9;8;0;1;105;6;50;882768;63492;0;0;30331;101442;882842;1816;1368;3184;0;0;0;0;0;142;0;0
0;882798;895;0;895;59;0;668;95;0;863;112;21;21;3202;0;3029;80;93;1164;0;1164;12;0;12;11;0;1;106;4;47;882740;63495;0;0;31438;101953;882816;1823;1379;3202;0;0;0;0;0;143;0;0
0;882777;891;0;891;74;0;665;78;0;859;129;7;16;3223;0;3050;80;93;1155;0;1155;11;0;11;9;1;1;105;11;49;882723;63441;0;0;29924;102417;882798;1832;1391;3223;0;0;0;0;0;144;0;0
0;882762;900;0;900;55;0;655;72;0;849;95;16;16;3238;0;3064;80;94;1152;0;1152;8;0;8;8;0;0;105;7;49;882705;63456;0;0;27607;100914;882777;1839;1399;3238;0;0;0;0;0;145;0;0
0;882742;934;0;934;59;0;640;67;0;840;103;3;20;3258;0;3084;80;94;1124;0;1124;13;0;13;12;0;1;102;1;46;882690;63393;0;0;26155;99547;882762;1843;1415;3258;0;0;0;0;0;146;0;0
0;882732;900;0;900;82;0;650;74;0;830;126;21;9;3268;0;3093;80;95;1148;0;1148;11;0;11;11;0;0;104;1;46;882673;63443;0;0;25328;99713;882742;1844;1424;3268;0;0;0;0;0;147;0;0
0;882715;895;0;895;61;0;646;79;0;806;113;13;14;3285;0;3109;80;96;1161;0;1161;14;0;14;13;1;0;106;1;42;882657;63409;0;0;24711;100374;882732;1849;1436;3285;0;0;0;0;0;148;0;0
0;882698;880;0;880;74;0;649;87;0;792;128;17;16;3302;0;3125;81;96;1168;0;1168;11;0;11;11;0;0;105;7;44;882641;63382;0;0;24179;100507;882715;1854;1448;3302;0;0;0;0;0;149;0;0
0;882681;901;0;901;54;0;633;100;0;796;116;19;19;3319;0;3142;81;96;1146;0;1146;11;0;11;11;0;0;103;3;43;882627;63378;0;0;25263;102085;882698;1858;1461;3319;0;0;0;0;0;150;0;0
0;882664;930;0;930;54;0;613;76;0;786;98;13;19;3336;0;3158;81;97;1132;0;1132;13;0;13;13;0;0;103;0;39;882608;63374;0;0;27534;100233;882681;1862;1474;3336;0;0;0;0;0;151;0;0
0;882657;894;0;894;81;0;638;90;0;801;130;21;20;3343;0;3164;82;97;1117;0;1117;6;0;6;6;0;0;106;14;49;882595;63370;0;0;30057;97499;882664;1866;1477;3343;0;0;0;0;0;152;0;0
0;882641;886;0;886;45;0;616;84;0;797;105;13;11;3359;0;3180;82;97;1136;0;1136;6;0;6;5;1;0;104;2;43;882587;63361;0;0;31125;98070;882657;1874;1485;3359;0;0;0;0;0;153;0;0
0;882615;907;0;907;54;0;597;66;0;801;95;15;10;3385;0;3204;83;98;1106;0;1106;6;0;6;6;0;0;92;0;35;882569;63342;0;0;29282;99476;882641;1882;1503;3385;0;0;0;0;0;154;0;0
0;882603;884;0;884;65;0;607;89;0;812;120;12;22;3397;0;3216;83;98;1093;0;1093;14;0;14;14;0;0;98;0;31;882554;63390;0;0;27369;100037;882615;1886;1511;3397;0;0;0;0;0;155;0;0
0;882591;902;0;902;66;0;617;78;0;804;109;17;18;3409;0;3227;84;98;1069;0;1069;7;0;7;7;0;0;97;0;27;882540;63303;0;0;26011;101133;882603;1890;1519;3409;0;0;0;0;0;156;0;0
0;882561;897;0;897;72;0;607;81;0;805;120;18;15;3439;0;3254;84;101;1055;0;1055;17;0;17;17;0;0;89;0;22;882530;63314;0;0;25010;100766;882591;1895;1544;3439;0;0;0;0;0;157;0;0
0;882554;912;0;912;77;0;619;76;0;793;119;18;16;3446;0;3261;84;101;1036;0;1036;18;0;18;18;0;0;102;0;20;882502;63305;0;0;24595;98601;882561;1897;1549;3446;0;0;0;0;0;158;0;0
0;882545;883;0;883;69;0;639;95;0;793;122;19;23;3455;0;3270;84;101;1041;0;1041;10;0;10;10;0;0;106;14;31;882484;63261;0;0;24498;97357;882554;1900;1555;3455;0;0;0;0;0;159;0;0
0;882531;906;0;906;66;0;625;62;0;765;102;12;14;3469;0;3283;85;101;1049;0;1049;10;0;10;9;1;0;106;4;31;882473;63316;0;0;24869;98287;882545;1904;1565;3469;0;0;0;0;0;160;0;0
0;882518;848;0;848;70;0;630;83;0;768;111;18;24;3482;0;3295;85;102;1082;0;1082;7;0;7;5;0;2;103;7;35;882461;63306;0;0;26598;98940;882531;1907;1575;3482;0;0;0;0;0;161;0;0
0;882505;846;0;846;66;0;644;68;0;755;101;17;16;3495;0;3308;85;102;1073;0;1073;9;0;9;8;1;0;104;5;35;882445;63250;0;0;29288;99432;882518;1912;1583;3495;0;0;0;0;0;162;0;0
0;882497;820;0;820;70;0;652;83;0;773;131;11;11;3503;0;3316;85;102;1063;0;1063;7;0;7;7;0;0;105;8;41;882431;63233;0;0;29785;99521;882505;1914;1589;3503;0;0;0;0;0;163;0;0
0;882480;820;0;820;61;0;654;69;0;747;97;18;15;3520;0;3330;87;103;1077;0;1077;11;0;11;11;0;0;103;4;41;882423;63197;0;0;28741;97952;882497;1918;1602;3520;0;0;0;0;0;164;0;0
0;882470;796;0;796;64;0;648;80;0;743;115;10;19;3530;0;3340;87;103;1096;0;1096;11;0;11;11;0;0;104;3;44;882406;63221;0;0;27434;98158;882480;1918;1612;3530;0;0;0;0;0;165;0;0
0;882461;824;0;824;53;0;640;72;0;728;100;14;11;3539;0;3349;87;103;1084;0;1084;11;0;11;10;1;0;106;7;51;882395;63180;0;0;26438;97438;882470;1918;1621;3539;0;0;0;0;0;166;0;0
0;882444;825;0;825;64;0;632;66;0;727;88;20;22;3556;0;3365;88;103;1070;0;1070;12;0;12;9;3;0;104;2;50;882384;63199;0;0;24980;97810;882461;1921;1635;3556;0;0;0;0;0;167;0;0
0;882431;872;0;872;49;0;614;64;0;718;78;17;18;3569;0;3377;88;104;1044;0;1044;9;0;9;8;1;0;102;0;48;882372;63138;0;0;24315;99489;882444;1923;1646;3569;0;0;0;0;0;168;0;0
0;882410;869;0;869;62;0;604;74;0;721;109;10;17;3590;0;3398;88;104;1031;0;1031;18;0;18;18;0;0;104;1;44;882361;63155;0;0;24243;99635;882431;1928;1662;3590;0;0;0;0;0;169;0;0
0;882391;851;0;851;54;0;584;82;0;715;107;14;15;3609;0;3415;89;105;1054;0;1054;8;0;8;8;0;0;104;5;38;882334;63158;0;0;24807;97785;882410;1939;1670;3609;0;0;0;0;0;170;0;0
0;882378;842;0;842;57;0;579;78;0;720;102;10;23;3622;0;3427;89;106;1051;0;1051;10;0;10;10;0;0;105;5;39;882316;63108;0;0;26195;96116;882391;1943;1679;3622;0;0;0;0;0;171;0;0
0;882367;834;0;834;58;0;591;78;0;709;100;15;21;3633;0;3438;89;106;1044;0;1044;6;0;6;6;0;0;104;6;41;882305;63071;0;0;28461;95435;882378;1947;1686;3633;0;0;0;0;0;172;0;0
0;882351;851;0;851;55;0;581;71;0;703;106;9;11;3649;0;3452;90;107;1022;0;1022;11;0;11;10;1;0;105;3;38;882296;63093;0;0;29678;96477;882367;1953;1696;3649;0;0;0;0;0;173;0;0
0;882335;850;0;850;76;0;590;63;0;691;110;16;13;3665;0;3468;90;107;1011;0;1011;12;0;12;11;0;1;105;8;42;882282;63066;0;0;28432;97972;882351;1957;1708;3665;0;0;0;0;0;174;0;0
0;882322;849;0;849;63;0;594;81;0;703;106;11;27;3678;0;3478;93;107;983;0;983;8;0;8;8;0;0;105;12;49;882264;63042;0;0;26543;98886;882335;1962;1716;3678;0;0;0;0;0;175;0;0
0;882301;804;0;804;69;0;590;80;0;706;118;19;12;3699;0;3499;93;107;1009;0;1009;12;0;12;11;1;0;104;4;45;882254;63033;0;0;25450;98611;882322;1970;1729;3699;0;0;0;0;0;176;0;0
0;882288;820;0;820;49;0;582;73;0;714;95;17;10;3712;0;3511;94;107;984;0;984;10;0;10;10;0;0;104;1;43;882236;63003;0;0;24987;96952;882301;1973;1739;3712;0;0;0;0;0;177;0;0
0;882275;808;0;808;58;0;591;74;0;717;96;18;18;3725;0;3522;95;108;975;0;975;11;0;11;11;0;0;104;0;41;882223;63047;0;0;24136;95106;882288;1975;1750;3725;0;0;0;0;0;178;0;0
0;882259;810;0;810;60;0;582;89;0;747;112;20;17;3741;0;3538;95;108;941;0;941;15;0;15;13;1;1;106;0;38;882211;63021;0;0;23765;95281;882275;1978;1763;3741;0;0;0;0;0;179;0;0
0;882252;791;0;791;66;0;590;75;0;733;109;17;15;3748;0;3545;95;108;960;0;960;5;0;5;5;0;0;106;19;55;882195;62979;0;0;24783;96795;882259;1980;1768;3748;0;0;0;0;0;180;0;0
0;882236;785;0;785;54;0;602;72;0;730;104;10;12;3764;0;3561;95;108;936;0;936;9;0;9;9;0;0;105;8;57;882190;62962;0;0;26099;98042;882252;1986;1778;3764;0;0;0;0;0;181;0;0
0;882214;803;0;803;45;0;569;63;0;711;77;19;12;3786;0;3579;99;108;950;0;950;11;0;11;10;1;0;99;0;52;882172;62948;0;0;27724;98004;882236;1991;1795;3786;0;0;0;0;0;182;0;0
0;882203;806;0;806;56;0;569;71;0;712;92;21;14;3797;0;3589;100;108;941;0;941;7;0;7;7;0;0;101;0;46;882152;62910;0;0;28753;97219;882214;1997;1800;3797;0;0;0;0;0;183;0;0
0;882190;793;0;793;62;0;565;72;0;711;101;15;18;3810;0;3602;100;108;947;0;947;12;0;12;12;0;0;106;6;46;882139;62910;0;0;28149;94228;882203;2003;1807;3810;0;0;0;0;0;184;0;0
0;882172;782;0;782;53;0;563;68;0;701;87;18;16;3828;0;3620;100;108;952;0;952;10;0;10;10;0;0;101;0;43;882122;62902;0;0;26718;94603;882190;2006;1822;3828;0;0;0;0;0;185;0;0
0;882158;750;0;750;60;0;565;73;0;690;105;16;12;3842;0;3634;100;108;980;0;980;15;0;15;15;0;0;106;1;40;882107;62887;0;0;25107;95320;882172;2010;1832;3842;0;0;0;0;0;186;0;0
0;882141;733;0;733;59;0;558;77;0;705;104;13;19;3859;0;3650;100;109;974;0;974;7;0;7;6;0;1;102;2;36;882090;62897;0;0;24320;96318;882158;2016;1843;3859;0;0;0;0;0;187;0;0
0;882125;730;0;730;57;0;553;67;0;702;92;12;20;3875;0;3666;100;109;968;0;968;10;0;10;9;0;1;101;0;31;882078;62832;0;0;24020;97622;882141;2021;1854;3875;0;0;0;0;0;188;0;0
0;882107;715;0;715;66;0;557;70;0;686;105;10;21;3893;0;3680;103;110;977;0;977;14;0;14;13;0;1;103;5;30;882064;62795;0;0;23929;97270;882125;2027;1866;3893;0;0;0;0;0;189;0;0
0;882090;721;0;721;52;0;553;72;0;684;88;19;17;3910;0;3694;104;112;956;0;956;9;0;9;8;1;0;104;0;21;882044;62862;0;0;24484;95599;882107;2036;1874;3910;0;0;0;0;0;190;0;0
0;882074;739;0;739;55;0;553;64;0;682;91;14;14;3926;0;3709;105;112;930;0;930;12;0;12;12;0;0;104;2;19;882024;62820;0;0;25921;94641;882090;2040;1886;3926;0;0;0;0;0;191;0;0
0;882061;749;0;749;35;0;532;61;0;676;77;5;14;3939;0;3721;106;112;932;0;932;10;0;10;10;0;0;104;0;16;882005;62810;0;0;27211;94632;882074;2043;1896;3939;0;0;0;0;0;192;0;0
0;882052;767;0;767;42;0;522;68;0;678;75;18;17;3948;0;3730;106;112;914;0;914;4;0;4;4;0;0;99;0;16;881992;62826;0;0;28324;94839;882061;2043;1905;3948;0;0;0;0;0;193;0;0
0;882035;764;0;764;51;0;515;74;0;672;74;20;31;3965;0;3746;107;112;913;0;913;15;0;15;14;1;0;101;1;13;881988;62818;0;0;27525;96149;882052;2047;1918;3965;0;0;0;0;0;194;0;0
0;882017;757;0;757;50;0;504;73;0;674;89;18;16;3983;0;3763;107;113;904;0;904;9;0;9;9;0;0;96;0;9;881971;62793;0;0;26349;95862;882035;2051;1932;3983;0;0;0;0;0;195;0;0
0;882008;743;0;743;58;0;512;66;0;670;101;6;17;3992;0;3771;107;114;908;0;908;6;0;6;6;0;0;93;0;9;881960;62745;0;0;25609;94931;882017;2051;1941;3992;0;0;0;0;0;196;0;0
0;881998;764;0;764;41;0;486;61;0;670;75;10;17;4002;0;3781;107;114;906;0;906;10;0;10;10;0;0;95;0;7;881953;62738;0;0;24152;94040;882008;2053;1949;4002;0;0;0;0;0;197;0;0
0;881988;760;0;760;60;0;491;62;0;659;92;10;20;4012;0;3791;107;114;901;0;901;20;0;20;17;2;1;106;2;8;881940;62764;0;0;23614;94254;881998;2054;1958;4012;0;0;0;0;0;198;0;0
0;881978;748;0;748;45;0;488;84;0;680;100;15;14;4022;0;3800;107;115;896;0;896;6;0;6;5;1;0;105;3;8;881922;62746;0;0;23511;94960;881988;2057;1965;4022;0;0;0;0;0;199;0;0
0;881967;747;0;747;42;0;480;74;0;688;93;11;12;4033;0;3810;108;115;887;0;887;9;0;9;8;1;0;103;2;10;881913;62738;0;0;24278;95403;881978;2057;1976;4033;0;0;0;0;0;200;0;0
0;881952;722;0;722;44;0;465;79;0;693;88;19;16;4048;0;3824;109;115;902;0;902;11;0;11;11;0;0;101;1;9;881902;62713;0;0;25467;95941;881967;2059;1989;4048;0;0;0;0;0;201;0;0
0;881939;713;0;713;58;0;478;70;0;685;95;15;18;4061;0;3836;110;115;892;0;892;15;0;15;15;0;0;103;0;9;881889;62736;0;0;26945;94625;881952;2059;2002;4061;0;0;0;0;0;202;0;0
0;881927;718;0;718;50;0;474;62;0;690;89;13;10;4073;0;3848;110;115;876;0;876;12;0;12;12;0;0;103;0;9;881878;62669;0;0;27763;93952;881939;2059;2014;4073;0;0;0;0;0;203;0;0
0;881918;729;0;729;51;0;467;57;0;673;86;11;11;4082;0;3857;110;115;883;0;883;9;0;9;9;0;0;103;0;9;881864;62698;0;0;27408;93049;881927;2059;2023;4082;0;0;0;0;0;204;0;0
0;881912;713;0;713;59;0;476;65;0;674;94;20;10;4088;0;3863;110;115;882;0;882;7;0;7;7;0;0;104;9;18;881857;62708;0;0;26057;93956;881918;2059;2029;4088;0;0;0;0;0;205;0;0
0;881904;709;0;709;42;0;468;66;0;661;72;23;13;4096;0;3871;110;115;895;0;895;8;0;8;6;1;1;106;6;22;881853;62642;0;0;24758;93426;881912;2061;2035;4096;0;0;0;0;0;206;0;0
0;881889;711;0;711;47;0;465;64;0;647;77;18;16;4111;0;3885;111;115;891;0;891;8;0;8;8;0;0;100;1;22;881841;62609;0;0;23804;94433;881904;2062;2049;4111;0;0;0;0;0;207;0;0
0;881872;694;0;694;51;0;466;73;0;658;93;14;17;4128;0;3899;113;116;878;0;878;16;0;16;14;1;1;101;0;20;881831;62609;0;0;23632;93972;881889;2064;2064;4128;0;0;0;0;0;208;0;0
0;881858;691;0;691;46;0;466;76;0;665;87;11;24;4142;0;3912;114;116;861;0;861;8;0;8;8;0;0;97;0;18;881812;62589;0;0;23423;93629;881872;2066;2076;4142;0;0;0;0;0;209;0;0
0;881850;696;0;696;49;0;474;54;0;651;77;12;14;4150;0;3920;114;116;853;0;853;10;0;10;10;0;0;100;0;17;881800;62584;0;0;24182;93532;881858;2067;2083;4150;0;0;0;0;0;210;0;0
0;881841;685;0;685;47;0;476;67;0;645;86;17;11;4159;0;3928;115;116;863;0;863;10;0;10;10;0;0;102;0;16;881788;62567;0;0;25063;93032;881850;2068;2091;4159;0;0;0;0;0;211;0;0
0;881832;673;0;673;49;0;483;59;0;623;78;12;18;4168;0;3937;115;116;882;0;882;10;0;10;8;1;1;104;0;15;881781;62563;0;0;26864;92873;881841;2069;2099;4168;0;0;0;0;0;212;0;0
0;881811;688;0;688;50;0;467;59;0;621;83;7;19;4189;0;3958;115;116;859;0;859;10;0;10;10;0;0;99;0;9;881769;62501;0;0;27238;93524;881832;2075;2114;4189;0;0;0;0;0;213;0;0
0;881802;690;0;690;51;0;472;71;0;624;87;21;14;4198;0;3967;115;116;845;0;845;10;0;10;9;1;0;102;0;7;881748;62509;0;0;26892;94062;881811;2077;2121;4198;0;0;0;0;0;214;0;0
0;881795;679;0;679;51;0;483;60;0;615;85;14;12;4205;0;3974;115;116;842;0;842;10;0;10;10;0;0;106;9;15;881737;62506;0;0;25747;92794;881802;2078;2127;4205;0;0;0;0;0;215;0;0
0;881787;694;0;694;31;0;470;63;0;607;56;17;21;4213;0;3981;116;116;843;0;843;6;0;6;5;1;0;105;1;15;881730;62513;0;0;24709;92060;881795;2079;2134;4213;0;0;0;0;0;216;0;0
0;881775;668;0;668;51;0;468;74;0;617;85;13;27;4225;0;3991;117;117;847;0;847;12;0;12;12;0;0;106;3;17;881723;62477;0;0;23942;92900;881787;2080;2145;4225;0;0;0;0;0;217;0;0
0;881758;673;0;673;45;0;464;56;0;609;82;9;10;4242;0;4008;117;117;844;0;844;11;0;11;11;0;0;102;1;16;881708;62457;0;0;23286;93260;881775;2082;2160;4242;0;0;0;0;0;218;0;0
0;881744;678;0;678;47;0;459;62;0;614;75;12;22;4256;0;4022;117;117;823;0;823;8;0;8;7;0;1;97;0;15;881695;62446;0;0;23282;92632;881758;2083;2173;4256;0;0;0;0;0;219;0;0
0;881736;685;0;685;48;0;470;58;0;617;69;16;21;4264;0;4029;117;118;796;0;796;8;0;8;8;0;0;97;0;15;881686;62429;0;0;23891;93389;881744;2083;2181;4264;0;0;0;0;0;220;0;0
0;881722;668;0;668;54;0;468;64;0;618;87;14;17;4278;0;4042;118;118;798;0;798;9;0;9;9;0;0;94;0;13;881675;62428;0;0;24795;92469;881736;2085;2193;4278;0;0;0;0;0;221;0;0
0;881714;675;0;675;53;0;476;46;0;597;80;8;11;4286;0;4049;118;119;799;0;799;18;0;18;17;1;0;104;0;13;881664;62370;0;0;26178;91461;881722;2085;2201;4286;0;0;0;0;0;222;0;0
0;881702;663;0;663;50;0;476;60;0;589;79;16;15;4298;0;4059;120;119;797;0;797;9;0;9;8;1;0;102;7;19;881654;62397;0;0;26445;91174;881714;2086;2212;4298;0;0;0;0;0;223;0;0
0;881691;686;0;686;41;0;476;53;0;581;69;8;17;4309;0;4070;120;119;778;0;778;9;0;9;8;0;1;102;0;17;881647;62385;0;0;26311;91533;881702;2088;2221;4309;0;0;0;0;0;224;0;0
0;881682;660;0;660;49;0;478;71;0;594;86;17;17;4318;0;4079;120;119;785;0;785;12;0;12;10;2;0;105;0;17;881637;62370;0;0;25664;92287;881691;2088;2230;4318;0;0;0;0;0;225;0;0
0;881667;649;0;649;45;0;461;59;0;585;82;11;11;4333;0;4091;122;120;801;0;801;8;0;8;8;0;0;103;0;12;881626;62308;0;0;24526;93691;881682;2093;2240;4333;0;0;0;0;0;226;0;0
