ChangePolicies;Population;Exposed;ExposedVAX;TotalExposed;SymptomaticNew;SymptomaticVAXNew;SymptomaticDaySnapshot;AsymptomaticNew;AsymptomaticVAXNew;AsymptomaticDaySnapshot;InfectedRetiredNew;InfectedWorkerNew;InfectedStudentNew;Death;DeathVAX;TotDeathRetired;TotDeathWorker;TotDeathStudent;Recovered;RecoveredVAX;TotalRecovered;IntensiveCareNOVAXNew;IntensiveCareVAXNew;IntensiveNew;IntensiveRetiredNew;IntensiveWorkerNew;IntensiveStudentNew;IntensiveCareDaySnapshot;CriticalsNew;CriticalDaySnapshot;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;EntityCount;DeathCriticial;DeathIntensive;DeathSymptomatic;DeathAsymptomatic;InfectionsAtHome;InfectionsAtWork;InfectionsAtSchool;InfectionsAtOAHome;InfectionsAtOutdoor;InfectionsAtIndoor;StudentsCount;OccupiedWorkersCount;EssentialWorkersCount;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork1Doses;2Doses;3Doses;4Doses;Days;Hours;Minutes
0;857441;987;0;987;74;0;721;90;0;798;145;15;4;469;0;455;13;1;662;0;662;7;0;7;7;0;0;103;32;261;677919;235213;170310;0;667255;0;857461;196;273;469;0;123;0;0;0;17;24;190323;178025;79999;0;5338;10064093289;0;204539;329;53150;0;0;0;0;0;50;0;0
0;857412;978;0;978;77;0;733;87;0;812;145;15;4;498;0;484;13;1;696;0;696;13;0;13;11;1;1;103;25;267;676690;235021;170138;0;665430;0;857441;215;283;498;0;119;0;0;0;12;33;190323;178024;79999;0;5046;10064190551;0;204660;329;53028;0;0;0;0;0;51;0;0
0;857385;967;0;967;87;0;760;98;0;844;160;18;7;525;0;511;13;1;721;0;721;6;0;6;6;0;0;103;38;284;675543;234614;169792;0;665318;0;857412;236;289;525;0;144;1;0;0;12;28;190323;178024;79999;0;5186;10064126335;0;204562;329;53127;0;0;0;0;0;52;0;0
0;857353;968;0;968;84;0;777;71;0;838;128;18;9;557;0;541;15;1;764;0;764;7;0;7;6;1;0;102;36;296;674122;234437;169686;0;663102;0;857385;260;297;557;0;108;0;1;0;19;27;190323;178024;79999;0;3198;10064119541;0;204463;329;53226;0;0;0;0;0;53;0;0
0;857316;1008;0;1008;70;0;767;92;0;849;140;15;7;594;0;576;16;2;808;0;808;13;0;13;13;0;0;100;16;286;673523;233869;169394;0;663425;0;857353;286;308;594;0;119;0;0;0;16;27;190323;178024;79998;0;5838;10064177183;0;204612;329;53076;0;0;0;0;0;54;0;0
0;857281;1058;0;1058;72;0;770;82;0;843;132;11;11;629;0;611;16;2;854;0;854;16;0;16;15;0;1;104;18;280;672168;233585;169353;0;660962;0;857316;310;319;629;0;115;0;0;0;20;19;190322;178024;79998;0;7130;10064297997;0;204878;329;52810;0;0;0;0;0;55;0;0
0;857241;1121;0;1121;53;0;745;93;0;850;128;10;8;669;0;650;17;2;886;0;886;13;0;13;13;0;0;103;10;259;671170;233352;168767;0;661352;0;857281;341;328;669;0;105;1;0;0;16;24;190322;178024;79998;0;10238;10064245641;0;205019;329;52669;0;0;0;0;0;56;0;0
0;857198;1140;0;1140;79;0;723;84;0;835;138;18;7;712;0;692;18;2;948;0;948;10;0;10;10;0;0;102;27;251;670063;233158;168861;0;658909;0;857241;376;336;712;0;131;0;1;0;11;20;190322;178023;79998;0;11834;10064291413;0;205126;328;52562;0;0;0;0;0;57;0;0
0;857167;1162;0;1162;84;0;733;83;0;834;148;13;6;743;0;722;19;2;970;0;970;6;0;6;6;0;0;101;32;259;668940;232786;168226;0;659327;0;857198;400;343;743;0;116;0;1;0;19;31;190322;178023;79998;0;13604;10064269047;0;205036;328;52652;0;0;0;0;0;58;0;0
0;857125;1154;0;1154;81;0;735;105;0;843;158;16;12;785;0;764;19;2;993;0;993;11;0;11;11;0;0;103;29;253;667771;232498;168189;0;656704;0;857167;435;350;785;0;123;0;0;0;20;43;190322;178023;79998;0;15818;10064323823;0;205108;328;52580;0;0;0;0;0;59;0;0
