Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
69;0;0;189703;367399;176970;79761;268288;479;761;2054;0;2974;35;18;0;56;0;41;2;24;0;144;38;44;28;94;222;128;347;495;1898;141;209;278;234;230;1641;71;292;1241;372;493;780;9;26;86;0;1;6;12;27;154;0;0;3;69;257;1066;373;462;760;550223;198655;145720;0;550179;0;0;102988;10064744777;0;203552;10319;43797;0;
70;0;0;189698;367372;176957;79754;268163;481;798;2068;0;3005;39;10;0;68;0;74;0;9;0;142;26;49;35;84;229;156;371;520;1877;135;208;291;265;202;1679;76;276;1222;403;517;728;8;18;95;0;2;8;5;27;116;0;0;9;71;255;1029;417;475;734;550785;198677;145856;0;550183;0;0;101270;10064933721;0;204004;10319;43345;0;
71;0;0;189691;367345;176941;79749;268011;457;725;1999;0;2838;17;20;0;69;0;68;1;16;0;152;44;36;40;88;196;145;325;493;1814;139;210;258;264;202;1621;78;279;1257;388;479;734;11;15;79;0;2;13;7;27;140;0;0;12;73;249;1072;389;514;787;549874;198718;145810;0;550349;0;0;198668;10064930065;0;204121;10319;43228;0;
72;0;0;189679;367321;176930;79743;267897;465;728;2083;0;2929;27;23;0;67;0;64;0;17;0;149;52;55;37;69;211;128;344;462;1918;141;183;263;257;194;1696;89;281;1336;387;508;753;10;21;67;0;2;12;12;24;105;0;0;9;75;248;1037;386;470;709;550306;198611;145860;0;550197;0;0;109072;10064981625;0;204349;10319;43000;0;
73;0;0;189669;367290;176916;79732;267783;457;720;1935;0;2753;25;28;0;76;0;75;0;19;0;136;48;50;47;80;191;109;329;479;1779;118;214;241;277;185;1607;73;272;1262;413;431;826;9;18;77;1;0;1;10;31;113;0;0;1;69;281;1088;395;523;720;549833;198670;145729;0;550071;0;0;105824;10064981759;0;204300;10319;43049;0;
74;0;0;189663;367268;176905;79727;267652;411;721;1930;0;2749;30;24;0;84;0;64;0;13;0;98;43;49;55;77;210;103;291;462;1772;114;192;261;265;181;1599;65;273;1270;373;495;744;6;19;66;2;1;8;6;21;123;0;1;8;63;284;1011;379;494;702;549862;198602;145864;0;549404;0;0;107416;10065048021;0;204125;10319;43224;0;
75;0;0;189653;367249;176894;79723;267553;429;699;1812;0;2611;29;26;0;82;0;50;1;8;0;133;57;52;57;72;190;110;300;457;1645;136;186;263;272;170;1490;75;266;1271;436;506;815;8;19;61;0;2;10;10;18;93;0;1;6;66;271;1063;418;505;698;549952;198585;145651;0;549507;0;0;111618;10064958387;0;203800;10319;43549;0;
76;0;0;189640;367223;176884;79716;267433;426;672;1816;0;2621;26;20;0;68;0;54;0;23;0;102;36;39;35;75;205;99;315;428;1682;135;186;225;264;118;1563;67;276;1194;430;494;811;6;20;73;1;4;14;13;26;108;0;0;12;75;267;1081;425;498;717;549908;198576;145867;0;549236;0;0;180038;10065005479;0;203937;10319;43412;0;
77;0;0;189629;367194;176870;79709;267329;429;704;1802;0;2569;40;18;0;88;0;65;1;27;0;127;37;47;52;70;232;108;322;425;1642;123;210;256;291;185;1490;76;255;1267;375;487;820;6;14;63;0;1;10;11;29;96;0;0;8;51;267;1111;374;460;737;549680;198560;145702;0;549300;0;0;118742;10064917827;0;203682;10319;43667;0;
78;0;0;189612;367177;176858;79705;267254;398;717;1750;0;2511;32;18;0;91;0;54;0;25;0;134;49;43;50;78;238;89;271;436;1611;133;200;259;294;141;1490;75;278;1168;369;472;765;4;16;56;0;0;6;17;17;73;0;0;2;66;257;1143;387;491;736;549618;198558;145862;0;549221;0;0;221570;10064970605;0;203809;10319;43540;0;
79;0;0;189602;367150;176846;79696;267175;450;702;1801;0;2585;42;22;0;104;0;53;1;18;0;128;47;45;49;94;236;159;309;421;1593;107;242;242;303;142;1540;66;262;1236;343;470;752;5;15;60;1;0;5;10;27;77;0;0;2;64;230;1159;389;510;743;549386;198639;145616;0;549509;0;0;114554;10064885733;0;203644;10319;43705;0;
80;0;0;189597;367128;176833;79689;267087;401;694;1890;0;2642;24;22;0;96;0;51;0;20;0;130;36;44;48;72;239;181;293;411;1661;125;204;208;335;169;1600;71;260;1140;387;461;752;4;15;48;2;2;5;5;20;83;0;2;5;63;257;1106;356;438;788;549524;198495;145789;0;548980;0;0;115832;10065030825;0;203856;10319;43493;0;
81;0;0;189587;367107;176823;79683;266988;402;729;1794;0;2574;33;19;0;103;0;64;0;24;0;108;39;41;29;81;225;169;282;463;1596;98;218;237;341;143;1527;64;247;1171;363;460;786;5;11;57;1;3;13;10;20;90;0;1;9;70;267;1201;372;473;736;549294;198523;145627;0;549312;0;0;122944;10065003369;0;204067;10319;43282;0;
82;0;0;189580;367084;176811;79677;266896;469;683;1777;0;2583;31;23;0;103;0;63;0;30;0;96;45;45;41;69;208;176;355;430;1560;115;267;211;317;134;1533;69;248;1101;354;460;766;3;17;35;0;2;10;7;23;84;0;0;8;73;231;1208;397;464;776;549750;198538;145755;0;548939;0;0;118904;10065031989;0;204128;10319;43221;0;
83;0;0;189572;367068;176805;79670;266809;398;729;1866;0;2605;29;24;0;120;0;59;1;21;0;134;49;56;38;86;242;222;263;431;1606;89;238;245;364;142;1611;64;218;1106;358;474;741;7;11;34;2;0;12;8;16;78;0;0;9;63;270;1183;414;513;815;549349;198411;145531;0;549221;0;0;119160;10065104309;0;204195;10319;43154;0;
84;0;0;189565;367055;176799;79665;266735;436;682;1882;0;2632;31;15;0;94;0;63;1;30;0;134;40;47;26;89;248;180;307;387;1676;94;269;205;355;145;1629;77;247;1106;344;441;721;5;7;38;0;0;7;6;13;68;1;0;6;62;254;1105;380;491;776;549684;198532;145751;0;548861;0;0;238692;10065060545;0;204261;10319;43088;0;
85;0;0;189559;367040;176792;79662;266651;430;711;1807;0;2584;34;21;0;114;0;65;0;17;0;113;41;47;35;88;235;142;301;429;1630;88;263;196;367;97;1615;68;249;1090;354;451;748;5;5;36;0;1;7;5;15;79;1;0;5;61;275;1214;426;514;769;549430;198528;145654;0;549269;0;0;121958;10065048057;0;204207;10319;43142;0;
86;0;0;189550;367018;176779;79661;266580;445;694;1907;0;2715;29;17;0;86;0;71;0;20;0;108;38;64;43;99;225;168;308;405;1696;115;254;184;383;131;1671;61;269;1105;398;467;748;4;11;33;1;3;8;9;22;63;0;0;8;60;237;1109;392;478;734;549526;198571;145835;0;548943;0;0;124808;10065009965;0;204082;10319;43267;0;
87;0;0;189542;366996;176768;79657;266526;391;704;1783;0;2539;38;14;0;101;0;65;0;15;0;106;31;52;28;70;242;169;290;410;1586;95;237;179;387;111;1578;70;246;1089;360;449;704;6;8;34;2;1;3;8;21;52;0;1;2;68;255;1135;395;481;829;549548;198406;145611;0;549046;0;0;126092;10065142171;0;204027;10319;43322;0;
88;0;0;189536;366981;176760;79654;266454;410;649;1943;0;2670;23;15;0;110;0;56;2;18;0;108;38;40;34;66;195;150;306;414;1759;82;257;171;378;78;1756;66;239;1107;365;487;735;5;9;33;1;1;9;6;14;70;0;1;2;79;243;1155;374;462;769;549614;198455;145800;0;548757;0;0;131328;10065072657;0;203972;10319;43377;0;
89;0;0;189533;366970;176754;79653;266400;456;702;1965;0;2765;30;21;0;102;0;58;2;11;0;134;41;46;41;94;239;156;321;417;1768;108;275;180;409;119;1754;70;250;1118;346;447;762;8;7;29;0;0;5;3;11;52;0;0;2;61;260;1073;379;467;740;549474;198421;145577;0;548873;0;0;253360;10065043765;0;203701;10319;43648;0;
90;0;0;189529;366955;176747;79649;266342;430;656;1979;0;2691;29;20;0;101;0;49;1;18;0;156;35;52;44;87;192;133;308;412;1802;89;266;167;387;127;1743;67;260;1115;356;444;749;4;5;27;1;3;12;4;15;47;0;0;11;74;235;1090;355;479;762;549549;198453;145795;0;548803;0;0;256124;10064958431;0;203434;10319;43915;0;
91;0;0;189526;366947;176744;79646;266282;445;743;1960;0;2780;49;10;0;86;0;60;1;19;0;143;36;49;38;98;250;162;311;444;1760;100;283;174;428;112;1735;59;239;1077;352;429;715;6;7;40;0;3;7;3;7;53;0;1;7;60;245;1100;371;475;719;549400;198424;145603;0;548842;0;0;131910;10064829689;0;203050;10319;44299;0;
92;0;0;189522;366932;176733;79645;266237;428;727;1932;0;2746;31;15;0;95;0;56;0;27;0;117;41;47;40;95;232;144;292;448;1748;89;272;160;435;112;1711;72;247;1145;364;451;721;9;7;30;0;3;11;4;13;35;0;2;10;71;221;1149;361;425;753;549479;198441;145708;0;548865;0;0;134980;10064705863;0;202613;10319;44736;0;
93;0;0;189515;366919;176726;79645;266191;430;717;1965;0;2765;22;13;0;103;0;74;1;15;0;119;47;43;36;79;220;125;304;454;1804;74;296;175;407;93;1781;48;253;1171;376;423;708;3;8;25;0;1;10;7;13;37;0;0;9;52;219;1133;375;473;751;549094;198423;145675;0;549086;0;0;143682;10064640637;0;202251;10319;45098;0;
94;0;0;189510;366909;176723;79643;266147;427;726;1923;0;2761;34;13;0;69;0;66;0;18;0;115;26;46;27;71;231;147;330;449;1749;89;281;173;445;104;1725;69;216;1162;399;480;732;3;2;26;0;4;8;5;9;37;0;1;7;73;235;1039;351;471;750;549633;198430;145804;0;548834;0;0;136156;10064534069;0;202019;10319;45330;0;
95;0;0;189508;366897;176714;79641;266103;395;668;1928;0;2644;31;22;0;81;0;58;0;29;0;126;41;37;54;73;219;138;281;412;1736;86;255;144;437;101;1740;61;224;1158;353;431;744;2;5;33;1;3;8;2;11;38;0;1;6;61;224;1065;355;444;781;548986;198421;145596;0;548835;0;0;136494;10064402637;0;201466;10319;45883;0;
96;0;0;189499;366889;176711;79638;266062;449;688;1981;0;2782;27;22;0;77;0;58;0;21;0;131;42;37;36;79;206;115;328;445;1830;89;299;154;439;92;1801;67;247;1168;395;423;713;4;11;29;1;0;4;9;7;38;0;1;3;56;255;1063;360;457;745;549710;198351;145773;0;548866;0;0;137740;10064478255;0;201752;10319;45597;0;
97;0;0;189492;366878;176706;79635;266028;400;720;1934;0;2731;25;23;0;72;0;53;0;16;0;134;38;50;44;58;214;114;304;456;1776;80;264;138;476;85;1733;56;246;1207;347;488;772;5;11;38;1;1;5;6;11;31;1;0;3;56;220;1092;383;459;733;548882;198434;145579;0;548606;0;0;139278;10064507403;0;201869;10319;45480;0;
98;0;0;189488;366871;176704;79632;265988;423;638;1865;0;2665;18;8;0;67;0;55;1;22;0;90;27;45;37;82;197;126;314;396;1702;72;299;122;418;66;1694;56;274;1167;356;444;821;0;9;35;1;1;4;4;7;36;0;0;4;61;264;1073;368;453;755;549714;198417;145738;0;548601;0;0;144552;10064582893;0;202098;10319;45251;0;
99;0;0;189478;366867;176701;79632;265950;453;671;1902;0;2683;26;22;0;97;0;58;2;14;0;124;44;40;28;88;201;108;321;430;1766;86;304;118;425;89;1729;64;258;1097;343;479;775;2;6;13;1;3;10;10;2;30;0;2;8;59;222;1045;365;456;729;548740;198273;145675;0;548759;0;0;143328;10064664725;0;202227;10319;45122;0;
100;0;0;189475;366856;176696;79629;265918;440;667;1871;0;2633;21;13;0;87;0;69;1;21;0;133;35;38;45;82;217;124;323;412;1702;89;299;122;454;108;1665;64;245;1180;357;453;805;1;7;29;0;0;11;3;10;26;0;1;6;55;266;1095;353;483;758;549415;198329;145689;0;548911;0;0;145268;10064723509;0;202382;10319;44967;0;
101;0;0;189469;366851;176694;79627;265880;397;678;1866;0;2654;24;9;0;80;0;62;0;19;0;93;30;47;38;77;175;97;290;456;1731;60;292;136;452;80;1702;53;243;1126;355;470;776;3;7;31;1;3;7;5;4;30;1;1;8;66;243;1049;342;450;744;548740;198412;145569;0;548414;0;0;146506;10064751963;0;202318;10319;45031;0;
102;0;0;189463;366843;176688;79626;265847;380;674;1787;0;2518;24;13;0;73;0;69;3;22;0;119;33;44;41;80;201;111;267;429;1635;71;261;115;469;84;1620;47;241;1168;407;422;784;3;4;26;0;3;10;6;5;26;0;3;7;54;250;1153;372;431;755;549193;198238;145650;0;548848;0;0;157574;10064911675;0;202645;10319;44704;0;
103;0;0;189460;366832;176682;79623;265807;400;637;1886;0;2569;33;13;0;91;0;48;0;20;0;149;37;31;22;76;211;120;287;395;1744;70;282;112;429;77;1722;72;232;1094;352;452;757;0;2;18;2;1;13;3;9;29;0;2;11;59;236;1123;375;411;750;548839;198350;145660;0;548095;0;0;149074;10064872327;0;202610;10319;44739;0;
104;0;0;189456;366820;176675;79621;265768;396;658;1813;0;2544;23;11;0;100;0;63;1;16;0;109;30;54;34;82;215;153;284;389;1626;72;277;101;460;80;1658;52;226;1149;385;446;703;6;7;25;1;3;7;4;11;33;0;1;6;62;209;1135;371;433;721;548778;198376;145534;0;548787;0;0;296220;10064956521;0;202922;10319;44427;0;
105;0;0;189453;366813;176671;79620;265724;385;703;1917;0;2712;28;12;0;95;0;31;0;14;0;113;27;41;47;79;224;147;279;438;1723;60;276;105;509;81;1749;61;206;1103;334;470;764;3;5;24;1;1;6;3;7;38;0;0;6;45;228;1139;377;439;712;548735;198389;145665;0;548212;0;0;151950;10065009599;0;203123;10319;44226;0;
106;0;0;189450;366807;176667;79620;265689;417;652;1760;0;2523;26;14;0;87;0;70;0;17;0;92;30;35;36;74;216;132;313;401;1592;72;297;104;468;69;1626;71;252;1184;343;433;770;4;8;34;1;1;5;3;6;30;0;0;5;67;237;1089;380;473;730;548842;198328;145614;0;548555;0;0;157170;10064976017;0;203047;10319;44303;0;
107;0;0;189447;366796;176659;79618;265655;405;713;1827;0;2631;25;9;0;82;0;61;2;16;0;119;33;44;46;66;247;137;306;422;1644;43;309;101;521;66;1687;62;229;1110;367;444;709;1;5;22;0;1;8;3;11;30;0;0;4;47;213;1120;335;456;763;548868;198309;145608;0;548606;0;0;156324;10064971223;0;202803;10319;44547;0;
108;0;0;189444;366789;176654;79617;265627;387;696;1844;0;2589;26;17;0;76;0;60;0;32;0;127;35;45;38;78;244;154;274;407;1652;49;282;89;518;62;1692;74;238;1150;316;436;749;6;11;25;3;0;7;3;7;26;0;0;2;66;248;1086;338;495;819;548977;198322;145400;0;548434;0;0;156970;10064902883;0;202611;10319;44739;0;
109;0;0;189441;366784;176653;79615;265597;363;716;1886;0;2619;20;14;0;82;0;44;0;23;0;163;30;41;33;64;255;141;269;420;1712;55;264;117;514;77;1733;66;224;1137;349;445;747;5;3;21;0;2;3;3;4;28;0;1;2;61;243;1140;386;460;747;548771;198433;145637;0;548177;0;0;159542;10064907903;0;202578;10319;44772;0;
110;0;0;189437;366774;176648;79615;265556;470;697;1828;0;2620;23;23;0;117;0;77;1;25;0;109;56;50;40;93;215;135;321;432;1653;67;332;99;508;59;1703;53;214;1137;342;436;786;1;5;15;0;3;5;4;9;35;0;1;6;44;238;1063;365;433;736;548985;198362;145514;0;548432;0;0;157958;10064883565;0;202571;10319;44779;0;
111;0;0;189435;366768;176645;79614;265526;402;665;2013;0;2731;28;11;0;93;0;52;2;23;0;140;22;48;47;98;225;202;282;392;1764;68;297;105;483;68;1865;60;221;1087;342;460;722;0;4;17;0;3;10;2;5;23;0;1;7;59;235;1133;354;458;805;548837;198330;145722;0;548264;0;0;316532;10064932331;0;202663;10319;44687;0;
112;0;0;189433;366765;176642;79614;265501;424;681;1841;0;2618;36;14;0;102;0;61;0;17;0;98;38;39;32;89;234;149;297;408;1660;54;319;102;467;64;1704;59;238;1051;320;436;766;0;6;16;1;1;14;2;2;15;0;1;10;67;234;1074;362;449;745;549083;198370;145518;0;548338;0;0;161904;10064816817;0;202227;10319;45123;0;
113;0;0;189430;366761;176641;79612;265465;453;632;1874;0;2597;29;16;0;91;0;59;1;26;0;140;38;49;44;89;201;135;326;382;1695;46;348;89;474;71;1721;53;225;1116;337;454;766;0;3;20;1;1;14;3;4;25;0;0;11;47;244;1096;365;415;760;548808;198243;145784;0;548198;0;0;165840;10064989117;0;202623;10319;44727;0;
114;0;0;189428;366759;176640;79611;265430;422;679;1855;0;2642;30;18;0;79;0;73;1;22;0;91;38;40;35;79;193;157;305;446;1663;59;322;89;517;63;1730;74;255;1153;329;407;728;2;3;16;0;3;6;2;2;31;0;0;4;59;214;1090;343;454;769;548659;198280;145444;0;548393;0;0;163908;10065165539;0;202991;10319;44359;0;
115;0;0;189425;366751;176635;79611;265401;476;734;1904;0;2732;33;20;0;105;0;62;0;19;0;143;43;46;37;97;230;144;336;458;1723;55;370;95;540;72;1745;65;264;1121;345;475;762;1;9;16;0;4;5;3;7;26;0;1;3;66;243;1101;354;461;696;548626;198335;145761;0;548209;0;0;167220;10065238667;0;203364;10319;43986;0;
116;0;0;189423;366743;176632;79611;265378;409;689;1947;0;2704;30;22;0;105;0;63;0;20;0;101;39;44;34;75;223;147;295;422;1766;69;299;90;520;60;1810;48;240;1093;389;465;751;1;2;18;2;1;6;1;7;19;1;1;4;63;229;1145;378;450;706;548222;198317;145307;0;548399;0;0;180828;10065391091;0;203609;10319;43741;0;
117;0;0;189418;366734;176627;79610;265348;382;690;1896;0;2657;18;13;0;75;0;51;0;21;0;133;36;49;34;62;192;111;284;449;1751;55;291;85;528;65;1750;50;239;1155;386;455;751;2;11;11;1;1;8;5;8;23;0;1;7;50;218;1085;367;440;811;548743;198283;145808;0;548107;0;0;170098;10065319525;0;203626;10319;43724;0;
118;0;0;189412;366726;176623;79608;265319;419;685;1816;0;2625;25;10;0;99;0;48;0;17;0;96;39;50;38;83;224;158;297;411;1620;40;327;91;518;56;1690;65;231;1126;367;425;761;4;3;11;1;2;9;5;8;24;1;0;5;67;202;1032;333;448;756;547947;198243;145378;0;548180;0;0;336586;10065364535;0;203662;10319;43688;0;
119;0;0;189411;366719;176620;79607;265298;411;659;1889;0;2631;25;15;0;99;0;51;1;13;0;124;33;41;47;64;199;153;314;419;1689;56;320;90;493;50;1771;65;239;1198;366;449;723;3;2;19;0;2;6;1;7;17;0;0;4;59;201;1209;328;442;779;548939;198291;145788;0;548007;0;0;172810;10065181231;0;203168;10319;44182;0;
120;0;0;189409;366716;176618;79607;265269;411;698;1880;0;2664;26;12;0;91;0;59;0;21;0;116;30;42;43;93;242;118;288;414;1719;49;305;89;522;67;1739;64;242;1117;398;419;698;2;9;20;0;0;7;2;3;24;0;0;5;64;226;1054;336;442;759;548032;198329;145336;0;548092;0;0;172918;10065208337;0;203151;10319;44199;0;
121;0;0;189409;366707;176613;79606;265250;438;662;1955;0;2728;23;20;0;87;0;57;1;7;0;132;49;43;43;80;211;115;309;408;1797;35;360;87;496;67;1811;57;242;1120;343;456;716;1;3;9;1;2;11;0;7;14;0;2;5;48;218;1101;320;498;703;548781;198186;145862;0;548001;0;0;174630;10065194439;0;202928;10319;44422;0;
122;0;0;189407;366702;176611;79603;265228;415;666;1861;0;2649;25;20;0;77;0;46;1;26;0;98;45;36;38;68;207;129;302;423;1694;42;329;89;520;54;1745;57;221;1135;309;482;770;3;2;24;0;3;9;2;5;15;0;0;7;55;242;1086;367;438;758;548118;198242;145311;0;547934;0;0;177716;10065177803;0;202931;10319;44419;0;
123;0;0;189407;366696;176607;79602;265203;408;639;1809;0;2502;32;11;0;91;0;58;0;19;0;143;35;32;55;74;192;115;299;415;1639;43;330;89;487;73;1658;56;240;1128;360;429;745;1;2;21;1;4;7;0;5;19;0;1;6;69;251;1086;335;410;761;548761;198223;145849;0;548019;0;0;180682;10065125143;0;202788;10319;44562;0;
124;0;0;189405;366693;176607;79601;265183;422;696;1903;0;2710;14;10;0;100;0;76;0;7;0;104;35;50;36;70;198;119;317;448;1748;68;312;68;571;50;1792;61;223;1128;345;417;754;1;1;17;0;1;9;2;3;14;0;0;6;64;224;1142;378;452;768;548191;198332;145311;0;547819;0;0;179306;10065006533;0;202402;10319;44948;0;
125;0;0;189404;366686;176604;79600;265155;395;656;1832;0;2558;29;10;0;75;0;60;0;28;0;123;27;41;38;75;209;120;293;406;1674;40;318;80;514;71;1682;61;239;1110;385;474;791;2;1;18;0;0;13;1;5;21;0;2;7;63;265;1129;306;439;763;548933;198201;145863;0;548173;0;0;179746;10065049027;0;202283;10319;45067;0;
126;0;0;189404;366683;176601;79600;265136;391;660;1881;0;2605;23;13;0;99;0;55;2;20;0;115;38;50;34;75;210;134;278;400;1713;46;305;89;500;54;1751;59;235;1119;370;455;748;0;5;11;0;4;7;0;3;11;0;0;8;45;239;1105;369;435;792;548368;198232;145287;0;547669;0;0;181186;10064950875;0;201941;10319;45409;0;
127;0;0;189400;366677;176597;79600;265120;423;606;1907;0;2599;22;18;0;92;0;58;0;20;0;127;46;43;41;75;192;127;302;371;1739;44;332;77;454;53;1781;64;228;1180;360;455;756;5;3;21;1;2;4;4;5;15;0;1;1;54;203;1081;365;464;750;549015;198164;145945;0;548144;0;0;362792;10064953335;0;201816;10319;45534;0;
128;0;0;189399;366672;176596;79599;265101;383;660;1927;0;2640;24;11;0;84;0;54;1;20;0;136;30;39;34;59;180;157;294;441;1736;50;296;65;528;46;1805;54;234;1075;347;448;759;3;4;20;0;1;4;1;4;17;0;1;2;62;243;1138;371;440;738;548209;198288;145310;0;547910;0;0;183794;10064933833;0;201871;10319;45479;0;
129;0;0;189395;366669;176595;79597;265072;352;637;1909;0;2532;39;17;0;94;0;52;0;29;0;135;36;39;43;68;209;136;248;389;1730;35;293;71;496;72;1763;74;216;1110;347;413;739;2;3;15;0;3;7;4;3;18;0;0;11;67;224;1088;343;429;704;548967;198192;145876;0;547970;0;0;187114;10065058677;0;202187;10319;45163;0;
130;0;0;189394;366658;176591;79594;265058;376;695;1860;0;2616;22;25;0;81;0;54;2;26;0;105;43;25;36;73;210;135;260;460;1689;50;284;80;550;49;1745;66;225;1091;355;454;742;2;6;20;1;0;8;1;9;12;0;2;2;51;253;1106;351;457;689;548138;198224;145299;0;547659;0;0;187812;10065012823;0;202131;10319;45219;0;
131;0;0;189392;366651;176587;79592;265030;447;688;1831;0;2674;20;18;0;77;0;51;2;23;0;101;41;39;38;69;219;100;337;430;1693;57;343;66;563;41;1727;66;212;1111;336;417;763;0;3;20;1;2;14;2;7;16;0;0;12;65;251;1136;370;444;747;548602;198254;145886;0;547933;0;0;211420;10065166969;0;202511;10319;44839;0;
132;0;0;189386;366647;176586;79591;264998;415;682;1957;0;2727;26;24;0;90;0;68;0;16;0;103;49;46;27;82;205;107;284;431;1823;43;326;67;541;53;1834;68;202;1116;333;464;721;2;5;11;1;1;13;6;3;23;0;1;9;48;218;1157;374;430;707;548316;198248;145361;0;547724;0;0;195174;10065227193;0;202646;10319;44704;0;
133;0;0;189386;366645;176586;79590;264974;430;652;1871;0;2644;22;20;0;66;0;70;0;23;0;108;40;47;31;80;199;136;310;406;1704;45;353;78;506;36;1772;54;218;1157;338;442;714;1;6;14;0;2;12;0;2;16;0;0;8;55;215;1069;351;448;822;548418;198188;145862;0;548078;0;0;192294;10065321741;0;202920;10319;44430;0;
134;0;0;189386;366642;176585;79588;264949;433;716;1839;0;2611;33;17;0;86;0;70;1;23;0;147;39;38;28;77;242;118;317;436;1693;41;350;73;572;59;1707;58;224;1163;319;448;777;1;7;18;0;0;9;0;3;19;0;0;6;58;227;1089;335;462;768;548086;198170;145293;0;547778;0;0;194124;10065382645;0;203080;10319;44270;0;
135;0;0;189385;366639;176583;79588;264928;392;639;1866;0;2565;19;16;0;90;0;59;0;15;0;133;36;33;26;83;200;112;273;406;1728;41;313;50;519;42;1763;45;222;1161;345;389;809;0;7;15;0;0;7;1;2;17;0;1;4;66;204;1111;362;459;767;548235;198199;145752;0;548193;0;0;194950;10065470637;0;203210;10319;44140;0;
136;0;0;189385;366635;176581;79586;264912;404;669;1829;0;2563;24;19;0;93;0;49;0;14;0;140;33;38;29;75;221;103;296;410;1697;43;318;58;542;48;1708;54;212;1109;379;467;763;0;4;12;2;2;4;0;2;11;0;2;5;51;223;1093;339;431;702;548060;198305;145368;0;547814;0;0;194360;10065437529;0;203197;10319;44153;0;
137;0;0;189383;366630;176579;79585;264884;443;714;1911;0;2707;31;20;0;91;0;70;1;21;0;127;41;41;43;88;222;112;314;451;1756;43;350;94;530;56;1778;47;227;1122;361;459;759;0;2;16;0;1;10;2;5;21;0;0;7;62;234;1100;358;458;712;548003;198234;145709;0;547937;0;0;198456;10065553963;0;203612;10319;43738;0;
138;0;0;189380;366623;176575;79585;264856;408;703;1846;0;2610;27;14;0;115;0;57;1;23;0;110;28;45;52;83;210;106;297;448;1688;41;328;70;568;40;1743;67;240;1140;354;419;781;3;2;14;0;0;5;3;7;25;0;0;3;55;240;1044;394;460;761;548330;198163;145251;0;547645;0;0;203622;10065669189;0;203800;10319;43550;0;
139;0;0;189375;366621;176573;79585;264836;425;641;1863;0;2630;26;9;0;75;0;70;0;12;0;107;33;47;42;89;190;160;303;404;1661;49;337;56;519;47;1755;64;233;1150;333;432;715;4;5;15;0;1;7;5;1;17;0;1;3;73;192;1072;347;426;759;547822;198106;145865;0;547877;0;0;201042;10065834651;0;204100;10319;43250;0;
140;0;0;189372;366617;176570;79585;264813;426;707;1953;0;2692;29;15;0;85;0;67;1;25;0;172;39;39;25;75;236;135;312;432;1793;40;356;74;550;56;1809;57;250;1102;332;446;735;3;6;22;0;1;4;3;4;19;0;0;4;61;221;1088;357;426;757;548244;198129;145359;0;547807;0;0;201274;10065871513;0;204253;10319;43097;0;
141;0;0;189372;366614;176568;79584;264789;447;693;1901;0;2707;21;24;0;77;0;60;1;31;0;120;45;39;48;80;218;155;322;436;1698;38;365;67;557;42;1807;62;253;1139;375;439;778;0;4;12;6;1;10;0;3;12;0;0;12;64;209;1139;348;444;743;547836;198190;145817;0;547768;0;0;206054;10065756655;0;203996;10319;43354;0;
142;0;0;189372;366608;176562;79584;264772;405;679;1920;0;2635;29;16;0;80;0;60;1;31;0;152;36;37;48;86;209;144;283;433;1728;42;323;58;534;48;1800;50;249;1107;370;441;749;0;1;14;1;1;14;0;6;12;0;0;5;53;239;1121;317;443;727;547894;198105;145348;0;547858;0;0;205182;10065806445;0;204101;10319;43249;0;
