Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
36;0;0;196490;15589;380768;22965;184297;12511;82171;5421;290488;34897;1748;3794;2679;0;7569;77;168;0;0;0;178;7;42;0;180;403;777;454;733;1524;1034;612;1493;1191;0;0;0;0;0;0;51;615;1069;1342;2396;915;14;105;547;0;5;9;3;44;1659;0;0;13;16;118;1650;1381;1435;3511;6.04932E+07;0;1.535397E+08;0;1.185656E+07;3.656698E+07;0;4.483982E+07;1.189689E+08;0;9395070;2.87425E+07;0;0;4.829889E+08;0;1.601374E+07;4.77748E+07;5687294;0;9218854;0;1211254;9739912;0;4976498;7604662;0;1177260;8150800;0;0;6.404259E+07;0;3581774;2.082837E+07;
37;0;0;196483;15408;380743;24377;184283;12580;82169;5469;289067;30830;2060;3922;2564;0;7906;89;216;0;0;0;112;4;48;0;171;490;751;440;916;1711;981;654;1460;1143;0;0;0;0;0;0;52;710;1311;1308;2459;835;15;121;683;2;3;10;7;25;1411;0;0;10;17;133;1341;1517;1599;3451;6.036116E+07;0;1.453753E+08;0;1.319415E+07;3.718474E+07;0;4.493688E+07;1.217783E+08;0;8307322;3.036463E+07;0;0;4.873957E+08;0;1.861824E+07;4.995146E+07;5711476;0;9569536;0;1339984;9357406;0;4936694;7941448;0;908628;8696752;0;0;5.378567E+07;0;2717402;1.974685E+07;
38;0;0;196469;15152;380714;25857;184269;12630;82163;5503;287960;27622;1996;4191;2736;0;8362;90;171;0;0;0;94;2;51;0;153;389;767;420;937;1756;1076;670;1668;1240;0;0;0;0;0;0;67;813;1432;1303;2486;702;22;146;754;0;2;9;14;29;1098;0;0;9;7;128;1006;1605;1662;3229;6.055458E+07;0;1.580409E+08;0;1.181962E+07;3.800462E+07;0;4.497822E+07;1.191228E+08;0;9461504;2.994412E+07;0;0;5.014039E+08;0;1.707338E+07;5.229626E+07;5740520;0;1.055404E+07;0;1219906;9302184;0;4835664;8291800;0;1129974;7311498;0;0;4.835064E+07;0;2870802;1.618459E+07;
39;0;0;196466;14968;380670;27278;184248;12645;82151;5482;287108;25277;2072;3703;2265;0;7534;77;183;0;0;0;94;1;17;0;134;380;685;395;974;1652;918;718;1366;952;0;0;0;0;0;0;71;945;1578;1437;2562;748;30;199;802;0;3;3;3;44;847;0;0;5;16;126;810;1673;1916;3009;6.047246E+07;0;1.458874E+08;0;1.282598E+07;3.81341E+07;0;4.495955E+07;1.214822E+08;0;8382080;3.159716E+07;0;0;5.111321E+08;0;1.836189E+07;5.468328E+07;5724544;0;1.093985E+07;0;1254468;8094336;0;4768254;8997090;0;884614;7248700;0;0;4.537628E+07;0;2299982;1.425748E+07;
40;0;0;196460;14805;380641;28504;184234;12424;82146;5467;286497;23738;1878;3684;2308;0;7331;76;183;0;0;0;58;5;55;0;162;392;740;423;859;1515;930;627;1429;955;0;0;0;0;0;0;73;969;1657;1515;2528;720;29;192;844;0;1;5;6;29;607;0;0;4;24;148;552;1721;2094;2753;6.073152E+07;0;1.534418E+08;0;1.2432E+07;3.849354E+07;0;4.507925E+07;1.163948E+08;0;9523060;3.089447E+07;0;0;5.076756E+08;0;1.906748E+07;5.657422E+07;5675682;0;1.217007E+07;0;1193792;7597854;0;4720478;9454638;0;1071356;5993834;0;0;4.582572E+07;0;2348688;1.170306E+07;
41;0;0;196457;14664;380595;29783;184216;12362;82140;5509;285999;22986;2015;3393;2025;0;6986;93;199;0;0;0;34;3;25;0;93;424;607;372;934;1474;782;657;1312;871;0;0;0;0;0;0;94;1073;1754;1522;2626;791;34;188;907;0;3;13;3;46;490;0;0;8;10;174;444;1744;2200;2355;6.062469E+07;0;1.451731E+08;0;1.318336E+07;3.979558E+07;0;4.5053E+07;1.203764E+08;0;8527366;3.32565E+07;0;0;5.18551E+08;0;1.795025E+07;5.848515E+07;5607556;0;1.309778E+07;0;1187740;6759532;0;4674430;1.028605E+07;0;887648;5899310;0;0;4.911428E+07;0;2094394;9802302;
42;0;0;196451;14712;380537;31043;184196;12450;82128;5503;285590;22777;1751;3128;1937;0;6391;86;166;0;0;0;33;2;40;0;98;359;590;337;788;1313;683;604;1225;917;0;0;0;0;0;0;105;1106;1808;1665;2686;730;39;209;923;0;2;5;6;58;401;0;0;8;20;244;355;1696;2230;1983;6.068967E+07;0;1.507909E+08;0;1.258366E+07;3.959523E+07;0;4.506678E+07;1.154322E+08;0;9564034;3.228474E+07;0;0;5.154887E+08;0;1.936035E+07;6.084206E+07;5614160;0;1.475733E+07;0;1146180;5983186;0;4691740;1.101494E+07;0;1002966;4830468;0;0;5.237412E+07;0;2159726;8594416;
43;0;0;196441;14937;380476;32241;184172;12598;82122;5583;285167;22822;1608;2939;1722;0;5937;93;155;0;0;0;21;2;23;0;38;332;571;309;722;1179;618;554;1189;795;0;0;0;0;0;0;103;1166;1874;1780;2672;726;40;213;993;0;0;5;10;60;419;0;1;4;20;264;382;1628;2315;1750;6.045438E+07;0;1.481094E+08;0;1.252458E+07;4.128627E+07;0;4.494337E+07;1.19027E+08;0;8393080;3.43509E+07;0;0;5.262174E+08;0;1.722559E+07;6.045687E+07;5634098;0;1.625963E+07;0;1138090;5472324;0;4766428;1.233155E+07;0;894196;4598682;0;0;5.869646E+07;0;1964458;6982004;
44;0;0;196425;15428;380398;33384;184148;12880;82106;5741;284695;23021;1511;2736;1639;0;5523;63;181;0;0;0;28;3;24;0;64;364;576;334;645;1086;610;502;1074;695;0;0;0;0;0;0;120;1115;1765;1871;2701;766;44;226;944;0;4;7;16;78;464;0;0;8;20;333;434;1464;2262;1426;6.031339E+07;0;1.514833E+08;0;1.234919E+07;4.1595E+07;0;4.47925E+07;1.149289E+08;0;9462482;3.301188E+07;0;0;5.205676E+08;0;1.908208E+07;6.311791E+07;5723422;0;1.795287E+07;0;1178816;5048436;0;4925756;1.317885E+07;0;1015826;4007998;0;0;6.150326E+07;0;2179726;6279016;
45;0;0;196410;15949;380287;34225;184110;13182;82093;5866;284197;23148;1332;2425;1361;0;4824;71;141;0;0;0;24;0;19;0;39;332;532;298;526;957;479;474;936;584;0;0;0;0;0;0;114;1180;1622;1825;2634;685;37;227;811;0;5;13;14;110;487;1;1;11;36;440;495;1367;2422;1187;6.005624E+07;0;1.465738E+08;0;1.251946E+07;4.137301E+07;0;4.45507E+07;1.168765E+08;0;8434188;3.508222E+07;0;0;5.352673E+08;0;1.723056E+07;6.215558E+07;5831534;0;1.887061E+07;0;1160198;4517954;0;5092976;1.427542E+07;0;953844;3956606;0;0;6.707986E+07;0;1906150;5507676;
46;0;0;196396;16407;380157;34762;184065;13538;82073;5985;283566;23259;1087;2023;1133;0;3911;54;154;0;0;0;18;1;36;0;69;306;455;265;424;791;358;357;777;510;0;0;0;0;0;0;101;1095;1621;1809;2550;648;35;190;869;0;1;9;14;129;624;0;1;7;42;540;544;1396;2438;983;5.98755E+07;0;1.482518E+08;0;1.266704E+07;4.207789E+07;0;4.444531E+07;1.123841E+08;0;9360764;3.354569E+07;0;0;5.240246E+08;0;1.992693E+07;6.294814E+07;5950764;0;2.079849E+07;0;1228084;4238670;0;5237330;1.486901E+07;0;1055422;3614894;0;0;6.698522E+07;0;2382414;5001622;
47;0;0;196377;16840;380021;35017;184021;13799;82050;6129;282854;23052;1156;2037;1214;0;4137;68;122;0;0;0;26;3;16;0;35;309;513;293;479;765;385;368;759;536;0;0;0;0;0;0;127;1024;1490;1768;2296;575;39;186;759;0;1;9;19;136;704;0;0;8;34;573;632;1409;2356;928;5.969419E+07;0;1.477241E+08;0;1.293747E+07;4.219134E+07;0;4.427259E+07;1.155839E+08;0;8560892;3.5285E+07;0;0;5.439099E+08;0;1.736726E+07;6.321966E+07;6043204;0;2.212677E+07;0;1211162;4015462;0;5388416;1.596469E+07;0;1025950;3595720;0;0;7.112765E+07;0;1850904;4871098;
48;0;0;196351;17155;379865;34781;183961;13942;82026;6125;282134;22862;1036;1801;1076;0;3641;56;130;0;0;0;11;1;33;0;41;279;480;271;432;657;335;325;664;470;0;0;0;0;0;0;101;985;1410;1640;2194;563;46;183;744;1;3;7;26;155;712;0;1;8;36;719;646;1364;2540;797;5.96864E+07;0;1.506283E+08;0;1.26639E+07;4.247096E+07;0;4.417733E+07;1.1218E+08;0;9261450;3.354834E+07;0;0;5.376588E+08;0;1.97848E+07;6.281968E+07;6072888;0;2.302322E+07;0;1225134;3788576;0;5493250;1.605108E+07;0;1085388;3385344;0;0;7.012831E+07;0;2394322;4302110;
49;0;0;196327;17270;379710;34272;183895;14006;82005;6156;281332;22328;932;1667;972;0;3340;45;122;0;0;0;13;0;24;0;27;271;449;252;340;604;313;321;614;407;0;0;0;0;0;0;100;942;1313;1584;2010;516;38;195;655;2;3;9;24;155;790;0;0;12;54;726;780;1491;2580;781;5.952202E+07;0;1.524178E+08;0;1.216157E+07;4.24455E+07;0;4.411669E+07;1.146834E+08;0;8439166;3.5679E+07;0;0;5.656843E+08;0;1.648118E+07;6.393518E+07;6097458;0;2.365872E+07;0;1182428;3622568;0;5525206;1.666088E+07;0;1046066;3393818;0;0;7.285213E+07;0;1669240;4492338;
50;0;0;196286;17140;379515;33557;183821;13960;81969;6134;280474;21455;915;1536;871;0;3090;52;132;0;0;0;13;0;16;0;19;309;477;267;343;550;289;263;509;315;0;0;0;0;0;0;73;847;1065;1426;1944;488;27;152;542;1;1;5;41;194;856;0;1;2;56;795;829;1532;2516;739;5.959852E+07;0;1.545248E+08;0;1.26801E+07;4.270274E+07;0;4.415471E+07;1.135149E+08;0;9146300;3.408762E+07;0;0;5.54874E+08;0;1.959879E+07;6.251852E+07;6081158;0;2.476922E+07;0;1208354;3487648;0;5501288;1.648638E+07;0;1075632;3261486;0;0;6.854662E+07;0;2192282;3888218;
51;0;0;196255;16799;379328;32420;183749;13685;81929;5993;279595;20530;789;1449;802;0;2855;47;95;0;0;0;9;2;9;0;23;240;426;229;311;567;240;238;456;333;0;0;0;0;0;0;92;802;1063;1265;1714;471;30;146;554;1;2;7;31;186;875;0;1;4;48;840;823;1619;2626;757;5.952292E+07;0;1.550572E+08;0;1.192926E+07;4.26213E+07;0;4.419894E+07;1.154148E+08;0;8523230;3.543133E+07;0;0;5.923896E+08;0;1.580231E+07;6.47903E+07;5943404;0;2.450804E+07;0;1133974;3320234;0;5367360;1.644929E+07;0;1016218;3174018;0;0;6.948273E+07;0;1503238;3984598;
52;0;0;196223;16259;379132;31003;183670;13288;81900;5824;278639;19284;711;1240;654;0;2422;34;95;0;0;0;6;2;18;0;28;227;384;221;256;446;186;228;410;247;0;0;0;0;0;0;67;699;977;1190;1590;330;25;121;508;0;2;7;32;196;947;0;0;9;69;893;840;1696;2617;757;5.967322E+07;0;1.573863E+08;0;1.317772E+07;4.297603E+07;0;4.446861E+07;1.13531E+08;0;9191038;3.417468E+07;0;0;5.745804E+08;0;2.055571E+07;6.082775E+07;5764652;0;2.443482E+07;0;1192992;3171648;0;5212326;1.573203E+07;0;1016736;2986038;0;0;6.270872E+07;0;2038056;3469678;
53;0;0;196170;15512;378871;29146;183572;12652;81849;5530;277749;18070;684;1244;682;0;2482;27;75;0;0;0;9;0;10;0;7;209;377;216;250;447;211;225;420;255;0;0;0;0;0;0;64;643;827;1101;1362;373;26;112;407;0;2;16;53;260;875;0;1;15;64;895;801;1795;2706;723;5.989054E+07;0;1.619278E+08;0;1.234526E+07;4.296766E+07;0;4.457198E+07;1.161701E+08;0;8711718;3.587754E+07;0;0;6.106362E+08;0;1.625665E+07;6.530777E+07;5481740;0;2.337225E+07;0;1053924;2991768;0;4954718;1.55256E+07;0;943762;2883080;0;0;6.182492E+07;0;1374994;3448900;
54;0;0;196133;14696;378668;27360;183484;11970;81821;5217;276863;16834;552;1121;539;0;2095;28;55;0;0;0;2;3;10;0;19;162;366;180;208;414;151;182;341;208;0;0;0;0;0;0;60;571;778;1029;1317;314;22;106;365;0;5;9;37;201;877;0;2;9;70;894;784;1798;2577;658;6.024634E+07;0;1.646943E+08;0;1.328667E+07;4.285683E+07;0;4.496888E+07;1.160158E+08;0;9260896;3.462659E+07;0;0;6.036808E+08;0;2.061943E+07;6.029506E+07;5187634;0;2.269591E+07;0;1066470;2773412;0;4725292;1.446959E+07;0;921562;2685596;0;0;5.643162E+07;0;1738594;3019858;
55;0;0;196091;13786;378472;25488;183405;11178;81779;4950;276053;15540;551;1091;554;0;2095;28;49;0;0;0;5;1;12;0;6;163;361;175;234;396;179;154;334;200;0;0;0;0;0;0;60;541;686;896;1237;284;21;98;341;0;1;9;42;195;807;0;1;3;73;914;756;1751;2540;698;6.04657E+07;0;1.714442E+08;0;1.187561E+07;4.384115E+07;0;4.507322E+07;1.188154E+08;0;8728488;3.617115E+07;0;0;6.373161E+08;0;1.608053E+07;6.487145E+07;4860746;0;2.163901E+07;0;910004;2592428;0;4399728;1.37855E+07;0;831392;2533826;0;0;5.443702E+07;0;1211466;2910568;
56;0;0;196061;12920;378283;23557;183310;10348;81739;4644;275229;14141;521;953;523;0;1893;23;69;0;0;0;3;0;5;0;4;168;344;177;207;336;188;146;273;158;0;0;0;0;0;0;49;460;612;871;1150;280;14;85;311;0;4;8;30;187;815;0;2;9;72;870;806;1684;2482;661;6.070946E+07;0;1.736344E+08;0;1.332963E+07;4.300986E+07;0;4.554832E+07;1.190537E+08;0;9288262;3.491771E+07;0;0;6.303137E+08;0;2.007151E+07;6.165275E+07;4511502;0;1.993297E+07;0;936364;2381672;0;4147680;1.28475E+07;0;816438;2345338;0;0;4.798725E+07;0;1384256;2577116;
57;0;0;196025;11945;378098;21726;183228;9595;81695;4341;274488;12931;439;877;471;0;1701;21;49;0;0;0;4;0;7;0;5;146;297;167;172;359;175;121;221;129;0;0;0;0;0;0;50;475;561;763;973;250;22;77;298;1;4;7;36;184;733;0;1;8;71;860;708;1681;2234;572;6.086885E+07;0;1.795943E+08;0;1.196511E+07;4.393692E+07;0;4.565472E+07;1.2067E+08;0;8881348;3.631669E+07;0;0;6.607883E+08;0;1.591111E+07;6.468602E+07;4198902;0;1.876843E+07;0;780464;2261262;0;3823794;1.218358E+07;0;710692;2193196;0;0;4.433458E+07;0;995498;2406274;
58;0;0;195987;11043;377905;19927;183130;8795;81653;3998;273771;11817;443;726;392;0;1480;19;44;0;0;0;0;1;2;0;15;138;230;152;183;276;128;122;220;112;0;0;0;0;0;0;34;413;500;721;921;226;10;82;258;0;3;4;37;193;712;1;0;5;61;766;608;1558;2174;515;6.124636E+07;0;1.799883E+08;0;1.358193E+07;4.318483E+07;0;4.615598E+07;1.208358E+08;0;9415032;3.548188E+07;0;0;6.542001E+08;0;2.034605E+07;6.244717E+07;3855904;0;1.688379E+07;0;799198;2047898;0;3545096;1.090595E+07;0;698434;1997450;0;0;3.982922E+07;0;1168518;2190052;
59;0;0;195954;10126;377745;18420;183056;8142;81618;3684;273117;10766;384;714;365;0;1396;19;36;0;0;0;5;1;2;0;4;122;276;128;162;273;132;100;165;105;0;0;0;0;0;0;35;414;498;650;870;218;15;73;239;0;3;9;33;160;645;0;0;9;58;706;610;1511;1925;503;6.149685E+07;0;1.874002E+08;0;1.262514E+07;4.446841E+07;0;4.626347E+07;1.23594E+08;0;9090296;3.64666E+07;0;0;6.805679E+08;0;1.725357E+07;6.497194E+07;3561248;0;1.555623E+07;0;690980;1875788;0;3242070;1.007583E+07;0;604704;1853666;0;0;3.597719E+07;0;918700;1994370;
60;0;0;195925;9309;377605;16815;182987;7381;81592;3408;272527;9845;374;606;307;0;1229;14;35;0;0;0;2;0;3;0;4;115;197;116;165;235;119;94;174;72;0;0;0;0;0;0;27;356;464;590;749;182;7;70;228;1;2;6;29;140;586;0;0;4;53;708;530;1352;1862;447;6.164668E+07;0;1.886345E+08;0;1.353927E+07;4.350846E+07;0;4.669692E+07;1.23354E+08;0;9508674;3.558823E+07;0;0;6.816046E+08;0;1.964459E+07;6.369248E+07;3249270;0;1.402697E+07;0;667616;1712426;0;2987316;9064442;0;593016;1679592;0;0;3.284461E+07;0;943616;1824516;
61;0;0;195896;8492;377455;15391;182902;6720;81565;3159;271977;8928;332;663;338;0;1280;14;29;0;0;0;2;0;4;0;4;109;223;105;123;251;114;100;189;119;0;0;0;0;0;0;36;338;403;519;729;151;11;70;190;1;3;10;29;149;540;0;1;10;49;597;489;1294;1744;432;6.193194E+07;0;1.994183E+08;0;1.242005E+07;4.476786E+07;0;4.682576E+07;1.255405E+08;0;9077982;3.689777E+07;0;0;7.039249E+08;0;1.794336E+07;6.361058E+07;2971554;0;1.30248E+07;0;576956;1567386;0;2723534;8348412;0;504822;1552298;0;0;2.981092E+07;0;773820;1634996;
62;0;0;195873;7817;377343;14198;182845;6184;81544;2919;271497;8112;302;511;281;0;1054;11;22;0;0;0;2;0;3;0;2;74;175;86;160;196;128;68;140;67;0;0;0;0;0;0;35;336;366;486;679;137;13;58;163;0;1;7;23;111;475;0;1;5;36;601;457;1137;1495;382;6.223719E+07;0;2.018607E+08;0;1.341571E+07;4.376565E+07;0;4.711418E+07;1.266676E+08;0;9537848;3.614858E+07;0;0;7.06802E+08;0;1.835482E+07;6.544806E+07;2746918;0;1.162248E+07;0;549152;1436838;0;2501740;7665046;0;500370;1415678;0;0;2.75069E+07;0;717810;1513792;
63;0;0;195846;7149;377213;13119;182783;5768;81513;2696;271071;7347;272;464;253;0;951;9;24;0;0;0;1;0;2;0;2;71;159;103;136;190;81;65;115;69;0;0;0;0;0;0;28;256;328;428;623;122;11;56;161;0;1;11;27;129;419;0;1;7;47;464;445;1050;1364;344;6.238427E+07;0;2.074788E+08;0;1.230925E+07;4.464086E+07;0;4.72061E+07;1.284016E+08;0;9191650;3.670586E+07;0;0;7.303972E+08;0;1.825996E+07;6.264171E+07;2537068;0;1.106595E+07;0;485944;1334366;0;2290140;6952274;0;426394;1300776;0;0;2.428698E+07;0;635038;1331660;
64;0;0;195819;6512;377098;12040;182725;5276;81487;2493;270681;6679;247;423;196;0;831;8;22;0;0;0;0;0;2;0;3;72;153;71;121;172;76;54;98;49;0;0;0;0;0;0;30;245;294;421;570;121;11;39;141;0;1;10;27;113;383;0;2;7;36;465;351;1025;1314;342;6.262417E+07;0;2.062674E+08;0;1.372946E+07;4.364306E+07;0;4.74924E+07;1.276657E+08;0;9635668;3.619743E+07;0;0;7.365266E+08;0;1.832066E+07;6.533229E+07;2339398;0;1.003751E+07;0;475108;1210022;0;2064924;6305522;0;411238;1174520;0;0;2.2144E+07;0;580208;1227994;
65;0;0;195800;5972;377011;11004;182691;4815;81466;2279;270289;6044;198;367;197;0;723;7;24;0;0;0;0;0;6;0;2;70;131;69;93;163;85;35;73;43;0;0;0;0;0;0;28;237;283;386;496;112;15;43;145;0;3;9;19;87;384;0;0;8;37;453;328;898;1229;310;6.284173E+07;0;2.131754E+08;0;1.295472E+07;4.513994E+07;0;4.768836E+07;1.293296E+08;0;9374302;3.699183E+07;0;0;7.483492E+08;0;1.955209E+07;6.304831E+07;2126666;0;9548594;0;408796;1110750;0;1912218;5862178;0;353110;1083636;0;0;2.018449E+07;0;544852;1078448;
66;0;0;195785;5462;376905;10048;182650;4393;81441;2078;269996;5525;185;363;199;0;725;6;12;0;0;0;2;0;2;0;0;53;130;64;95;142;92;37;91;43;0;0;0;0;0;0;24;220;259;327;477;102;7;47;111;1;4;8;15;105;284;0;1;9;18;435;301;828;1112;286;6.299757E+07;0;2.155084E+08;0;1.362873E+07;4.416635E+07;0;4.788482E+07;1.298543E+08;0;9651334;3.663972E+07;0;0;7.672499E+08;0;1.798936E+07;6.508913E+07;1938548;0;8535792;0;391192;1021230;0;1746536;5344156;0;339188;985222;0;0;1.82984E+07;0;477788;986418;
67;0;0;195769;4978;376817;9144;182606;4024;81419;1875;269706;5059;196;313;153;0;643;8;11;0;0;0;0;0;0;0;0;52;97;48;93;141;69;51;75;36;0;0;0;0;0;0;24;187;224;305;380;94;4;31;112;0;5;5;16;87;284;0;1;6;31;358;278;766;1025;216;6.321795E+07;0;2.256527E+08;0;1.269455E+07;4.548238E+07;0;4.800923E+07;1.320111E+08;0;9404358;3.703168E+07;0;0;7.749394E+08;0;1.953789E+07;6.338362E+07;1767406;0;7900308;0;339078;918730;0;1585726;4874318;0;303944;900980;0;0;1.70988E+07;0;453732;897672;
68;0;0;195753;4569;376736;8410;182566;3722;81400;1726;269435;4524;142;271;129;0;531;3;7;0;0;0;0;0;0;0;1;38;88;44;67;118;46;37;65;39;0;0;0;0;0;0;21;162;200;310;398;68;9;34;90;2;2;5;15;80;268;1;1;3;34;345;291;690;868;241;6.312891E+07;0;2.249923E+08;0;1.347336E+07;4.412542E+07;0;4.812996E+07;1.318868E+08;0;9595916;3.670882E+07;0;0;7.95366E+08;0;1.73813E+07;6.564829E+07;1630500;0;7300402;0;325006;848638;0;1452168;4539904;0;284672;821214;0;0;1.536874E+07;0;366174;802104;
69;0;0;195742;4153;376675;7723;182535;3431;81389;1571;269203;4112;144;274;126;0;534;4;4;0;0;0;0;1;1;0;0;28;85;39;76;136;59;40;53;28;0;0;0;0;0;0;17;168;185;247;331;80;6;25;75;2;1;9;11;60;227;0;1;5;24;293;238;645;832;207;6.317587E+07;0;2.32754E+08;0;1.252009E+07;4.455863E+07;0;4.826439E+07;1.331484E+08;0;9519886;3.706944E+07;0;0;8.050405E+08;0;1.911156E+07;6.357529E+07;1485432;0;6921576;0;281530;775494;0;1324210;4183348;0;253322;750184;0;0;1.389501E+07;0;349880;722828;
70;0;0;195733;3835;376609;7002;182501;3126;81377;1425;268989;3727;107;230;100;0;422;6;7;0;0;0;0;0;1;0;1;29;73;28;55;102;40;23;55;32;0;0;0;0;0;0;15;128;174;244;314;65;6;19;80;0;1;6;9;66;211;0;0;3;18;291;230;550;806;180;6.32723E+07;0;2.310887E+08;0;1.401133E+07;4.466974E+07;0;4.836789E+07;1.331553E+08;0;9601862;3.701512E+07;0;0;8.181496E+08;0;1.774856E+07;6.512547E+07;1357568;0;5898206;0;279788;715682;0;1216326;3764100;0;237362;684996;0;0;1.236364E+07;0;310948;652146;
71;0;0;195718;3489;376541;6432;182469;2888;81367;1303;268805;3429;112;249;126;0;472;4;11;0;0;0;0;0;0;0;0;28;68;46;53;103;48;31;78;32;0;0;0;0;0;0;11;141;150;230;269;61;4;24;74;1;2;3;15;67;180;0;1;4;20;254;192;552;658;133;6.339948E+07;0;2.418895E+08;0;1.286895E+07;4.580702E+07;0;4.844298E+07;1.348923E+08;0;9696344;3.705688E+07;0;0;8.278653E+08;0;1.966141E+07;6.385617E+07;1256904;0;5659566;0;232542;663682;0;1111314;3542254;0;212550;623908;0;0;1.135471E+07;0;312426;600268;
72;0;0;195706;3187;376477;5803;182440;2635;81352;1160;268603;3067;72;175;85;0;326;3;3;0;0;0;0;0;0;0;0;15;48;30;39;89;36;18;38;19;0;0;0;0;0;0;13;110;129;208;230;45;3;18;53;1;2;11;11;63;194;1;1;8;28;231;193;483;674;141;6.343367E+07;0;2.389606E+08;0;1.396859E+07;4.436653E+07;0;4.850747E+07;1.343585E+08;0;9592462;3.70284E+07;0;0;8.437781E+08;0;1.814416E+07;6.413164E+07;1129148;0;4937376;0;236136;599746;0;1007620;3146816;0;192614;573298;0;0;1.011044E+07;0;252662;541652;
73;0;0;195693;2914;376428;5273;182414;2412;81347;1054;268441;2798;84;153;83;0;314;1;3;0;0;0;2;0;0;0;0;30;61;41;36;66;29;18;26;13;0;0;0;0;0;0;10;107;117;178;221;49;3;18;49;1;2;12;13;48;152;0;1;10;16;235;158;432;574;115;6.351225E+07;0;2.523133E+08;0;1.280194E+07;4.563059E+07;0;4.862404E+07;1.359016E+08;0;9703574;3.72184E+07;0;0;8.498567E+08;0;1.952854E+07;6.419726E+07;1037664;0;4572264;0;196674;538266;0;926362;2838818;0;179056;522412;0;0;8828868;0;243328;497016;
74;0;0;195680;2644;376384;4724;182390;2181;81342;958;268289;2511;65;130;65;0;249;2;6;0;0;0;0;1;1;0;1;15;32;20;29;61;23;21;37;22;0;0;0;0;0;0;8;77;91;151;193;40;3;12;45;0;2;5;13;43;148;0;1;4;16;208;130;400;567;136;6.372558E+07;0;2.495134E+08;0;1.371122E+07;4.462579E+07;0;4.869212E+07;1.367684E+08;0;9519418;3.739558E+07;0;0;8.699169E+08;0;1.808281E+07;6.37235E+07;939444;0;4088028;0;192810;496738;0;839058;2568468;0;157440;475162;0;0;8376726;0;210844;446668;
75;0;0;195670;2396;376344;4310;182367;2020;81332;866;268156;2255;79;114;57;0;241;4;5;0;0;0;0;0;0;0;0;22;23;17;36;58;26;21;33;14;0;0;0;0;0;0;5;74;91;127;216;38;1;13;40;1;2;9;10;39;128;0;1;5;16;182;139;354;482;113;6.376075E+07;0;2.618036E+08;0;1.261244E+07;4.528105E+07;0;4.87888E+07;1.381233E+08;0;9792012;3.708188E+07;0;0;8.763325E+08;0;1.890504E+07;6.451308E+07;870026;0;4034862;0;162946;455674;0;761586;2407886;0;148880;428662;0;0;7439310;0;186628;394896;
