Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
35;0;0;193724;644;363330;7446;175634;796;78766;387;230585;1561;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;2;5;1;0;0;0;0;1;3;21;324;593;0;3;4;38;1390;509;773;4012;350;4.579289E+07;0;1.708003E+09;0;1.03936E+07;3.537244E+07;0;4.722206E+07;2.734341E+08;0;8920336;3.745183E+07;0;0;2.685011E+09;0;9532920;4.711265E+07;191890;0;8690202;0;38374;101780;0;166414;1108780;0;29476;94480;0;0;1.744969E+07;0;14792;26188;
36;0;0;193716;268;363133;4107;175599;353;78740;162;230254;847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;3;0;2;0;0;0;0;0;0;1;8;195;321;0;2;10;13;779;242;355;2366;144;4.599661E+07;0;1.810533E+09;0;9142874;3.559364E+07;0;4.734939E+07;2.812799E+08;0;1.00763E+07;3.561842E+07;0;0;3.111164E+09;0;9059356;4.335188E+07;75328;0;3692134;0;14516;38584;0;62820;403210;0;12192;36350;0;0;6772832;0;4830;9524;
37;0;0;193711;114;363039;2181;175581;151;78737;86;230081;467;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;5;93;165;0;1;8;4;453;115;146;1380;93;4.601185E+07;0;1.89648E+09;0;1.002651E+07;3.586129E+07;0;4.738494E+07;2.9273E+08;0;8767226;3.774237E+07;0;0;2.992664E+09;0;8785734;4.583358E+07;29636;0;1573004;0;5904;15694;0;21808;163342;0;3712;11920;0;0;2528786;0;1454;2870;
38;0;0;193710;64;362994;1131;175578;64;78734;33;230000;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;45;80;0;0;1;3;243;59;46;763;48;4.624856E+07;0;2.001392E+09;0;9156326;3.657333E+07;0;4.73894E+07;2.9755E+08;0;1.009104E+07;3.598298E+07;0;0;3.384542E+09;0;9256940;4.412428E+07;8424;0;448266;0;1914;4018;0;10950;89212;0;2256;6248;0;0;939940;0;354;758;
39;0;0;193710;25;362962;573;175576;29;78731;13;229961;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;30;36;0;2;3;2;114;31;37;412;31;4.617202E+07;0;2.091914E+09;0;9741700;3.55789E+07;0;4.7328E+07;3.10045E+08;0;8829394;3.741189E+07;0;0;3.310366E+09;0;8724946;4.547832E+07;2496;0;147040;0;590;1222;0;1790;4568;0;236;876;0;0;298172;0;0;244;
40;0;0;193710;14;362947;290;175576;17;78730;6;229944;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;13;0;0;4;0;73;17;11;195;27;4.639076E+07;0;2.190489E+09;0;9577944;3.562243E+07;0;4.740298E+07;3.16441E+08;0;1.009802E+07;3.569037E+07;0;0;3.638761E+09;0;9487518;4.474874E+07;624;0;14760;0;118;352;0;1154;2840;0;236;528;0;0;91832;0;0;0;
41;0;0;193710;10;362943;150;175576;14;78730;3;229928;77;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;14;0;1;2;0;27;9;4;109;17;4.6255E+07;0;2.274689E+09;0;9858840;3.58415E+07;0;4.73685E+07;3.288487E+08;0;8967186;3.791869E+07;0;0;3.635956E+09;0;8752886;4.492838E+07;624;0;33586;0;118;352;0;1148;2512;0;118;526;0;0;16570;0;0;0;
42;0;0;193710;5;362939;80;175576;10;78730;2;229918;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;5;0;2;5;0;19;10;5;47;9;4.63577E+07;0;2.37422E+09;0;9584994;3.506296E+07;0;4.73862E+07;3.311735E+08;0;1.004066E+07;3.585026E+07;0;0;3.882754E+09;0;9404960;4.660786E+07;0;0;17298;0;0;0;0;326;680;0;0;176;0;0;0;0;0;0;
43;0;0;193710;2;362938;35;175576;5;78730;1;229913;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;4;0;14;5;3;30;7;4.61962E+07;0;2.472524E+09;0;9480668;3.616007E+07;0;4.732367E+07;3.45587E+08;0;8893458;3.758104E+07;0;0;3.980267E+09;0;8656014;4.374479E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
44;0;0;193710;2;362938;25;175576;5;78730;0;229907;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;5;0;1;7;0;9;5;4.614296E+07;0;2.56715E+09;0;9527154;3.617378E+07;0;4.734037E+07;3.534798E+08;0;9967976;3.584467E+07;0;0;4.109862E+09;0;9179712;4.695102E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
45;0;0;193710;0;362938;12;175576;5;78730;0;229905;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;3;1;2;10;4;4.615949E+07;0;2.652489E+09;0;9471206;3.547046E+07;0;4.73232E+07;3.642432E+08;0;8983550;3.773998E+07;0;0;4.334358E+09;0;9039936;4.399498E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
46;0;0;193710;0;362938;7;175576;4;78730;0;229905;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;3;1;4.614317E+07;0;2.74901E+09;0;9857408;3.575827E+07;0;4.734539E+07;3.662442E+08;0;9910730;3.595124E+07;0;0;4.331116E+09;0;9362612;4.592573E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
47;0;0;193710;0;362938;4;175576;1;78730;0;229905;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;4.611793E+07;0;2.849674E+09;0;9766502;3.57372E+07;0;4.730636E+07;3.805495E+08;0;9162392;3.759512E+07;0;0;4.688168E+09;0;9071854;4.451463E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
48;0;0;193710;0;362938;1;175576;1;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;4.611331E+07;0;2.942682E+09;0;9776648;3.575793E+07;0;4.73379E+07;3.881487E+08;0;9815234;3.576887E+07;0;0;4.55718E+09;0;9541840;4.54462E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
49;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;4.609724E+07;0;3.031298E+09;0;9221072;3.582231E+07;0;4.732936E+07;3.991787E+08;0;9109704;3.772418E+07;0;0;5.043808E+09;0;8564966;4.512887E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
50;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.619279E+07;0;3.127139E+09;0;9888140;3.583232E+07;0;4.738173E+07;4.031154E+08;0;9737036;3.613533E+07;0;0;4.78414E+09;0;9608972;4.510983E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
51;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.61294E+07;0;3.227141E+09;0;9010542;3.57505E+07;0;4.723875E+07;4.150483E+08;0;9137024;3.732041E+07;0;0;5.392493E+09;0;8122390;4.622719E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
52;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.612233E+07;0;3.318883E+09;0;1.031352E+07;3.581802E+07;0;4.740661E+07;4.24061E+08;0;9734264;3.604497E+07;0;0;5.026758E+09;0;1.016363E+07;4.326379E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
53;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.609449E+07;0;3.406931E+09;0;9222508;3.575626E+07;0;4.730615E+07;4.339926E+08;0;9237220;3.759696E+07;0;0;5.714901E+09;0;8200688;4.686062E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
54;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.625359E+07;0;3.50191E+09;0;1.024076E+07;3.535159E+07;0;4.742489E+07;4.374961E+08;0;9705816;3.614115E+07;0;0;5.288832E+09;0;1.03905E+07;4.280812E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
55;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.614311E+07;0;3.606673E+09;0;8792330;3.636803E+07;0;4.728342E+07;4.497397E+08;0;9170584;3.73537E+07;0;0;6.02325E+09;0;7853036;4.651742E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
56;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.609163E+07;0;3.696772E+09;0;1.025314E+07;3.532497E+07;0;4.749265E+07;4.611714E+08;0;9619006;3.615778E+07;0;0;5.565174E+09;0;1.032912E+07;4.356414E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
57;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.605284E+07;0;3.783702E+09;0;8810642;3.607694E+07;0;4.731462E+07;4.692976E+08;0;9214444;3.733316E+07;0;0;6.309673E+09;0;7676670;4.627646E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
58;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.610534E+07;0;3.876277E+09;0;1.040557E+07;3.511153E+07;0;4.748602E+07;4.727527E+08;0;9642446;3.635956E+07;0;0;5.872042E+09;0;1.0309E+07;4.39343E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
59;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.610832E+07;0;3.982549E+09;0;9202018;3.643607E+07;0;4.733716E+07;4.848508E+08;0;9292688;3.714454E+07;0;0;6.571727E+09;0;8254236;4.648059E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
60;0;0;193710;0;362938;0;175576;0;78730;0;229905;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4.602742E+07;0;4.071527E+09;0;1.02051E+07;3.497886E+07;0;4.753726E+07;4.960458E+08;0;9636590;3.614928E+07;0;0;6.200027E+09;0;9908914;4.514322E+07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
