Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
71;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565810;200175;146249;0;566537;0;0;126978;10064725997;0;203895;10447;43975;0;
72;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566423;200120;146427;0;566256;0;0;103414;10064830793;0;204157;10447;43713;0;
73;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566002;200045;146210;0;566252;0;0;104634;10064852261;0;204223;10447;43647;0;
74;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566043;200093;146512;0;565632;0;0;106150;10064931633;0;204171;10447;43699;0;
75;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566299;200040;146287;0;565871;0;0;107638;10064875819;0;203912;10447;43958;0;
76;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566262;200040;146439;0;565626;0;0;111660;10064964847;0;204139;10447;43731;0;
77;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566090;200162;146279;0;565785;0;0;143594;10064735059;0;203622;10447;44248;0;
78;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566157;200106;146472;0;565574;0;0;114820;10064799929;0;203610;10447;44260;0;
79;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565995;200118;146294;0;566103;0;0;113426;10064829801;0;203832;10447;44038;0;
80;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566180;200019;146464;0;565602;0;0;116780;10064897281;0;203813;10447;44057;0;
81;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565972;200035;146236;0;565905;0;0;115282;10064985847;0;204193;10447;43677;0;
82;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566428;200163;146474;0;565573;0;0;117912;10064944687;0;204024;10447;43846;0;
83;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566016;200081;146159;0;566008;0;0;155484;10065038481;0;204249;10447;43621;0;
84;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566373;200073;146434;0;565637;0;0;124784;10064996627;0;204363;10447;43507;0;
85;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566117;200133;146224;0;566168;0;0;122114;10065073599;0;204379;10447;43491;0;
86;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566363;200101;146459;0;565820;0;0;122254;10064955521;0;204273;10447;43597;0;
87;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566355;199985;146254;0;565952;0;0;127448;10065037055;0;204086;10447;43784;0;
88;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566473;200042;146451;0;565664;0;0;124806;10065023569;0;204036;10447;43834;0;
89;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566398;200004;146261;0;565699;0;0;127852;10065020111;0;203926;10447;43944;0;
90;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566469;200060;146441;0;565719;0;0;128164;10064979633;0;203725;10447;44145;0;
91;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566349;200049;146288;0;565803;0;0;129580;10064850245;0;203454;10447;44416;0;
92;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566451;200103;146373;0;565858;0;0;134570;10064696651;0;202953;10447;44917;0;
93;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566187;200074;146277;0;565952;0;0;133604;10064581121;0;202499;10447;45371;0;
94;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566525;200141;146357;0;565959;0;0;136550;10064514757;0;202237;10447;45633;0;
95;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566073;200004;146298;0;565820;0;0;137110;10064509325;0;202159;10447;45711;0;
96;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566892;200004;146347;0;565892;0;0;142750;10064583423;0;202405;10447;45465;0;
97;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566007;200179;146264;0;565874;0;0;137996;10064592875;0;202384;10447;45486;0;
98;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566937;200139;146287;0;565706;0;0;141056;10064622885;0;202426;10447;45444;0;
99;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565872;200036;146265;0;565951;0;0;144886;10064631455;0;202435;10447;45435;0;
100;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566499;200103;146334;0;566098;0;0;163240;10064583693;0;202229;10447;45641;0;
101;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565986;200040;146267;0;565590;0;0;148070;10064683197;0;202362;10447;45508;0;
102;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566378;200026;146330;0;566053;0;0;146534;10064792975;0;202562;10447;45308;0;
103;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566066;199927;146328;0;565348;0;0;146770;10064775447;0;202671;10447;45199;0;
104;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566059;200019;146251;0;566095;0;0;151864;10064778645;0;202702;10447;45168;0;
105;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566118;200074;146356;0;565584;0;0;149390;10064796155;0;202811;10447;45059;0;
106;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566151;200110;146297;0;565954;0;0;300098;10064902025;0;203032;10447;44838;0;
107;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566209;200004;146297;0;565931;0;0;152636;10064945473;0;203160;10447;44710;0;
108;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566413;200020;146213;0;565802;0;0;155472;10064957159;0;203083;10447;44787;0;
109;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566117;200057;146382;0;565571;0;0;159356;10064946165;0;203052;10447;44818;0;
110;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566436;200040;146102;0;565750;0;0;159428;10064913421;0;202863;10447;45007;0;
111;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566314;200122;146391;0;565755;0;0;193250;10064827933;0;202613;10447;45257;0;
112;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566642;200090;146075;0;565959;0;0;160740;10064767261;0;202398;10447;45472;0;
113;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566306;200000;146274;0;565808;0;0;202818;10064917019;0;202743;10447;45127;0;
114;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566273;199987;146082;0;566040;0;0;163514;10065108315;0;203153;10447;44717;0;
115;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566139;199920;146403;0;565736;0;0;165718;10065205709;0;203583;10447;44287;0;
116;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565848;200063;145997;0;566055;0;0;164968;10065199689;0;203674;10447;44196;0;
117;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566324;199930;146405;0;565665;0;0;169688;10065221969;0;203779;10447;44091;0;
118;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565577;200084;146033;0;565688;0;0;171154;10065197245;0;203627;10447;44243;0;
119;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566466;200064;146466;0;565512;0;0;174970;10065189551;0;203443;10447;44427;0;
120;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565662;200115;146005;0;565759;0;0;171388;10065014063;0;202993;10447;44877;0;
121;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566424;199984;146466;0;565664;0;0;173866;10065046077;0;203027;10447;44843;0;
122;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565642;200093;145995;0;565507;0;0;175180;10065032865;0;202936;10447;44934;0;
123;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566426;199981;146472;0;565664;0;0;179204;10064989607;0;202757;10447;45113;0;
124;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565798;199990;146044;0;565453;0;0;178176;10064986151;0;202587;10447;45283;0;
125;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566587;200023;146481;0;565900;0;0;178416;10064896849;0;202442;10447;45428;0;
126;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565978;200030;146135;0;565527;0;0;193678;10064849041;0;202119;10447;45751;0;
127;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566743;200038;146494;0;565700;0;0;180798;10064846147;0;201928;10447;45942;0;
128;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565833;200002;145965;0;565741;0;0;202488;10064890121;0;202021;10447;45849;0;
129;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566841;200015;146564;0;565795;0;0;184282;10064805935;0;202045;10447;45825;0;
130;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566056;199997;146122;0;565527;0;0;189444;10064836679;0;201947;10447;45923;0;
131;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566521;200069;146546;0;565827;0;0;189866;10064924561;0;202143;10447;45727;0;
132;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566224;200102;145989;0;565448;0;0;192294;10064949813;0;202270;10447;45600;0;
133;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566197;199952;146477;0;565907;0;0;193376;10065096467;0;202640;10447;45230;0;
134;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566015;199941;146041;0;565654;0;0;190218;10065194673;0;203005;10447;44865;0;
135;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566015;200045;146565;0;566125;0;0;192716;10065215307;0;202995;10447;44875;0;
136;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565940;200026;146034;0;565754;0;0;199492;10065371155;0;203445;10447;44425;0;
137;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565820;199937;146481;0;565815;0;0;196998;10065531325;0;203788;10447;44082;0;
138;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566253;200070;146071;0;565496;0;0;201382;10065500033;0;203729;10447;44141;0;
139;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565807;199941;146561;0;565819;0;0;198676;10065596255;0;203929;10447;43941;0;
140;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566138;200002;146055;0;565729;0;0;200728;10065602595;0;203923;10447;43947;0;
141;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565902;199954;146436;0;565689;0;0;201340;10065671023;0;204063;10447;43807;0;
142;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565945;200085;146081;0;565765;0;0;204030;10065584949;0;204004;10447;43866;0;
143;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566061;200002;146486;0;565463;0;0;208366;10065699793;0;204287;10447;43583;0;
144;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566077;200020;145993;0;565789;0;0;209480;10065767505;0;204355;10447;43515;0;
145;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565830;199928;146480;0;565339;0;0;212114;10065801261;0;204428;10447;43442;0;
146;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;566264;199985;146041;0;565485;0;0;212296;10065734525;0;204253;10447;43617;0;
147;0;0;190322;368926;178650;79821;298201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;565849;199975;146402;0;565450;0;0;216508;10065661919;0;203997;10447;43873;0;
