Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
70;0;0;189969;368022;177705;79559;273899;25;42;22;0;80;0;0;0;0;0;9;0;0;0;0;4;12;5;7;10;4;14;20;13;0;0;0;0;0;0;3;22;32;45;61;22;0;7;14;1;0;4;4;23;102;0;0;5;35;97;106;227;333;113;534238;198006;145537;0;533571;0;0;100530;10065158405;0;203668;10349;43632;0;
71;0;0;189962;368002;177693;79556;273795;23;23;13;0;51;1;0;0;0;0;6;0;0;0;1;6;3;5;4;7;5;13;13;3;0;0;0;0;0;0;5;16;35;26;45;21;0;3;7;2;0;9;7;20;97;0;0;7;23;98;77;200;278;102;533495;197950;145265;0;533928;0;0;100284;10065140817;0;203820;10349;43480;0;
72;0;0;189956;367994;177686;79555;273715;15;17;12;0;39;0;1;0;0;0;4;0;0;0;0;2;1;0;4;5;3;9;11;9;0;0;0;0;0;0;4;15;21;35;42;21;1;0;4;1;1;8;6;8;75;0;0;5;23;116;69;150;235;80;533799;198004;145505;0;533601;0;0;103126;10065234617;0;204152;10349;43148;0;
73;0;0;189949;367978;177679;79551;273663;13;27;28;0;45;0;0;0;0;0;23;0;0;0;0;4;11;6;5;4;4;4;12;18;0;0;0;0;0;0;3;20;30;20;32;17;0;1;5;0;3;11;7;14;47;0;2;5;19;75;68;134;206;76;533357;197889;145335;0;533656;0;0;106268;10065337811;0;204283;10349;43017;0;
74;0;0;189946;367965;177672;79548;273599;7;17;4;0;24;1;0;0;0;0;3;0;0;0;0;3;3;2;2;9;0;2;5;2;0;0;0;0;0;0;3;14;21;27;37;13;1;1;4;1;1;9;3;10;60;0;3;4;17;72;50;109;163;52;533463;197903;145572;0;532934;0;0;104760;10065411789;0;204160;10349;43140;0;
75;0;0;189939;367950;177664;79542;273549;7;15;11;0;21;0;1;0;0;0;11;0;0;0;0;1;2;1;4;4;4;2;9;6;0;0;0;0;0;0;5;15;23;26;27;10;0;1;3;0;1;7;6;13;43;1;2;7;18;55;54;86;157;56;533595;197857;145388;0;533240;0;0;107400;10065369415;0;204093;10349;43207;0;
76;0;0;189935;367940;177656;79542;273511;8;11;16;0;19;0;1;0;0;0;15;0;0;0;0;2;4;3;3;3;0;3;4;13;0;0;0;0;0;0;5;9;11;14;21;8;0;0;0;1;1;7;4;9;32;0;1;6;12;51;45;88;107;36;533594;197985;145531;0;532910;0;0;109132;10065327699;0;203866;10349;43434;0;
77;0;0;189934;367934;177653;79541;273481;9;9;9;0;13;0;0;0;0;0;14;0;0;0;0;1;2;3;3;2;6;5;5;0;0;0;0;0;0;0;3;10;7;14;22;8;0;0;0;0;1;2;1;5;26;0;1;4;11;39;33;64;114;32;533560;197950;145395;0;532999;0;0;113364;10065204405;0;203545;10349;43755;0;
78;0;0;189934;367928;177652;79539;273464;9;16;23;0;13;0;0;0;0;0;35;0;0;0;0;2;1;2;2;2;4;5;13;17;0;0;0;0;0;0;1;8;6;15;21;8;0;0;0;1;1;4;0;6;13;0;0;4;9;23;29;57;73;28;533474;197885;145536;0;532925;0;0;218994;10065280887;0;203533;10349;43767;0;
79;0;0;189934;367924;177648;79539;273438;14;22;25;0;15;1;1;0;0;0;43;0;0;0;1;5;5;3;3;6;1;6;11;21;0;0;0;0;0;0;3;5;5;6;15;10;0;0;0;0;1;1;0;4;16;0;0;10;4;25;25;56;68;22;533292;197886;145360;0;533264;0;0;222374;10065262471;0;203568;10349;43732;0;
80;0;0;189933;367922;177646;79539;273422;10;13;13;0;13;0;0;0;0;0;23;0;0;0;0;0;1;1;5;4;5;5;8;7;0;0;0;0;0;0;1;6;6;12;17;10;0;0;0;1;2;0;1;2;10;0;0;6;4;20;23;34;72;28;533454;197872;145477;0;532936;0;0;114042;10065303571;0;203602;10349;43698;0;
81;0;0;189932;367918;177644;79538;273408;5;11;5;0;13;0;0;0;0;0;8;0;0;0;0;0;2;0;3;5;3;2;4;2;0;0;0;0;0;0;4;3;2;9;13;4;0;0;0;2;0;1;1;4;11;0;0;3;4;15;16;34;45;18;533205;197923;145223;0;533136;0;0;116272;10065376485;0;203892;10349;43408;0;
82;0;0;189932;367916;177643;79537;273393;1;7;2;0;6;1;0;0;0;0;3;0;0;0;0;0;3;1;0;1;0;1;3;1;0;0;0;0;0;0;2;2;7;4;11;8;0;0;0;1;1;2;0;1;8;0;1;7;3;18;11;24;42;20;533734;197942;145538;0;532915;0;0;121742;10065457849;0;203971;10349;43329;0;
83;0;0;189931;367915;177642;79537;273379;2;3;1;0;1;0;0;0;0;0;5;0;0;0;0;0;0;0;0;2;0;2;1;1;0;0;0;0;0;0;2;3;0;9;9;18;0;0;0;1;0;0;1;1;8;0;0;6;5;16;16;25;32;13;533304;197860;145312;0;533200;0;0;119254;10065497835;0;204022;10349;43278;0;
84;0;0;189931;367914;177641;79537;273373;1;5;2;0;5;0;0;0;0;0;3;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;0;0;0;0;0;1;1;6;21;15;0;0;0;0;0;1;0;1;0;0;0;6;1;9;10;27;38;12;533714;197859;145479;0;533012;0;0;120706;10065505101;0;204129;10349;43171;0;
85;0;0;189930;367914;177641;79537;273363;1;6;2;0;7;1;0;0;0;0;1;0;0;0;0;0;3;1;1;3;1;0;0;0;0;0;0;0;0;0;0;1;2;7;9;17;0;0;0;0;0;1;1;0;4;0;0;6;1;10;8;19;27;14;533465;197994;145306;0;533361;0;0;124534;10065537229;0;204241;10349;43059;0;
86;0;0;189929;367914;177641;79537;273359;5;14;7;0;20;0;0;0;0;0;6;0;0;0;0;0;2;0;4;9;3;1;3;4;0;0;0;0;0;0;3;2;3;9;12;10;0;0;0;0;0;2;0;0;1;1;0;3;3;7;10;15;25;10;533624;197998;145567;0;532977;0;0;125096;10065596327;0;204438;10349;42862;0;
87;0;0;189929;367914;177641;79537;273356;4;0;1;0;2;0;0;0;0;0;3;0;0;0;0;0;0;0;4;0;0;0;0;1;0;0;0;0;0;0;1;1;1;7;10;6;0;0;0;0;0;1;0;0;0;0;0;3;2;9;10;20;24;11;533621;197799;145293;0;533205;0;0;127308;10065677857;0;204169;10349;43131;0;
88;0;0;189929;367914;177641;79537;273352;3;4;3;0;4;0;1;0;0;0;5;0;0;0;0;1;0;0;1;4;3;1;0;0;0;0;0;0;0;0;0;2;1;8;3;6;0;0;0;0;0;1;0;0;0;0;0;4;5;8;5;12;18;10;533771;197783;145583;0;532965;0;0;247200;10065642755;0;204142;10349;43158;0;
89;0;0;189929;367914;177641;79537;273349;1;2;1;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;1;0;2;8;3;0;0;0;0;0;0;0;0;0;0;0;3;4;5;5;12;10;8;533711;197976;145230;0;532957;0;0;130550;10065526057;0;203693;10349;43607;0;
90;0;0;189929;367914;177641;79537;273349;3;2;1;0;4;0;0;0;0;0;2;0;0;0;0;0;1;0;2;1;1;1;0;0;0;0;0;0;0;0;0;0;1;2;5;2;0;0;0;0;0;0;0;0;0;0;0;0;2;7;1;8;17;7;533757;197893;145521;0;532944;0;0;129238;10065508609;0;203540;10349;43760;0;
91;0;0;189929;367914;177641;79537;273347;2;6;3;0;9;0;0;0;0;0;2;0;0;0;0;1;0;1;0;6;1;1;0;1;0;0;0;0;0;0;0;1;0;0;3;2;0;0;0;0;1;0;0;0;0;0;0;2;2;3;2;9;16;5;533700;197867;145272;0;532984;0;0;133556;10065358265;0;203259;10349;44041;0;
92;0;0;189929;367914;177641;79537;273346;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;1;1;2;2;7;4;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;11;14;6;533667;197896;145494;0;533115;0;0;135128;10065356657;0;203134;10349;44166;0;
93;0;0;189929;367914;177641;79537;273346;0;2;3;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;2;0;0;0;0;0;0;0;0;2;2;6;0;0;0;0;0;0;1;0;0;0;0;0;0;3;3;3;6;11;18;533447;197945;145342;0;533240;0;0;133370;10065254813;0;202674;10349;44626;0;
94;0;0;189929;367914;177641;79537;273345;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;1;2;3;1;7;11;13;533900;197977;145550;0;533253;0;0;135146;10065216589;0;202497;10349;44803;0;
95;0;0;189929;367914;177641;79537;273345;1;2;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;0;0;0;0;0;1;1;4;2;0;0;0;0;0;1;1;0;0;0;0;0;0;1;3;3;7;13;12;533510;197905;145389;0;533091;0;0;264382;10065175381;0;202320;10349;44980;0;
96;0;0;189929;367914;177641;79537;273345;4;1;1;0;4;0;2;0;0;0;0;0;0;0;0;2;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;1;0;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;6;6;9;534045;197911;145483;0;533268;0;0;136568;10065134243;0;202121;10349;45179;0;
97;0;0;189929;367914;177641;79537;273345;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;2;2;2;5;0;0;0;0;0;2;0;0;0;0;0;0;1;2;0;7;5;10;533265;197850;145331;0;533116;0;0;140726;10065121105;0;202024;10349;45276;0;
98;0;0;189929;367914;177641;79537;273345;0;4;2;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;3;12;9;534054;198050;145436;0;533018;0;0;143734;10065116555;0;202132;10349;45168;0;
99;0;0;189929;367914;177641;79537;273344;2;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;1;2;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;2;0;3;5;3;533214;197814;145388;0;533179;0;0;278864;10065213987;0;202199;10349;45101;0;
100;0;0;189929;367914;177641;79537;273343;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;1;1;0;5;10;5;533862;197884;145425;0;533333;0;0;142616;10065239351;0;202310;10349;44990;0;
101;0;0;189929;367914;177641;79537;273343;2;4;1;0;5;0;2;0;0;0;0;0;0;0;0;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;4;2;533286;197841;145355;0;532960;0;0;147938;10065356715;0;202340;10349;44960;0;
102;0;0;189929;367914;177641;79537;273343;2;6;3;0;11;0;0;0;0;0;0;0;0;0;0;2;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;6;2;533653;197817;145348;0;533325;0;0;146418;10065462155;0;202657;10349;44643;0;
103;0;0;189929;367914;177641;79537;273343;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;5;2;3;533363;197839;145472;0;532791;0;0;146468;10065501859;0;202843;10349;44457;0;
104;0;0;189929;367914;177641;79537;273342;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;3;0;533447;197832;145275;0;533325;0;0;149188;10065552739;0;202950;10349;44350;0;
105;0;0;189929;367914;177641;79537;273341;1;1;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;5;1;533360;197931;145452;0;532882;0;0;150708;10065546557;0;203047;10349;44253;0;
106;0;0;189929;367914;177641;79537;273340;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;4;2;3;533427;197800;145324;0;533131;0;0;298072;10065664841;0;203086;10349;44214;0;
107;0;0;189929;367914;177641;79537;273338;0;1;2;0;3;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;2;0;2;0;3;3;0;533511;197832;145353;0;533113;0;0;298412;10065651289;0;203116;10349;44184;0;
108;0;0;189929;367914;177641;79537;273338;2;4;1;0;7;0;0;0;0;0;0;0;0;0;0;0;2;1;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;533641;197871;145206;0;533144;0;0;155234;10065586387;0;202951;10349;44349;0;
109;0;0;189929;367914;177641;79537;273337;3;0;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;1;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;2;0;533409;197910;145440;0;532905;0;0;160538;10065616489;0;202989;10349;44311;0;
110;0;0;189929;367914;177641;79537;273335;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;0;533709;197897;145225;0;533064;0;0;158092;10065632485;0;202897;10349;44403;0;
111;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;1;0;533611;197924;145468;0;532898;0;0;159230;10065632949;0;202915;10349;44385;0;
112;0;0;189929;367914;177641;79537;273335;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;533735;197886;145123;0;533166;0;0;316848;10065543435;0;202609;10349;44691;0;
113;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;533686;197835;145541;0;533032;0;0;165202;10065766939;0;202925;10349;44375;0;
114;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;2;2;0;533550;197925;145145;0;533221;0;0;164974;10065796823;0;203045;10349;44255;0;
115;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;533423;197790;145530;0;533020;0;0;167852;10065927273;0;203364;10349;43936;0;
116;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;533142;197822;145148;0;533245;0;0;166306;10066040375;0;203581;10349;43719;0;
117;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;533596;197820;145621;0;532974;0;0;168472;10066063269;0;203818;10349;43482;0;
118;0;0;189929;367914;177641;79537;273335;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;532948;197959;145059;0;532990;0;0;169860;10065964509;0;203731;10349;43569;0;
119;0;0;189929;367914;177641;79537;273335;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;4;0;533761;197875;145501;0;532915;0;0;175160;10066034585;0;203668;10349;43632;0;
120;0;0;189929;367914;177641;79537;273335;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;533083;197837;145002;0;532979;0;0;172772;10065949717;0;203239;10349;44061;0;
121;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;2;0;0;533676;197884;145474;0;532970;0;0;343180;10065870237;0;202961;10349;44339;0;
122;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;533024;197902;145083;0;532712;0;0;175024;10065885481;0;203033;10349;44267;0;
123;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533640;197834;145514;0;532971;0;0;176678;10065894307;0;203034;10349;44266;0;
124;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;533173;197879;145188;0;532809;0;0;351084;10065849923;0;202812;10349;44488;0;
125;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;533855;197888;145569;0;533156;0;0;353628;10065812361;0;202429;10349;44871;0;
126;0;0;189929;367914;177641;79537;273334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;533349;197791;145126;0;532817;0;0;181258;10065642091;0;201905;10349;45395;0;
127;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;1;1;533984;197870;145532;0;533031;0;0;182502;10065646707;0;201841;10349;45459;0;
128;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;533254;197855;145084;0;533041;0;0;185466;10065722867;0;202022;10349;45278;0;
129;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;534005;197790;145487;0;533077;0;0;185204;10065835679;0;202315;10349;44985;0;
130;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;533292;197856;145195;0;532904;0;0;186718;10065758463;0;202092;10349;45208;0;
131;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;533768;197947;145542;0;533074;0;0;191186;10065841799;0;202570;10349;44730;0;
132;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533398;197901;145193;0;532693;0;0;192726;10065958847;0;202666;10349;44634;0;
133;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533511;197874;145489;0;533220;0;0;191002;10066056259;0;202811;10349;44489;0;
134;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533348;197789;145141;0;532980;0;0;192636;10066123941;0;202963;10349;44337;0;
135;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;533408;197887;145614;0;533405;0;0;194782;10066190363;0;203185;10349;44115;0;
136;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533472;197905;145191;0;533041;0;0;195418;10066217105;0;203237;10349;44063;0;
137;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533209;197930;145507;0;533110;0;0;196800;10066331973;0;203486;10349;43814;0;
138;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533641;197780;145008;0;532882;0;0;198220;10066470887;0;203836;10349;43464;0;
139;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533108;197770;145596;0;533093;0;0;200566;10066586409;0;203946;10349;43354;0;
140;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;533411;197925;145119;0;533051;0;0;203832;10066507457;0;203901;10349;43399;0;
141;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533230;197861;145591;0;533024;0;0;205446;10066559381;0;204008;10349;43292;0;
142;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;533286;197843;145119;0;533191;0;0;396438;10066656251;0;204249;10349;43051;0;
143;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533379;197791;145595;0;532761;0;0;209566;10066699943;0;204335;10349;42965;0;
144;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533353;197916;145182;0;533119;0;0;401268;10066679107;0;204353;10349;42947;0;
145;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533256;197912;145536;0;532659;0;0;208540;10066689651;0;204315;10349;42985;0;
146;0;0;189929;367914;177641;79537;273333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;533516;197869;145180;0;532827;0;0;209720;10066737807;0;204336;10349;42964;0;
