Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
71;0;0;190303;368871;178114;80221;295654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;1;0;6;0;557578;198088;144441;0;558113;0;0;106232;10064511171;0;204090;10335;43794;0;
72;0;0;190303;368870;178114;80220;295654;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;3;1;3;0;5;558030;198047;144505;0;557787;0;0;119272;10064590733;0;204490;10335;43394;0;
73;0;0;190303;368870;178114;80220;295651;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;1;1;0;1;557534;197915;144382;0;557640;0;0;102324;10064662659;0;204615;10335;43269;0;
74;0;0;190303;368870;178114;80220;295650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;2;557667;197927;144563;0;557207;0;0;108568;10064791477;0;204690;10335;43195;0;
75;0;0;190303;368870;178114;80220;295650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;557653;197944;144360;0;557184;0;0;107354;10064640431;0;204449;10335;43436;0;
76;0;0;190303;368870;178114;80220;295649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;2;0;0;557630;197786;144468;0;557106;0;0;135692;10064764933;0;204529;10335;43356;0;
77;0;0;190303;368870;178114;80220;295649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;1;557287;197876;144305;0;556946;0;0;213244;10064587095;0;204212;10335;43673;0;
78;0;0;190303;368870;178114;80220;295649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;557319;197819;144465;0;556909;0;0;215372;10064686839;0;204289;10335;43596;0;
79;0;0;190303;368870;178114;80220;295649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;557002;197830;144232;0;557068;0;0;197912;10064695221;0;204397;10335;43488;0;
80;0;0;190303;368870;178114;80220;295649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;557131;197746;144330;0;556657;0;0;113584;10064702811;0;204427;10335;43458;0;
81;0;0;190303;368870;178114;80220;295648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;556791;197770;144190;0;556847;0;0;224874;10064791495;0;204713;10335;43172;0;
82;0;0;190303;368870;178114;80220;295648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;557396;197747;144358;0;556487;0;0;146616;10064922999;0;204982;10335;42903;0;
83;0;0;190303;368870;178114;80220;295648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;556748;197740;144108;0;556719;0;0;118004;10064901531;0;205113;10335;42772;0;
84;0;0;190303;368870;178114;80220;295648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;557191;197693;144301;0;556463;0;0;219882;10064899991;0;205080;10335;42805;0;
85;0;0;190303;368870;178114;80220;295648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;556768;197695;144076;0;556767;0;0;235808;10064849375;0;204922;10335;42963;0;
86;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;556971;197729;144315;0;556195;0;0;227990;10064780601;0;204798;10335;43087;0;
87;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556838;197518;144069;0;556348;0;0;229822;10064767455;0;204385;10335;43500;0;
88;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556975;197583;144224;0;556201;0;0;132354;10064713765;0;204351;10335;43534;0;
89;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556815;197521;143948;0;556130;0;0;126794;10064742645;0;204295;10335;43590;0;
90;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556791;197536;144118;0;556103;0;0;133550;10064671487;0;204036;10335;43849;0;
91;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556608;197409;144026;0;556007;0;0;127748;10064518675;0;203714;10335;44171;0;
92;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556590;197536;144126;0;556060;0;0;133006;10064425983;0;203323;10335;44562;0;
93;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556357;197459;143851;0;556095;0;0;258702;10064331553;0;203015;10335;44870;0;
94;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556679;197469;144105;0;555954;0;0;147584;10064326993;0;202930;10335;44955;0;
95;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556194;197391;143909;0;555767;0;0;138430;10064327743;0;202855;10335;45030;0;
96;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556762;197393;144133;0;555756;0;0;138120;10064365483;0;202998;10335;44887;0;
97;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555925;197361;143914;0;555731;0;0;145408;10064406077;0;203050;10335;44835;0;
98;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556594;197453;144082;0;555551;0;0;257216;10064397339;0;203202;10335;44684;0;
99;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555652;197236;143896;0;555716;0;0;260984;10064412769;0;203055;10335;44831;0;
100;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;556257;197336;143844;0;555666;0;0;143426;10064442531;0;203247;10335;44639;0;
101;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555613;197288;143807;0;555285;0;0;151724;10064477245;0;203254;10335;44632;0;
102;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555976;197127;143845;0;555766;0;0;149408;10064612683;0;203571;10335;44315;0;
103;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555400;197198;143779;0;554891;0;0;152072;10064676787;0;203700;10335;44186;0;
104;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555529;197181;143760;0;555541;0;0;158224;10064776797;0;204037;10335;43849;0;
105;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555413;197276;143884;0;554840;0;0;164016;10064747117;0;204075;10335;43811;0;
106;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555462;197141;143717;0;555159;0;0;152404;10064802509;0;204139;10335;43747;0;
107;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555351;197199;143750;0;555054;0;0;171106;10064818085;0;204254;10335;43632;0;
108;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555591;197098;143549;0;555016;0;0;152318;10064804941;0;203982;10335;43904;0;
109;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555198;197196;143861;0;554709;0;0;173492;10064719831;0;203859;10335;44027;0;
110;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555419;197052;143598;0;554818;0;0;157156;10064738277;0;203890;10335;43996;0;
111;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555274;197108;143748;0;554562;0;0;184174;10064635265;0;203610;10335;44276;0;
112;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555426;197081;143559;0;554740;0;0;295416;10064629417;0;203535;10335;44351;0;
113;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555248;196958;143781;0;554582;0;0;163066;10064778039;0;203696;10335;44190;0;
114;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;555080;196973;143404;0;554657;0;0;304412;10064830311;0;204059;10335;43828;0;
115;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554864;196959;143761;0;554416;0;0;165138;10064938327;0;204218;10335;43669;0;
116;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554544;196861;143373;0;554577;0;0;165496;10065067983;0;204558;10335;43329;0;
117;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554860;196950;143716;0;554256;0;0;180120;10065043523;0;204626;10335;43261;0;
118;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554246;196944;143369;0;554219;0;0;316932;10065043525;0;204706;10335;43181;0;
119;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554825;196881;143689;0;553999;0;0;312956;10065014157;0;204505;10335;43382;0;
120;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554107;196947;143291;0;554109;0;0;170076;10064895881;0;204273;10335;43614;0;
121;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554708;196923;143712;0;553947;0;0;174780;10064831921;0;204044;10335;43843;0;
122;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554013;196804;143254;0;553923;0;0;178278;10064812461;0;203815;10335;44072;0;
123;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554643;196785;143727;0;553876;0;0;174272;10064770249;0;203702;10335;44185;0;
124;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554061;196807;143268;0;553661;0;0;176972;10064657541;0;203360;10335;44527;0;
125;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554707;196796;143629;0;553939;0;0;178328;10064651649;0;203165;10335;44722;0;
126;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553978;196722;143233;0;553494;0;0;179590;10064609047;0;202984;10335;44903;0;
127;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554797;196709;143732;0;553789;0;0;181470;10064578653;0;203002;10335;44885;0;
128;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553764;196660;143196;0;553641;0;0;182620;10064637057;0;203063;10335;44824;0;
129;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554691;196682;143578;0;553687;0;0;350332;10064602451;0;203020;10335;44867;0;
130;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553764;196681;143130;0;553355;0;0;352046;10064562583;0;202881;10335;45006;0;
131;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;554300;196702;143626;0;553745;0;0;188542;10064632393;0;203061;10335;44826;0;
132;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553765;196624;143038;0;553124;0;0;187944;10064656987;0;203150;10335;44737;0;
133;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553997;196606;143563;0;553620;0;0;374824;10064680205;0;203138;10335;44749;0;
134;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553591;196615;143133;0;553255;0;0;196744;10064719157;0;203319;10335;44568;0;
135;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553728;196523;143519;0;553668;0;0;195296;10064841191;0;203615;10335;44272;0;
136;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553525;196650;143055;0;553210;0;0;200176;10064910995;0;203932;10335;43955;0;
137;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553517;196569;143519;0;553293;0;0;217448;10065104359;0;204323;10335;43564;0;
138;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553705;196360;142943;0;552949;0;0;375522;10065243705;0;204660;10335;43227;0;
139;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553352;196557;143438;0;553101;0;0;378026;10065223323;0;204632;10335;43255;0;
140;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553326;196479;142950;0;553033;0;0;198492;10065272623;0;204791;10335;43096;0;
141;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553425;196500;143414;0;552863;0;0;202534;10065306977;0;204926;10335;42961;0;
142;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553068;196512;143022;0;552911;0;0;203062;10065239035;0;204734;10335;43153;0;
143;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553215;196445;143405;0;552762;0;0;211974;10065276501;0;204811;10335;43076;0;
144;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553066;196457;142958;0;552862;0;0;211764;10065218873;0;204720;10335;43167;0;
145;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552894;196306;143324;0;552533;0;0;206458;10065235487;0;204678;10335;43209;0;
146;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;553264;196343;142903;0;552350;0;0;398734;10065243995;0;204691;10335;43196;0;
147;0;0;190303;368870;178114;80220;295647;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;552848;196287;143370;0;552376;0;0;210060;10065197137;0;204505;10335;43382;0;
