Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
36;0;0;196494;14981;380818;20284;184318;11578;82182;5065;293136;41562;1525;3481;2430;0;6626;60;166;0;0;0;357;3;43;0;181;386;722;417;592;1331;969;547;1428;1044;0;0;0;0;0;0;37;445;765;1447;2259;1303;9;86;378;1;1;7;9;32;2211;0;0;7;11;136;2142;1140;1219;3623;6.076062E+07;0;1.619829E+08;0;1.190316E+07;3.695056E+07;0;4.50019E+07;1.204949E+08;0;9422530;2.892631E+07;0;0;7.052539E+08;0;1.491484E+07;4.415486E+07;5079806;0;1.289765E+07;0;1088790;9166876;0;4726988;8126588;0;1128970;7904788;0;0;2.04203E+08;0;3301376;2.091101E+07;
37;0;0;196485;15053;380785;21552;184302;11865;82176;5177;291087;35945;1892;3836;2368;0;7358;98;207;0;0;0;261;6;32;0;134;445;787;436;758;1492;920;689;1557;1012;0;0;0;0;0;0;45;522;960;1387;2296;1064;17;87;501;0;3;8;9;32;2043;0;1;6;22;143;1931;1329;1374;3661;6.051528E+07;0;1.554917E+08;0;1.322257E+07;3.720861E+07;0;4.500119E+07;1.23825E+08;0;8331576;3.014846E+07;0;0;7.553137E+08;0;1.729951E+07;4.540305E+07;5190492;0;1.296302E+07;0;1234128;9151074;0;4771000;8421630;0;877408;8835496;0;0;1.592983E+08;0;2281708;2.103793E+07;
38;0;0;196478;15054;380749;22956;184288;12046;82167;5325;289415;31169;1854;3895;2562;0;7640;67;147;0;0;0;236;3;33;0;185;365;720;440;830;1582;957;659;1593;1165;0;0;0;0;0;0;60;689;1133;1337;2332;811;22;124;579;0;2;5;7;36;1665;0;0;7;8;116;1619;1381;1465;3429;6.060824E+07;0;1.696353E+08;0;1.181814E+07;3.775689E+07;0;4.495792E+07;1.214241E+08;0;9413754;2.948319E+07;0;0;8.161695E+08;0;1.57664E+07;4.730446E+07;5276088;0;1.402636E+07;0;1141712;9259954;0;4762182;8681086;0;1143560;7718420;0;0;1.241731E+08;0;2782736;1.777739E+07;
39;0;0;196472;14881;380705;24288;184270;12113;82157;5375;288058;27463;2027;3755;2358;0;7552;68;189;0;0;0;166;1;25;0;139;425;732;432;858;1630;929;744;1393;997;0;0;0;0;0;0;64;734;1229;1342;2428;819;23;127;634;2;4;12;6;44;1342;0;0;15;10;128;1185;1563;1658;3212;6.04711E+07;0;1.587765E+08;0;1.28192E+07;3.768491E+07;0;4.492601E+07;1.241582E+08;0;8402422;3.085792E+07;0;0;8.643052E+08;0;1.707537E+07;4.92051E+07;5251334;0;1.471713E+07;0;1172070;8298198;0;4689358;9341838;0;858126;7907808;0;0;9.719675E+07;0;1916020;1.647746E+07;
40;0;0;196463;14677;380682;25588;184258;12098;82154;5387;287112;24902;1856;3539;2416;0;7269;75;175;0;0;0;98;2;41;0;151;381;703;431;870;1484;1017;605;1352;968;0;0;0;0;0;0;55;830;1357;1382;2375;723;21;157;712;0;0;8;9;22;939;0;1;7;28;108;863;1604;1774;2832;6.063103E+07;0;1.684687E+08;0;1.237642E+07;3.77683E+07;0;4.501407E+07;1.197292E+08;0;9471686;3.016106E+07;0;0;9.018829E+08;0;1.763522E+07;5.091727E+07;5200068;0;1.673209E+07;0;1124146;8022864;0;4628124;9403938;0;1084278;6657892;0;0;8.265244E+07;0;2143812;1.386275E+07;
41;0;0;196459;14529;380643;26892;184239;12075;82149;5418;286460;23316;2004;3437;2261;0;7261;78;173;0;0;0;66;2;20;0;102;429;648;420;894;1431;917;681;1358;924;0;0;0;0;0;0;75;945;1520;1412;2473;704;24;182;767;0;2;6;4;39;647;0;0;5;11;137;586;1620;1938;2572;6.052015E+07;0;1.62193E+08;0;1.314022E+07;3.885472E+07;0;4.503036E+07;1.241965E+08;0;8536028;3.228613E+07;0;0;9.421185E+08;0;1.666987E+07;5.28289E+07;5074046;0;1.868274E+07;0;1096452;7277612;0;4563318;1.055478E+07;0;856042;6759212;0;0;7.740698E+07;0;1682108;1.19224E+07;
42;0;0;196454;14521;380605;28205;184225;12176;82142;5399;285987;22375;1768;3326;2072;0;6710;75;178;0;0;0;56;0;33;0;114;378;636;357;746;1431;818;644;1259;897;0;0;0;0;0;0;98;1002;1582;1515;2523;746;38;195;809;0;1;9;5;37;465;0;1;8;13;192;450;1603;1982;2346;6.055939E+07;0;1.697469E+08;0;1.252873E+07;3.867409E+07;0;4.503786E+07;1.196574E+08;0;9498294;3.143774E+07;0;0;9.811546E+08;0;1.802132E+07;5.538519E+07;4996670;0;2.161974E+07;0;1057552;6511248;0;4558112;1.121568E+07;0;1025790;5591960;0;0;7.897288E+07;0;1689770;1.038162E+07;
43;0;0;196443;14573;380555;29525;184208;12313;82127;5440;285628;21917;1737;3139;1815;0;6344;75;157;0;0;0;25;3;22;0;65;331;604;331;812;1345;740;594;1190;744;0;0;0;0;0;0;79;1087;1654;1621;2602;713;29;200;858;0;1;6;11;50;356;0;0;3;24;210;356;1613;2109;2110;6.031094E+07;0;1.685098E+08;0;1.248806E+07;4.032359E+07;0;4.495331E+07;1.238587E+08;0;8415308;3.341814E+07;0;0;1.014114E+09;0;1.603714E+07;5.567775E+07;4905846;0;2.47622E+07;0;1018282;5972080;0;4558948;1.240942E+07;0;847562;5413970;0;0;8.806006E+07;0;1451914;7813234;
44;0;0;196433;14804;380491;30744;184189;12483;82117;5556;285233;21741;1675;2877;1705;0;5927;60;149;0;0;0;41;3;18;0;59;390;587;346;743;1191;692;542;1099;667;0;0;0;0;0;0;101;1071;1699;1713;2590;705;37;222;852;1;0;11;10;63;386;0;1;9;18;247;340;1555;2131;1845;6.02045E+07;0;1.752437E+08;0;1.227462E+07;4.065084E+07;0;4.491368E+07;1.201847E+08;0;9442796;3.234532E+07;0;0;1.050131E+09;0;1.780762E+07;5.862337E+07;4844166;0;2.841515E+07;0;1043600;5461828;0;4615838;1.353543E+07;0;992534;4580044;0;0;9.598344E+07;0;1384974;6842702;
45;0;0;196421;15183;380435;31774;184174;12747;82111;5640;284842;21634;1423;2606;1484;0;5197;62;141;0;0;0;34;3;12;0;64;350;506;319;576;1044;549;497;1056;616;0;0;0;0;0;0;108;1080;1624;1766;2517;716;39;189;848;0;1;9;12;56;384;0;0;7;21;305;416;1462;2206;1640;5.994257E+07;0;1.727439E+08;0;1.249423E+07;4.050626E+07;0;4.470737E+07;1.229847E+08;0;8476530;3.443526E+07;0;0;1.087092E+09;0;1.611608E+07;5.823168E+07;4803812;0;3.212652E+07;0;980364;4766384;0;4709568;1.514913E+07;0;884112;4428556;0;0;1.083352E+08;0;1261872;5052160;
46;0;0;196411;15528;380347;32577;184139;12957;82100;5738;284372;21752;1238;2265;1302;0;4505;42;162;0;0;0;23;0;30;0;43;321;472;250;507;894;502;410;899;550;0;0;0;0;0;0;82;1087;1660;1795;2515;649;21;196;861;0;4;11;9;86;458;1;2;12;37;383;405;1485;2328;1316;5.982639E+07;0;1.780454E+08;0;1.261899E+07;4.140816E+07;0;4.465906E+07;1.18889E+08;0;9378198;3.316868E+07;0;0;1.119367E+09;0;1.85969E+07;5.958742E+07;4765862;0;3.663971E+07;0;1027106;4224130;0;4808104;1.572898E+07;0;992004;3891840;0;0;1.149972E+08;0;1347668;4198716;
47;0;0;196399;15934;380244;33098;184105;13284;82084;5789;283872;21851;1221;2098;1316;0;4381;39;141;0;0;0;23;2;11;0;38;319;500;310;505;833;497;397;765;509;0;0;0;0;0;0;129;1082;1575;1763;2332;675;48;211;831;1;3;8;12;101;495;0;2;5;30;458;506;1444;2332;1145;5.963589E+07;0;1.803233E+08;0;1.290958E+07;4.160305E+07;0;4.447032E+07;1.225645E+08;0;8602218;3.493809E+07;0;0;1.160396E+09;0;1.623877E+07;5.984615E+07;4760592;0;4.073167E+07;0;965082;3878802;0;4915456;1.74497E+07;0;942574;3806824;0;0;1.273429E+08;0;1089048;3543112;
48;0;0;196377;16258;380126;33309;184066;13523;82063;5835;283245;21902;1095;1924;1017;0;3790;26;132;0;0;0;21;3;28;0;36;307;508;254;431;739;354;357;677;409;0;0;0;0;0;0;98;1010;1484;1681;2241;587;35;192;768;0;2;11;22;118;618;0;0;9;30;572;503;1403;2350;890;5.951874E+07;0;1.888803E+08;0;1.258717E+07;4.190337E+07;0;4.436359E+07;1.195586E+08;0;9285220;3.330744E+07;0;0;1.203213E+09;0;1.834207E+07;5.988152E+07;4712318;0;4.439994E+07;0;989544;3481704;0;5010266;1.829161E+07;0;1001802;3434682;0;0;1.314563E+08;0;1306468;2900604;
49;0;0;196351;16635;379984;33336;184007;13676;82043;5923;282587;21672;936;1625;878;0;3245;33;114;0;0;0;16;1;14;0;16;277;459;296;367;623;287;292;543;295;0;0;0;0;0;0;104;954;1344;1728;2165;547;39;195;687;1;3;5;26;142;655;0;0;3;34;607;607;1395;2343;856;5.925346E+07;0;1.955158E+08;0;1.210838E+07;4.194859E+07;0;4.425469E+07;1.22956E+08;0;8464380;3.54567E+07;0;0;1.252893E+09;0;1.534123E+07;6.067777E+07;4730526;0;4.767504E+07;0;922184;3239712;0;5109488;1.958156E+07;0;975558;3423840;0;0;1.390976E+08;0;912774;2714882;
50;0;0;196322;16707;379833;32898;183950;13723;82015;5937;281854;21213;876;1602;803;0;3023;45;148;0;0;0;15;0;16;0;34;298;480;245;327;588;266;251;534;292;0;0;0;0;0;0;85;873;1226;1519;2008;523;30;166;619;0;1;7;29;151;724;0;0;9;47;720;675;1456;2448;800;5.92198E+07;0;2.050126E+08;0;1.2562E+07;4.216117E+07;0;4.419851E+07;1.21921E+08;0;9148168;3.396089E+07;0;0;1.296569E+09;0;1.802319E+07;5.961651E+07;4705542;0;5.022187E+07;0;975594;3040330;0;5138718;1.990929E+07;0;1004946;3221404;0;0;1.394338E+08;0;1153100;2222558;
51;0;0;196299;16583;379643;32137;183888;13626;81971;5831;281113;20622;799;1419;842;0;2873;28;109;0;0;0;8;3;19;0;20;269;501;252;305;501;341;225;417;249;0;0;0;0;0;0;100;820;1132;1365;1818;484;34;172;588;3;1;8;23;190;733;0;0;8;48;694;740;1518;2515;726;5.89778E+07;0;2.110224E+08;0;1.184E+07;4.209823E+07;0;4.416289E+07;1.247432E+08;0;8511302;3.530854E+07;0;0;1.357162E+09;0;1.45715E+07;6.15829E+07;4607558;0;5.253466E+07;0;874820;2839198;0;5078900;2.025493E+07;0;979934;3139016;0;0;1.422483E+08;0;829160;2213362;
52;0;0;196271;16305;379469;31070;183825;13370;81944;5753;280288;19656;689;1210;647;0;2329;51;107;0;0;0;14;3;20;0;22;249;410;240;247;459;205;193;341;202;0;0;0;0;0;0;72;776;999;1266;1700;361;23;150;515;1;3;8;28;172;815;0;2;10;50;846;725;1538;2523;776;5.897797E+07;0;2.235081E+08;0;1.301639E+07;4.245461E+07;0;4.434212E+07;1.236472E+08;0;9170834;3.396816E+07;0;0;1.398841E+09;0;1.876539E+07;5.768642E+07;4487550;0;5.36451E+07;0;957652;2664000;0;5001182;2.028459E+07;0;971010;2970918;0;0;1.38685E+08;0;1077024;1835582;
53;0;0;196232;15857;379250;29611;183742;12948;81903;5548;279467;18614;629;1175;631;0;2291;20;94;0;0;0;10;0;11;0;9;214;404;238;229;399;194;186;372;199;0;0;0;0;0;0;73;665;836;1190;1479;433;26;117;438;1;5;6;39;217;816;0;2;5;63;828;782;1609;2556;708;5.89734E+07;0;2.358496E+08;0;1.216207E+07;4.23345E+07;0;4.431777E+07;1.279702E+08;0;8652728;3.566262E+07;0;0;1.462558E+09;0;1.489258E+07;6.202738E+07;4305006;0;5.420738E+07;0;824412;2503568;0;4859644;1.987587E+07;0;940256;2910514;0;0;1.354519E+08;0;742484;1827454;
54;0;0;196191;15182;379053;28104;183658;12401;81875;5310;278616;17528;552;1076;545;0;2045;28;72;0;0;0;2;2;11;0;13;190;377;186;201;405;166;161;294;193;0;0;0;0;0;0;62;631;828;1035;1425;344;24;125;407;0;1;10;40;195;845;1;2;6;70;838;757;1661;2528;650;5.920024E+07;0;2.49294E+08;0;1.304328E+07;4.216881E+07;0;4.465314E+07;1.287405E+08;0;9224474;3.436912E+07;0;0;1.513015E+09;0;1.871256E+07;5.694571E+07;4105940;0;5.318834E+07;0;868928;2280056;0;4675790;1.906307E+07;0;896926;2722060;0;0;1.309908E+08;0;932034;1626514;
55;0;0;196154;14361;378832;26318;183560;11707;81830;5038;277781;16213;607;1081;534;0;2087;21;89;0;0;0;5;0;7;0;13;224;395;187;224;390;174;159;296;173;0;0;0;0;0;0;61;516;696;952;1225;280;20;94;374;0;1;7;37;221;830;0;0;5;70;840;774;1727;2466;682;5.926432E+07;0;2.663406E+08;0;1.164244E+07;4.301986E+07;0;4.474033E+07;1.326589E+08;0;8643714;3.595923E+07;0;0;1.580839E+09;0;1.461405E+07;6.134839E+07;3872522;0;5.197822E+07;0;716824;2141654;0;4401202;1.821898E+07;0;849710;2566850;0;0;1.219693E+08;0;658124;1536518;
56;0;0;196122;13465;378634;24394;183475;10948;81795;4721;276975;14870;512;904;493;0;1785;31;72;0;0;0;5;0;7;0;9;185;325;185;191;311;154;136;268;154;0;0;0;0;0;0;52;456;621;846;1117;254;23;79;310;0;3;8;32;198;798;0;0;8;54;871;754;1708;2428;658;5.933613E+07;0;2.821911E+08;0;1.30166E+07;4.228667E+07;0;4.516894E+07;1.344053E+08;0;9230394;3.46487E+07;0;0;1.629379E+09;0;1.814623E+07;5.81625E+07;3607188;0;4.979483E+07;0;755952;1943322;0;4150312;1.753882E+07;0;800854;2381214;0;0;1.154972E+08;0;742226;1357562;
57;0;0;196090;12495;378437;22618;183381;10141;81750;4422;276228;13597;483;841;502;0;1730;14;65;0;0;0;3;0;8;0;6;172;350;236;172;282;131;139;209;135;0;0;0;0;0;0;61;478;547;800;989;255;24;81;278;0;3;10;32;195;740;0;2;7;63;832;697;1736;2214;631;5.937687E+07;0;3.00044E+08;0;1.168246E+07;4.305814E+07;0;4.527785E+07;1.385209E+08;0;8799792;3.608891E+07;0;0;1.699489E+09;0;1.432965E+07;6.097299E+07;3356806;0;4.76979E+07;0;624634;1828788;0;3817456;1.620855E+07;0;726606;2209668;0;0;1.054766E+08;0;535870;1257622;
58;0;0;196056;11545;378260;20814;183302;9342;81711;4104;275465;12297;437;753;391;0;1490;20;56;0;0;0;1;1;6;0;7;136;295;148;183;262;135;118;196;108;0;0;0;0;0;0;46;416;500;686;956;215;21;78;231;1;3;9;33;177;754;1;0;9;77;791;673;1571;2208;579;5.966886E+07;0;3.13512E+08;0;1.323506E+07;4.239176E+07;0;4.575948E+07;1.398991E+08;0;9349132;3.523692E+07;0;0;1.750624E+09;0;1.832077E+07;5.870532E+07;3076240;0;4.438754E+07;0;639106;1657556;0;3554736;1.504282E+07;0;690762;2022922;0;0;9.818858E+07;0;616160;1127876;
59;0;0;196023;10519;378084;19074;183221;8594;81676;3756;274787;11033;349;677;387;0;1348;11;46;0;0;0;2;0;2;0;4;133;250;146;131;243;130;85;184;111;0;0;0;0;0;0;39;400;437;630;836;182;14;61;211;1;4;6;33;175;670;0;1;8;60;723;653;1602;2077;552;5.984037E+07;0;3.341135E+08;0;1.231851E+07;4.347007E+07;0;4.589959E+07;1.441044E+08;0;9006332;3.628022E+07;0;0;1.820181E+09;0;1.549831E+07;6.120094E+07;2819792;0;4.171824E+07;0;546380;1490200;0;3220026;1.400227E+07;0;616058;1841426;0;0;8.64119E+07;0;492666;1010452;
60;0;0;195989;9549;377917;17407;183147;7838;81638;3421;274175;9965;371;638;394;0;1342;12;41;0;0;0;1;0;5;0;2;125;253;144;164;233;157;82;152;93;0;0;0;0;0;0;43;351;472;557;781;171;12;54;245;1;2;9;34;167;604;0;0;8;67;726;601;1469;1906;498;5.989596E+07;0;3.518642E+08;0;1.314848E+07;4.256188E+07;0;4.633479E+07;1.462046E+08;0;9456752;3.536246E+07;0;0;1.873187E+09;0;1.764818E+07;5.982299E+07;2576716;0;3.774736E+07;0;533910;1371376;0;2933204;1.251012E+07;0;573092;1658744;0;0;7.873234E+07;0;483458;928024;
61;0;0;195961;8695;377738;15797;183043;7082;81604;3102;273629;8984;383;808;428;0;1550;11;40;0;0;0;3;1;6;0;8;130;324;138;175;314;213;78;170;77;0;0;0;0;0;0;37;334;361;529;715;152;12;76;204;0;1;5;28;179;543;0;0;3;50;644;519;1342;1836;429;6.011901E+07;0;3.766726E+08;0;1.208338E+07;4.37709E+07;0;4.647994E+07;1.50417E+08;0;9005384;3.668012E+07;0;0;1.942521E+09;0;1.61066E+07;5.9727E+07;2324300;0;3.427672E+07;0;448862;1230978;0;2666228;1.145087E+07;0;504336;1514264;0;0;7.157603E+07;0;411972;803396;
62;0;0;195934;7940;377588;14391;182962;6368;81571;2898;273104;8080;308;522;303;0;1096;6;30;0;0;0;0;0;1;0;0;111;209;97;130;198;150;67;115;56;0;0;0;0;0;0;39;295;363;499;599;159;9;39;187;0;4;8;27;149;521;0;1;4;49;598;486;1217;1552;415;6.032575E+07;0;3.929912E+08;0;1.299628E+07;4.276121E+07;0;4.678218E+07;1.533756E+08;0;9472126;3.594662E+07;0;0;1.998685E+09;0;1.641284E+07;6.138611E+07;2128934;0;3.071906E+07;0;434100;1116548;0;2429118;1.052132E+07;0;475966;1369844;0;0;6.276593E+07;0;355052;758200;
63;0;0;195907;7254;377457;13106;182894;5802;81549;2668;272664;7287;292;491;264;0;996;7;35;0;0;0;1;0;3;0;5;89;177;97;123;197;99;80;117;68;0;0;0;0;0;0;25;253;325;470;604;135;9;53;142;0;4;9;27;129;435;0;2;5;39;528;426;1115;1483;387;6.04092E+07;0;4.137368E+08;0;1.195515E+07;4.353182E+07;0;4.689806E+07;1.563089E+08;0;9135650;3.65437E+07;0;0;2.068805E+09;0;1.630064E+07;5.866961E+07;1940244;0;2.863526E+07;0;370924;1022240;0;2218456;9833890;0;417372;1255866;0;0;5.702699E+07;0;321776;655878;
64;0;0;195880;6606;377364;11925;182848;5253;81523;2433;272229;6554;212;450;226;0;853;5;21;0;0;0;3;1;0;0;5;67;159;91;81;154;62;64;137;73;0;0;0;0;0;0;26;245;325;412;606;119;11;39;163;0;1;6;27;92;432;0;1;3;40;502;384;1019;1437;358;6.063887E+07;0;4.298208E+08;0;1.329989E+07;4.259976E+07;0;4.715558E+07;1.579332E+08;0;9557130;3.598599E+07;0;0;2.121591E+09;0;1.634401E+07;6.119676E+07;1765272;0;2.490249E+07;0;373722;908930;0;2011992;8779090;0;401940;1140028;0;0;4.960138E+07;0;283388;595836;
65;0;0;195856;6063;377264;10876;182796;4772;81503;2227;271859;5948;238;420;228;0;848;6;25;0;0;0;0;0;4;0;3;82;133;88;98;170;84;58;117;56;0;0;0;0;0;0;26;252;270;405;505;133;11;56;136;0;1;7;24;99;365;0;1;5;31;462;342;919;1244;297;6.081536E+07;0;4.512961E+08;0;1.254643E+07;4.404942E+07;0;4.732549E+07;1.614523E+08;0;9310958;3.678411E+07;0;0;2.19292E+09;0;1.744042E+07;5.896979E+07;1611156;0;2.254296E+07;0;315744;844326;0;1841102;8134690;0;348776;1041170;0;0;4.522417E+07;0;277290;522294;
66;0;0;195831;5564;377168;10006;182746;4339;81482;2051;271533;5419;190;341;232;0;739;4;15;0;0;0;1;0;3;0;1;42;136;83;98;130;111;50;75;38;0;0;0;0;0;0;28;212;243;346;482;109;8;33;107;1;2;10;25;94;319;0;2;7;29;388;306;819;1080;249;6.085837E+07;0;4.673579E+08;0;1.317557E+07;4.302984E+07;0;4.752352E+07;1.64038E+08;0;9573142;3.642708E+07;0;0;2.246988E+09;0;1.599044E+07;6.088246E+07;1473842;0;2.019702E+07;0;308174;769282;0;1688954;7489140;0;328016;954872;0;0;4.022061E+07;0;222930;474464;
67;0;0;195813;5074;377104;9224;182714;4003;81467;1896;271261;5012;169;361;160;0;671;7;11;0;0;0;0;0;1;0;0;66;146;69;71;156;60;32;59;31;0;0;0;0;0;0;20;183;271;307;442;101;3;32;125;0;0;9;18;62;267;0;2;5;32;362;272;767;981;235;6.097275E+07;0;4.933338E+08;0;1.223646E+07;4.425992E+07;0;4.764304E+07;1.672196E+08;0;9346242;3.68543E+07;0;0;2.321483E+09;0;1.741439E+07;5.916362E+07;1361386;0;1.889609E+07;0;258106;711516;0;1531824;6807200;0;292714;864734;0;0;3.66014E+07;0;228046;428750;
68;0;0;195794;4634;377031;8397;182678;3665;81455;1726;270981;4597;174;285;172;0;611;3;14;0;0;0;0;0;2;0;1;60;100;67;79;126;59;35;59;46;0;0;0;0;0;0;16;168;240;295;425;99;3;21;109;2;3;14;19;71;267;0;2;13;28;367;247;704;980;227;6.093717E+07;0;5.09125E+08;0;1.304903E+07;4.289208E+07;0;4.77595E+07;1.697697E+08;0;9517324;3.647797E+07;0;0;2.373293E+09;0;1.541511E+07;6.137458E+07;1233058;0;1.656292E+07;0;252430;641928;0;1398178;6166872;0;268082;791084;0;0;3.292981E+07;0;186624;394410;
69;0;0;195786;4217;376978;7802;182657;3394;81442;1592;270740;4258;178;296;186;0;641;5;13;0;0;0;0;0;0;0;1;56;98;67;89;135;89;33;63;30;0;0;0;0;0;0;9;175;218;278;377;76;4;29;92;0;4;9;8;53;236;0;0;5;30;307;213;666;787;179;6.088702E+07;0;5.318304E+08;0;1.205921E+07;4.333201E+07;0;4.791586E+07;1.730163E+08;0;9460942;3.685716E+07;0;0;2.450103E+09;0;1.696396E+07;5.931685E+07;1141608;0;1.548172E+07;0;213786;595142;0;1266848;5844548;0;243790;711838;0;0;3.022406E+07;0;185946;360642;
70;0;0;195773;3862;376896;7145;182622;3105;81416;1457;270522;3903;138;263;136;0;523;2;11;0;0;0;1;0;0;0;0;39;100;45;72;108;64;27;55;27;0;0;0;0;0;0;23;153;170;248;309;82;8;28;80;0;1;12;13;82;210;0;0;8;27;259;200;586;778;189;6.100568E+07;0;5.431295E+08;0;1.352199E+07;4.341787E+07;0;4.798456E+07;1.75143E+08;0;9521704;3.683771E+07;0;0;2.491001E+09;0;1.572948E+07;6.075578E+07;1042764;0;1.411529E+07;0;220620;546052;0;1156926;5306688;0;219558;651540;0;0;2.741395E+07;0;155658;320380;
71;0;0;195762;3512;376834;6561;182589;2848;81404;1344;270327;3619;118;229;114;0;443;4;10;0;0;0;1;0;1;0;2;36;93;50;55;72;29;27;64;35;0;0;0;0;0;0;9;113;163;209;295;72;2;21;79;0;0;5;10;62;193;1;0;2;30;254;182;527;676;142;6.100886E+07;0;5.708138E+08;0;1.237067E+07;4.451231E+07;0;4.808602E+07;1.779454E+08;0;9623052;3.686814E+07;0;0;2.578239E+09;0;1.74211E+07;5.957885E+07;957192;0;1.301046E+07;0;185496;502956;0;1051194;4757894;0;206264;595872;0;0;2.509751E+07;0;151602;296292;
72;0;0;195752;3197;376781;5989;182565;2619;81393;1238;270131;3367;92;192;111;0;386;3;3;0;0;0;0;0;1;0;2;16;69;48;54;65;34;22;58;29;0;0;0;0;0;0;13;122;174;207;254;72;7;20;76;0;1;7;10;51;192;0;2;4;28;232;170;497;663;132;6.103664E+07;0;5.834313E+08;0;1.347952E+07;4.304473E+07;0;4.814088E+07;1.803911E+08;0;9520252;3.679666E+07;0;0;2.610395E+09;0;1.606193E+07;5.966493E+07;873296;0;1.173144E+07;0;183006;463768;0;957778;4228772;0;179624;541166;0;0;2.265535E+07;0;141576;288416;
73;0;0;195739;2947;376734;5469;182544;2402;81386;1129;269984;3111;86;189;149;0;419;2;3;0;0;0;0;0;0;0;0;23;63;42;40;92;80;23;34;27;0;0;0;0;0;0;9;129;142;186;236;61;4;19;64;0;2;8;13;47;142;0;0;5;23;218;155;409;620;157;6.106976E+07;0;6.111691E+08;0;1.230659E+07;4.429494E+07;0;4.825087E+07;1.838084E+08;0;9640604;3.699999E+07;0;0;2.699125E+09;0;1.728143E+07;5.982958E+07;804108;0;1.124683E+07;0;148664;416214;0;885526;3746394;0;170418;500940;0;0;2.089752E+07;0;132632;253014;
74;0;0;195733;2660;376699;5004;182528;2199;81379;1038;269814;2862;84;154;92;0;321;3;5;0;0;0;0;0;1;0;0;24;52;35;46;68;40;14;34;17;0;0;0;0;0;0;11;98;117;151;224;59;1;19;55;0;4;4;6;34;163;0;1;7;9;203;140;434;549;115;6.123053E+07;0;6.22177E+08;0;1.319289E+07;4.329646E+07;0;4.833446E+07;1.870868E+08;0;9434620;3.716886E+07;0;0;2.734879E+09;0;1.600681E+07;5.915705E+07;727394;0;1.014804E+07;0;153812;384216;0;793544;3466342;0;151868;446428;0;0;1.893268E+07;0;110344;241126;
