Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
38;0;0;196555;711;380992;901;184165;397;82213;169;305221;11432;209;331;3959;0;4287;0;0;0;0;0;210;0;1;0;1;3;21;18;25;21;199;181;289;3742;0;0;0;0;0;0;3;35;1310;112;104;652;2;7;702;0;0;16;0;4;285;0;0;13;2;10;278;47;61;341;6.639722E+07;0;1.650173E+08;0;1.299133E+07;4.729635E+07;0;4.96937E+07;1.26484E+08;0;1.056673E+07;3.707077E+07;0;0;4.735833E+08;0;2.075998E+07;6.921742E+07;173294;0;499550;0;36598;210038;0;225094;568778;0;48218;219852;0;0;3.265549E+07;0;1001384;2757164;
39;0;0;196555;779;380986;1004;184161;447;82211;188;304905;12974;190;207;3445;0;3531;0;0;0;0;0;310;1;0;0;0;8;7;20;3;8;24;179;192;3401;0;0;0;0;0;0;6;31;1658;128;138;820;2;3;839;0;0;8;0;6;309;0;0;7;1;19;319;65;41;301;6.622908E+07;0;1.517827E+08;0;1.418783E+07;4.626752E+07;0;4.95808E+07;1.289124E+08;0;9246708;3.857103E+07;0;0;4.761197E+08;0;2.104487E+07;6.930846E+07;195068;0;527060;0;40522;244708;0;249780;634100;0;44620;273256;0;0;3.702706E+07;0;1162786;3172698;
40;0;0;196555;883;380982;1166;184159;517;82210;214;304573;15044;198;234;2902;0;2978;0;0;0;0;0;353;0;1;0;2;13;12;73;4;8;25;181;214;2804;0;0;0;0;0;0;5;64;2038;161;165;927;1;12;1031;0;0;11;0;4;326;0;0;6;4;14;293;58;49;270;6.642695E+07;0;1.602164E+08;0;1.356545E+07;4.589264E+07;0;4.961131E+07;1.246395E+08;0;1.057272E+07;3.67247E+07;0;0;4.602903E+08;0;2.197825E+07;6.82927E+07;226344;0;646966;0;51724;301646;0;280988;700924;0;60998;275052;0;0;4.151363E+07;0;1427228;3622018;
41;0;0;196552;999;380981;1292;184159;562;82209;233;304281;17425;250;276;2912;0;3000;0;0;0;0;0;436;0;0;0;2;6;9;17;14;22;121;230;245;2774;0;0;0;0;0;0;8;43;2241;174;171;1059;2;4;1210;0;0;6;3;1;286;0;0;6;3;13;314;60;74;313;6.629385E+07;0;1.523357E+08;0;1.440668E+07;4.64719E+07;0;4.954603E+07;1.288782E+08;0;9369782;3.89839E+07;0;0;4.646289E+08;0;2.01235E+07;6.76733E+07;248004;0;623992;0;50978;304982;0;317960;798708;0;57614;354244;0;0;4.918579E+07;0;1467022;4137552;
42;0;0;196551;1135;380978;1474;184159;627;82207;265;303970;19992;229;225;2296;0;2387;0;0;0;0;0;362;0;0;0;1;7;11;12;22;30;40;200;184;2244;0;0;0;0;0;0;7;52;2318;197;194;1113;3;13;1178;0;0;15;1;3;301;0;0;10;1;16;277;66;45;276;6.636608E+07;0;1.587188E+08;0;1.374809E+07;4.534097E+07;0;4.947574E+07;1.246124E+08;0;1.049754E+07;3.68358E+07;0;0;4.502427E+08;0;2.16662E+07;6.826994E+07;280504;0;656356;0;62836;324352;0;366924;881086;0;77036;351558;0;0;5.52655E+07;0;1901152;4769620;
43;0;0;196550;1264;380974;1628;184158;681;82207;287;303631;22607;230;248;2041;0;2131;0;0;0;0;0;387;1;0;0;0;9;11;23;20;20;35;201;217;1983;0;0;0;0;0;0;11;54;2462;188;196;1113;0;8;1258;0;0;5;1;4;334;0;0;5;1;16;293;68;76;328;6.618388E+07;0;1.557263E+08;0;1.368666E+07;4.666567E+07;0;4.940462E+07;1.289838E+08;0;9253870;3.857078E+07;0;0;4.554705E+08;0;1.885695E+07;6.582554E+07;304752;0;727364;0;62872;380270;0;407720;1045898;0;74516;434034;0;0;6.446862E+07;0;1748286;5252878;
44;0;0;196550;1408;380973;1801;184158;735;82206;326;303253;25065;207;208;1591;0;1683;0;0;0;0;0;320;2;0;0;1;4;16;12;55;37;509;148;155;1070;0;0;0;0;0;0;12;60;2416;204;214;1166;5;10;1291;0;0;15;0;1;369;0;0;9;1;16;392;71;84;354;6.611378E+07;0;1.596018E+08;0;1.354228E+07;4.651698E+07;0;4.93808E+07;1.256726E+08;0;1.041243E+07;3.673922E+07;0;0;4.396564E+08;0;2.10205E+07;6.710239E+07;332632;0;856616;0;71442;402548;0;448912;1141204;0;93714;418250;0;0;7.091337E+07;0;2345092;5810464;
45;0;0;196550;1546;380972;1963;184158;806;82206;366;302785;27188;192;224;1839;0;1844;1;0;0;0;0;386;1;0;0;23;13;8;16;25;39;149;154;177;1674;0;0;0;0;0;0;6;62;2280;201;207;1173;3;11;1169;0;1;13;0;1;457;0;0;11;0;16;429;69;90;433;6.600471E+07;0;1.544249E+08;0;1.371986E+07;4.578265E+07;0;4.931507E+07;1.28213E+08;0;9335646;3.859375E+07;0;0;4.477412E+08;0;1.853401E+07;6.483543E+07;363396;0;950426;0;78018;420848;0;495934;1253262;0;90468;505784;0;0;7.948048E+07;0;2055620;6372626;
46;0;0;196550;1682;380969;2114;184158;887;82206;395;302205;28720;213;231;1798;0;1598;0;0;0;0;0;635;4;0;0;5;6;7;16;21;16;70;186;208;1712;0;0;0;0;0;0;13;66;2034;201;198;1070;5;15;1009;0;1;13;0;3;569;0;0;11;0;23;494;78;87;498;6.597458E+07;0;1.564624E+08;0;1.391014E+07;4.61683E+07;0;4.928507E+07;1.240239E+08;0;1.035039E+07;3.674102E+07;0;0;4.271051E+08;0;2.158144E+07;6.476109E+07;403434;0;1047484;0;86912;480316;0;541118;1350544;0;114098;505478;0;0;8.24285E+07;0;2769346;6517018;
47;0;0;196549;1767;380965;2205;184155;942;82206;424;301537;29775;219;181;887;0;630;0;1;0;0;0;654;1;0;0;1;15;16;48;13;14;35;191;151;804;0;0;0;0;0;0;5;54;1893;200;174;964;2;13;959;0;0;7;1;4;662;0;0;6;4;26;572;115;107;562;6.587146E+07;0;1.549551E+08;0;1.418589E+07;4.601401E+07;0;4.919764E+07;1.280927E+08;0;9483954;3.844159E+07;0;0;4.404996E+08;0;1.838374E+07;6.479011E+07;434542;0;1122268;0;86514;517908;0;566274;1471966;0;108928;577260;0;0;8.853513E+07;0;2276640;7148164;
48;0;0;196546;1887;380955;2277;184151;1001;82204;441;300734;29880;169;192;598;0;193;0;0;0;0;0;762;0;0;0;4;14;11;19;17;20;45;138;161;534;0;0;0;0;0;0;9;53;1526;221;179;897;1;8;759;0;0;7;3;10;797;0;0;6;3;24;739;104;126;776;6.590695E+07;0;1.566067E+08;0;1.394959E+07;4.606164E+07;0;4.92459E+07;1.243976E+08;0;1.022994E+07;3.649999E+07;0;0;4.289276E+08;0;2.154369E+07;6.33857E+07;452638;0;1209454;0;98752;512486;0;605040;1485418;0;124778;581886;0;0;8.830574E+07;0;2803364;6926636;
49;0;0;196544;1960;380946;2328;184149;1046;82203;458;299853;29556;198;171;377;0;147;0;0;0;0;0;596;3;0;0;0;12;12;18;33;17;27;153;142;332;0;0;0;0;0;0;9;47;1374;208;190;787;2;10;678;0;0;12;2;9;872;0;0;9;6;41;830;136;136;774;6.587407E+07;0;1.578167E+08;0;1.337369E+07;4.601949E+07;0;4.917517E+07;1.276267E+08;0;9403066;3.855646E+07;0;0;4.528064E+08;0;1.732908E+07;6.475889E+07;472322;0;1233314;0;93996;577202;0;628198;1571590;0;120420;675690;0;0;9.069741E+07;0;2189196;7286038;
50;0;0;196544;2005;380941;2358;184147;1078;82202;474;298799;28566;141;212;429;0;108;0;0;0;0;0;670;2;1;0;1;10;16;27;9;9;11;122;187;391;0;0;0;0;0;0;7;38;1198;206;202;760;3;9;600;0;0;14;0;5;1044;0;0;10;2;37;986;166;168;908;6.598084E+07;0;1.588509E+08;0;1.399384E+07;4.608837E+07;0;4.920809E+07;1.254869E+08;0;1.015777E+07;3.67453E+07;0;0;4.370765E+08;0;2.128518E+07;6.280762E+07;494214;0;1289810;0;110182;583074;0;642476;1611226;0;137306;658744;0;0;8.667315E+07;0;2667000;6936396;
51;0;0;196541;2023;380935;2303;184146;1079;82200;482;297673;27048;163;177;434;0;51;0;0;0;0;0;723;0;0;0;0;12;24;39;15;18;20;136;135;375;0;0;0;0;0;0;8;30;1043;211;159;682;1;5;549;0;1;7;3;6;1119;0;0;7;8;44;1064;190;194;1053;6.586112E+07;0;1.55564E+08;0;1.308701E+07;4.589019E+07;0;4.911834E+07;1.271245E+08;0;9465028;3.80329E+07;0;0;4.705807E+08;0;1.645391E+07;6.523419E+07;489882;0;1277942;0;93736;597678;0;644446;1595422;0;122330;711210;0;0;8.540549E+07;0;2024514;7039608;
52;0;0;196538;2044;380927;2280;184145;1098;82199;503;296534;25340;134;192;419;0;44;0;0;0;0;0;697;3;0;0;1;8;33;24;12;32;41;114;127;354;0;0;0;0;0;0;4;28;837;194;183;672;1;5;404;0;0;9;3;8;1131;0;0;8;5;43;1057;169;183;1021;6.584759E+07;0;1.557139E+08;0;1.448972E+07;4.594716E+07;0;4.924018E+07;1.24578E+08;0;1.012149E+07;3.650191E+07;0;0;4.493854E+08;0;2.214751E+07;6.091559E+07;504178;0;1366516;0;118396;649762;0;656724;1534676;0;141452;704142;0;0;7.841841E+07;0;2577898;6520048;
53;0;0;196535;2036;380915;2220;184139;1102;82197;519;295399;23132;234;197;596;0;82;0;0;0;0;0;944;1;0;0;0;20;14;35;44;35;69;170;148;492;0;0;0;0;0;0;3;30;529;188;182;552;1;6;257;0;1;13;3;12;1124;0;0;11;4;56;1075;192;204;1079;6.578672E+07;0;1.572507E+08;0;1.34709E+07;4.580528E+07;0;4.909148E+07;1.269786E+08;0;9584190;3.828917E+07;0;0;4.83557E+08;0;1.706322E+07;6.561176E+07;512102;0;1243492;0;102968;701134;0;650622;1501390;0;128414;822066;0;0;7.368515E+07;0;1869828;6736220;
54;0;0;196531;2021;380901;2173;184132;1120;82194;521;294257;20596;146;192;463;0;50;0;0;0;0;0;749;1;0;0;1;18;12;33;12;22;36;116;158;394;0;0;0;0;0;0;6;11;329;197;178;501;3;0;157;0;0;13;4;14;1131;0;0;11;7;54;1078;207;168;1146;6.592099E+07;0;1.567748E+08;0;1.447254E+07;4.538965E+07;0;4.928384E+07;1.248512E+08;0;1.006919E+07;3.667684E+07;0;0;4.736358E+08;0;2.223525E+07;6.032558E+07;527094;0;1227698;0;127224;727032;0;648068;1475028;0;132238;793174;0;0;6.492762E+07;0;2195034;5934558;
55;0;0;196528;1974;380886;2141;184125;1152;82191;535;293155;18101;190;197;465;0;51;0;0;0;0;0;800;1;0;0;0;11;16;14;23;28;24;156;153;427;0;0;0;0;0;0;1;20;179;168;203;481;0;5;75;0;0;10;3;15;1096;0;0;6;12;47;1046;201;193;1007;6.583726E+07;0;1.585756E+08;0;1.28513E+07;4.614627E+07;0;4.917257E+07;1.27048E+08;0;9483680;3.793468E+07;0;0;5.055545E+08;0;1.704468E+07;6.506643E+07;536096;0;1246386;0;95780;880212;0;631342;1321332;0;130794;853412;0;0;5.717028E+07;0;1486866;6223370;
56;0;0;196525;1910;380871;2067;184121;1154;82188;525;292143;15634;107;158;725;0;412;0;0;0;0;0;578;0;0;0;0;7;12;16;16;29;34;84;117;675;0;0;0;0;0;0;4;10;91;161;160;451;0;1;37;0;0;11;3;15;1003;0;0;9;2;42;925;224;187;1072;6.578172E+07;0;1.576746E+08;0;1.440481E+07;4.509586E+07;0;4.934487E+07;1.262149E+08;0;1.002717E+07;3.657517E+07;0;0;4.969915E+08;0;2.173859E+07;6.176622E+07;534770;0;1101406;0;135356;830638;0;611646;1264694;0;129252;852504;0;0;4.854765E+07;0;1763250;5540256;
57;0;0;196522;1882;380868;2004;184121;1164;82187;518;291260;13374;148;201;504;0;118;0;0;0;0;0;734;1;0;0;0;11;20;23;29;30;32;108;151;449;0;0;0;0;0;0;1;4;41;186;188;425;0;0;17;0;0;7;3;3;878;0;0;5;11;42;824;201;210;1019;6.571576E+07;0;1.59558E+08;0;1.283254E+07;4.613658E+07;0;4.911965E+07;1.270853E+08;0;9537460;3.776771E+07;0;0;5.236593E+08;0;1.69676E+07;6.467806E+07;537950;0;1084346;0;108036;898392;0;608446;1107128;0;123732;935608;0;0;4.083607E+07;0;1162744;5661388;
58;0;0;196520;1825;380859;2014;184116;1195;82186;540;290454;11365;146;192;335;0;33;0;0;0;0;0;640;0;0;0;0;14;11;24;15;36;44;117;145;267;0;0;0;0;0;0;2;7;34;158;201;448;0;0;10;0;1;8;2;9;799;0;0;7;2;34;788;213;155;897;6.574143E+07;0;1.552473E+08;0;1.453798E+07;4.512498E+07;0;4.942409E+07;1.255754E+08;0;1.003485E+07;3.666153E+07;0;0;5.174804E+08;0;2.207349E+07;6.262447E+07;559152;0;1013526;0;144006;936300;0;585792;1033924;0;127568;936276;0;0;3.233989E+07;0;1373104;5175500;
59;0;0;196516;1787;380850;2002;184114;1214;82183;557;289749;9633;143;216;336;0;40;0;0;0;0;0;655;0;0;0;0;22;20;30;26;37;43;95;159;263;0;0;0;0;0;0;1;6;34;177;192;467;0;0;7;0;0;10;4;9;698;0;0;7;6;29;687;206;172;841;6.568968E+07;0;1.575703E+08;0;1.344914E+07;4.578291E+07;0;4.921515E+07;1.273858E+08;0;9649390;3.757082E+07;0;0;5.372847E+08;0;1.856917E+07;6.47194E+07;569274;0;967704;0;114050;1061336;0;579400;936072;0;122422;1019932;0;0;2.578054E+07;0;938212;5337910;
60;0;0;196516;1733;380846;1975;184112;1229;82182;557;289166;8267;143;160;355;0;36;0;0;0;0;0;622;0;0;0;0;13;21;48;30;28;42;100;111;265;0;0;0;0;0;0;1;7;33;174;185;458;0;1;8;0;0;12;0;4;576;0;0;7;4;24;562;225;191;712;6.562714E+07;0;1.549709E+08;0;1.440005E+07;4.497036E+07;0;4.94188E+07;1.258376E+08;0;1.00025E+07;3.653173E+07;0;0;5.394949E+08;0;2.147287E+07;6.355E+07;579414;0;870418;0;146190;1080004;0;559030;884902;0;125046;971644;0;0;1.923143E+07;0;1006290;5113706;
61;0;0;196516;1696;380838;1939;184107;1235;82180;550;288703;7219;139;195;400;0;54;0;0;0;0;0;677;2;0;0;1;16;22;30;35;57;88;88;116;282;0;0;0;0;0;0;1;5;53;152;172;479;0;0;21;0;0;11;0;8;455;0;0;8;4;23;445;186;182;672;6.569243E+07;0;1.618067E+08;0;1.311404E+07;4.592167E+07;0;4.931052E+07;1.274534E+08;0;9552366;3.760406E+07;0;0;5.530024E+08;0;1.946356E+07;6.335731E+07;584720;0;870810;0;115864;1162968;0;553666;824624;0;113734;1082784;0;0;1.480661E+07;0;766024;5090546;
62;0;0;196513;1630;380834;1888;184105;1202;82179;567;288277;6330;131;156;375;0;36;1;1;0;0;0;624;0;0;0;0;17;21;56;14;30;40;100;105;279;0;0;0;0;0;0;0;5;79;135;187;452;0;2;28;0;0;8;3;3;420;0;1;6;5;29;392;193;210;602;6.579827E+07;0;1.601808E+08;0;1.414411E+07;4.485586E+07;0;4.939983E+07;1.269564E+08;0;9985216;3.667904E+07;0;0;5.577779E+08;0;2.018228E+07;6.520655E+07;584290;0;808622;0;147514;1097290;0;529778;734218;0;124294;1003584;0;0;1.050499E+07;0;708442;5035822;
63;0;0;196512;1583;380831;1859;184102;1200;82179;552;288047;5755;127;155;308;0;33;0;0;0;0;0;556;0;0;0;1;16;29;36;21;35;34;90;91;238;0;0;0;0;0;0;1;5;54;147;179;396;0;0;11;0;0;17;1;3;218;0;0;12;5;21;265;189;189;530;6.576762E+07;0;1.606738E+08;0;1.291715E+07;4.564352E+07;0;4.934188E+07;1.276902E+08;0;9592432;3.713198E+07;0;0;5.704259E+08;0;1.976262E+07;6.254089E+07;576906;0;758194;0;123004;1152460;0;515710;652748;0;107912;1064262;0;0;7583946;0;605742;4688598;
64;0;0;196512;1544;380828;1861;184101;1213;82178;551;287853;5242;118;170;273;0;71;0;0;0;0;0;490;0;0;0;0;23;29;32;23;31;41;72;110;200;0;0;0;0;0;0;0;3;57;150;211;366;0;0;18;0;1;15;0;3;183;0;0;11;2;14;190;187;195;552;6.573626E+07;0;1.561863E+08;0;1.438075E+07;4.457902E+07;0;4.943262E+07;1.264222E+08;0;9984644;3.656686E+07;0;0;5.754762E+08;0;2.014905E+07;6.505123E+07;582880;0;726610;0;149322;1177754;0;501162;610672;0;119608;1013482;0;0;5181972;0;525086;4864256;
65;0;0;196512;1525;380824;1857;184099;1213;82178;547;287704;4925;123;199;221;0;93;0;0;0;0;0;450;0;0;0;0;17;39;38;34;58;47;72;102;136;0;0;0;0;0;0;0;3;37;150;182;399;0;0;7;0;0;9;0;4;140;0;0;9;1;12;120;168;173;484;6.584049E+07;0;1.589651E+08;0;1.353019E+07;4.57257E+07;0;4.94281E+07;1.275076E+08;0;9705358;3.739026E+07;0;0;5.798479E+08;0;2.109746E+07;6.311383E+07;580972;0;686584;0;121534;1245344;0;498808;600184;0;101822;1104962;0;0;3470028;0;552650;4429206;
66;0;0;196512;1471;380824;1851;184099;1196;82178;558;287621;4694;114;151;271;0;90;0;0;0;0;0;446;0;0;0;0;20;33;49;36;40;52;58;78;170;0;0;0;0;0;0;0;5;24;124;172;338;0;0;7;0;1;3;0;0;73;0;0;10;2;9;73;176;174;437;6.582791E+07;0;1.569014E+08;0;1.422811E+07;4.492786E+07;0;4.949831E+07;1.264422E+08;0;9928730;3.678617E+07;0;0;5.935569E+08;0;1.989918E+07;6.464942E+07;578362;0;684040;0;146578;1114410;0;481286;559622;0;113504;1002070;0;0;2607560;0;444318;4692558;
67;0;0;196512;1439;380822;1852;184097;1191;82178;564;287577;4542;92;153;210;0;69;0;0;0;0;0;385;0;0;0;1;16;30;22;21;48;42;55;75;146;0;0;0;0;0;0;0;4;12;150;174;357;0;0;0;0;2;6;0;2;39;0;0;5;1;6;45;181;169;432;6.585369E+07;0;1.618537E+08;0;1.318325E+07;4.59115E+07;0;4.949149E+07;1.278516E+08;0;9668536;3.710803E+07;0;0;5.960467E+08;0;2.111974E+07;6.337776E+07;577358;0;700462;0;122148;1285690;0;464250;516810;0;98974;1042298;0;0;2091962;0;507494;4303296;
68;0;0;196511;1382;380821;1818;184097;1170;82178;545;287549;4370;97;132;234;0;73;0;0;0;0;0;390;0;0;0;0;18;11;30;22;30;32;57;91;172;0;0;0;0;0;0;0;4;12;120;148;323;0;0;0;0;1;9;1;1;23;0;0;5;1;7;26;175;178;453;6.573907E+07;0;1.584627E+08;0;1.400001E+07;4.459071E+07;0;4.951703E+07;1.272942E+08;0;9883830;3.674688E+07;0;0;6.088124E+08;0;1.92028E+07;6.54153E+07;564054;0;650810;0;145968;1127612;0;454642;481354;0;108038;958754;0;0;1895712;0;388958;4546560;
69;0;0;196511;1358;380821;1773;184097;1150;82178;514;287528;4156;72;124;139;0;68;0;0;0;0;0;267;0;0;0;0;15;31;26;13;30;22;44;63;91;0;0;0;0;0;0;1;7;9;123;141;306;0;0;0;1;1;3;0;0;13;0;0;8;2;2;21;146;191;487;6.568881E+07;0;1.621515E+08;0;1.296065E+07;4.51926E+07;0;4.954089E+07;1.277726E+08;0;9734172;3.721274E+07;0;0;6.126776E+08;0;2.05441E+07;6.381438E+07;549796;0;638306;0;110154;1131418;0;443578;455724;0;95336;976694;0;0;1796384;0;461570;4081532;
70;0;0;196511;1332;380820;1728;184096;1120;82178;489;287505;3935;65;102;124;0;52;0;0;0;0;0;237;2;0;0;0;6;20;14;21;22;24;38;60;86;0;0;0;0;0;0;2;7;22;117;171;276;0;0;0;2;0;9;0;1;13;0;0;10;0;6;26;145;216;470;6.575049E+07;0;1.562292E+08;0;1.451403E+07;4.519687E+07;0;4.948988E+07;1.270209E+08;0;9839966;3.691358E+07;0;0;6.210468E+08;0;1.957693E+07;6.527017E+07;526520;0;603108;0;144432;1080400;0;433340;463440;0;99554;936864;0;0;1603386;0;365156;4074206;
71;0;0;196511;1322;380820;1733;184096;1119;82178;482;287480;3723;51;83;93;0;53;0;0;0;0;0;171;2;1;0;0;11;18;12;9;26;30;31;39;51;0;0;0;0;0;0;1;12;28;138;180;237;0;0;0;0;2;14;0;0;18;0;0;7;0;4;36;149;183;416;6.569159E+07;0;1.614268E+08;0;1.326668E+07;4.613134E+07;0;4.952179E+07;1.276991E+08;0;9865340;3.711498E+07;0;0;6.235044E+08;0;2.118862E+07;6.417409E+07;525738;0;631414;0;112540;1143100;0;430008;442476;0;96514;943790;0;0;1592240;0;409744;3724088;
72;0;0;196511;1271;380820;1736;184096;1106;82178;475;287453;3448;56;86;91;0;75;0;1;0;0;0;157;0;0;0;0;17;18;18;12;35;30;27;33;43;0;0;0;0;0;0;2;10;18;107;165;225;0;0;0;0;2;9;0;0;18;0;0;9;0;6;28;160;166;463;6.560674E+07;0;1.555241E+08;0;1.444844E+07;4.478666E+07;0;4.949992E+07;1.269352E+08;0;9780422;3.687694E+07;0;0;6.303843E+08;0;1.99669E+07;6.495582E+07;520674;0;600116;0;132170;1045274;0;412738;447532;0;85616;918522;0;0;1475186;0;344246;3561538;
73;0;0;196511;1215;380818;1675;184096;1063;82177;460;287430;3204;47;79;87;0;74;0;0;0;0;0;139;0;0;0;0;9;11;10;16;28;28;22;40;49;0;0;0;0;0;0;1;8;16;103;136;206;0;0;0;0;1;10;0;2;14;0;0;9;1;8;23;159;195;420;6.561494E+07;0;1.65012E+08;0;1.319083E+07;4.596581E+07;0;4.952299E+07;1.276076E+08;0;9842024;3.726898E+07;0;0;6.35569E+08;0;2.113296E+07;6.490698E+07;503788;0;573832;0;105440;1101306;0;394772;420480;0;93250;843134;0;0;1453252;0;348818;3314850;
74;0;0;196511;1154;380818;1612;184096;998;82177;450;287415;2999;40;92;61;0;73;0;0;0;0;0;120;0;0;0;0;3;17;11;20;33;25;17;42;25;0;0;0;0;0;0;1;12;16;70;124;189;0;0;0;0;3;9;0;0;12;0;0;3;0;2;20;132;197;375;6.579684E+07;0;1.584316E+08;0;1.41576E+07;4.504207E+07;0;4.951509E+07;1.278669E+08;0;9703626;3.71542E+07;0;0;6.450383E+08;0;1.996103E+07;6.48368E+07;473064;0;555674;0;121026;952404;0;376498;420274;0;76350;813398;0;0;1368202;0;314150;3108744;
75;0;0;196511;1097;380818;1572;184096;966;82177;434;287398;2758;23;52;54;0;49;0;0;0;0;0;80;0;0;0;0;6;12;9;7;27;19;10;13;26;0;0;0;0;0;0;0;14;14;75;109;158;0;0;1;0;4;4;0;0;9;0;0;8;0;2;23;132;161;373;6.571331E+07;0;1.648713E+08;0;1.298102E+07;4.567329E+07;0;4.956024E+07;1.276807E+08;0;9924984;3.70489E+07;0;0;6.496673E+08;0;2.04116E+07;6.575398E+07;457136;0;543116;0;97236;929902;0;357784;386326;0;82982;727476;0;0;1362994;0;306370;2941556;
76;0;0;196511;1017;380817;1493;184096;916;82177;402;287392;2509;19;46;40;0;52;0;0;0;0;0;53;0;0;0;0;2;9;8;9;7;20;8;30;12;0;0;0;0;0;0;0;10;11;69;88;133;0;0;0;0;1;5;0;0;3;0;1;3;0;5;17;149;171;370;6.584612E+07;0;1.57288E+08;0;1.44356E+07;4.495126E+07;0;4.949517E+07;1.276679E+08;0;9705574;3.712244E+07;0;0;6.539253E+08;0;2.020203E+07;6.549066E+07;431758;0;510230;0;117174;826824;0;329314;387846;0;67668;723640;0;0;1233480;0;269196;2608666;
77;0;0;196511;968;380816;1427;184095;865;82177;382;287384;2263;33;62;44;0;79;0;0;0;0;0;60;0;0;0;0;6;9;7;16;29;16;11;24;21;0;0;0;0;0;0;0;10;18;75;87;107;0;0;0;0;2;9;0;0;2;0;1;6;1;6;17;123;156;346;6.581318E+07;0;1.639589E+08;0;1.327412E+07;4.601554E+07;0;4.956745E+07;1.275097E+08;0;1.003202E+07;3.739063E+07;0;0;6.570755E+08;0;2.07697E+07;6.664126E+07;407788;0;524424;0;88508;846484;0;316290;353612;0;72420;645148;0;0;1215906;0;245468;2381350;
78;0;0;196511;888;380816;1357;184095;802;82177;372;287379;2069;22;52;36;0;54;0;0;0;0;0;56;0;0;0;0;4;9;5;11;25;14;7;18;17;0;0;0;0;0;0;0;10;14;52;98;83;0;0;0;0;1;5;0;0;1;0;0;4;1;4;6;131;174;280;6.590966E+07;0;1.566532E+08;0;1.430449E+07;4.512047E+07;0;4.955521E+07;1.274222E+08;0;9641538;3.751791E+07;0;0;6.640326E+08;0;2.067099E+07;6.612154E+07;381558;0;510514;0;85132;732236;0;287414;353554;0;55058;607636;0;0;1110512;0;226284;2140476;
79;0;0;196511;819;380815;1245;184095;727;82177;336;287368;1838;12;47;42;0;71;0;0;0;0;0;30;0;0;0;0;3;5;2;7;30;21;2;12;19;0;0;0;0;0;0;2;6;12;50;74;69;0;0;0;1;0;5;0;0;2;0;1;9;1;10;17;120;181;284;6.588706E+07;0;1.640769E+08;0;1.33384E+07;4.640893E+07;0;4.962075E+07;1.276572E+08;0;1.001139E+07;3.728558E+07;0;0;6.723431E+08;0;2.096036E+07;6.66694E+07;350414;0;456806;0;82246;717136;0;265918;326462;0;63980;514500;0;0;1009704;0;195880;1902828;
