Days;Hours;Minutes;Students;Workers;OccupiedWorkers;EssentialJobWorkers;Retired;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;PeopleVisitedHome;PeopleVisitedWork;PeopleVisitedSchool;PeopleVisitedRetirementHome;PeopleVisitedIndoor;PeopleVisitedOutdoor;CompletedDayWorkCounter;MaxTimeAtWork;MinTimeAtWork;TotalTimeAtWork;EntitiesWorked;EntitiesNotStartedWork;EntitiesNotCompletedWork;NonWorkersBeenToWork;
69;0;0;188330;363830;175623;78719;251950;252;575;213;0;875;106;44;0;0;0;2;0;6;0;7;68;55;32;112;389;108;72;131;73;0;0;0;0;0;0;123;483;335;358;525;71;42;97;197;1;2;7;80;218;491;0;0;4;178;847;345;734;1266;171;543115;194420;142585;0;542959;0;0;99658;10064801091;0;204356;10236;43356;0;
70;0;0;188263;363644;175529;78672;251514;234;463;181;0;722;90;47;0;0;0;2;0;13;0;4;62;39;8;101;312;97;71;112;76;0;0;0;0;0;0;114;453;247;302;503;49;40;70;158;1;2;10;67;185;429;0;1;7;147;758;264;705;1148;177;543700;194448;142685;0;543014;0;0;182832;10064778503;0;204514;10236;43198;0;
71;0;0;188209;363472;175441;78635;251080;205;428;186;0;673;87;36;0;0;0;1;0;14;0;8;47;41;18;92;291;92;66;96;76;0;0;0;0;0;0;91;423;264;296;452;53;27;78;159;2;4;2;54;171;430;0;1;4;148;804;278;645;1086;144;542453;194376;142602;0;542928;0;0;101634;10064807643;0;204662;10236;43050;0;
72;0;0;188157;363312;175367;78595;250687;216;428;163;0;683;74;33;0;0;0;0;0;15;0;2;54;40;17;109;290;85;53;98;61;0;0;0;0;0;0;87;397;261;229;435;52;24;79;169;0;2;9;52;158;387;0;2;6;133;660;265;612;1004;125;542905;194257;142632;0;542624;0;0;184378;10064980549;0;205174;10236;42538;0;
73;0;0;188108;363178;175294;78567;250338;173;380;151;0;600;60;36;0;0;0;0;0;5;0;3;49;32;12;74;246;78;50;102;61;0;0;0;0;0;0;81;365;267;244;356;26;19;59;173;1;4;9;49;133;341;0;1;8;163;691;233;566;919;113;542103;194234;142463;0;542251;0;0;104792;10065026673;0;205389;10236;42323;0;
74;0;0;188062;363040;175223;78533;250045;168;349;137;0;539;67;29;0;0;0;4;2;11;0;2;41;40;13;65;229;65;62;80;59;0;0;0;0;0;0;81;296;198;230;373;37;13;51;111;3;4;6;46;135;286;0;3;7;143;584;223;517;876;103;542262;194179;142520;0;541730;0;0;107276;10065129191;0;205413;10236;42299;0;
75;0;0;188020;362911;175152;78510;249765;128;320;113;0;463;69;16;0;0;0;0;0;12;0;1;26;29;13;65;217;55;37;74;45;0;0;0;0;0;0;78;273;172;213;322;29;28;49;98;1;3;7;42;126;275;0;3;5;126;521;172;483;818;111;541975;193994;142277;0;541490;0;0;107146;10065066583;0;205209;10236;42503;0;
76;0;0;187980;362789;175093;78477;249490;151;264;101;0;433;51;25;0;0;0;1;0;5;0;1;40;26;10;62;190;63;49;48;28;0;0;0;0;0;0;56;224;173;171;275;34;19;38;104;1;3;8;40;122;267;0;0;8;96;503;163;411;754;94;541920;194071;142405;0;541424;0;0;110670;10065170189;0;205349;10236;42363;0;
77;0;0;187943;362687;175036;78458;249235;139;268;90;0;420;48;18;0;0;0;1;0;8;0;2;29;23;12;73;181;34;37;64;44;0;0;0;0;0;0;44;220;185;163;265;24;15;44;126;2;0;4;37;101;252;0;1;3;113;476;145;392;635;80;541569;193962;142303;0;541149;0;0;194478;10065071993;0;205221;10236;42491;0;
78;0;0;187896;362589;174977;78435;249008;114;214;81;0;356;33;15;0;0;0;0;0;5;0;0;24;22;8;52;133;46;38;59;27;0;0;0;0;0;0;57;191;126;168;203;27;17;29;76;1;3;5;47;98;220;0;0;7;83;401;148;344;582;68;541396;193903;142332;0;541040;0;0;203696;10065106169;0;205203;10236;42509;0;
79;0;0;187867;362505;174928;78419;248799;97;195;75;0;311;30;19;0;0;0;0;0;6;0;1;29;23;6;38;126;45;30;46;24;0;0;0;0;0;0;54;186;134;134;207;25;17;40;76;1;3;4;29;83;205;0;1;4;83;413;114;342;527;69;541098;193939;142227;0;541090;0;0;210080;10065019877;0;205035;10236;42677;0;
80;0;0;187840;362447;174898;78404;248605;80;176;61;0;265;34;14;0;0;0;1;0;3;0;0;23;25;6;33;118;36;24;33;19;0;0;0;0;0;0;36;170;108;134;218;26;9;32;67;0;4;9;27;57;188;0;1;6;74;381;102;317;484;60;541051;193750;142303;0;540604;0;0;118028;10065094241;0;205154;10236;42559;0;
81;0;0;187806;362368;174863;78380;248435;75;181;67;0;291;18;8;0;0;0;0;0;5;0;1;12;21;9;38;117;33;25;43;25;0;0;0;0;0;0;33;147;112;113;177;24;13;23;59;0;5;8;34;78;162;0;1;8;82;335;107;257;455;47;540740;193819;142084;0;540593;0;0;118950;10065127995;0;205283;10236;42430;0;
82;0;0;187786;362290;174822;78361;248249;77;139;49;0;235;16;12;0;0;0;0;0;0;0;2;23;20;2;35;95;27;19;24;20;0;0;0;0;0;0;32;136;82;118;156;20;4;17;39;3;3;11;20;77;172;0;1;14;61;293;91;268;437;46;541187;193728;142170;0;540226;0;0;117040;10065214891;0;205502;10236;42211;0;
83;0;0;187766;362219;174788;78343;248095;72;107;43;0;188;21;11;0;0;0;0;0;1;0;1;14;10;2;37;67;22;21;30;19;0;0;0;0;0;0;28;123;87;95;152;21;5;22;45;0;5;7;20;70;152;0;1;2;61;276;84;228;388;43;540528;193639;142022;0;540324;0;0;121284;10065339915;0;205708;10236;42005;0;
84;0;0;187743;362169;174769;78329;247973;63;122;33;0;178;28;11;0;0;0;1;0;0;0;0;22;16;1;22;76;24;19;30;8;0;0;0;0;0;0;27;89;76;92;131;11;5;12;38;0;7;2;23;50;117;0;0;5;69;247;84;227;325;41;540810;193725;142181;0;539990;0;0;120818;10065192377;0;205547;10236;42166;0;
85;0;0;187723;362126;174751;78313;247862;42;109;46;0;173;13;8;0;0;0;0;0;2;0;1;12;17;7;16;60;16;14;32;23;0;0;0;0;0;0;26;101;61;80;127;17;7;16;28;0;2;1;20;43;109;0;0;2;40;225;66;189;279;31;540336;193670;142038;0;540225;0;0;224494;10065216409;0;205421;10236;42292;0;
86;0;0;187698;362079;174727;78299;247736;44;77;40;0;141;13;7;0;0;0;0;0;0;0;0;12;9;8;16;56;17;16;12;15;0;0;0;0;0;0;21;85;47;74;89;16;8;13;27;3;3;2;25;47;121;0;0;5;36;171;67;195;261;23;540505;193614;142193;0;539817;0;0;227010;10065129861;0;205340;10236;42373;0;
87;0;0;187684;362045;174708;78291;247640;35;54;21;0;89;15;5;0;0;0;0;0;1;0;0;6;7;4;17;38;8;12;9;9;0;0;0;0;0;0;17;80;44;70;81;16;2;14;25;0;3;3;14;33;93;0;1;3;32;178;52;153;274;19;540317;193380;141931;0;539795;0;0;125002;10065229065;0;205284;10236;42429;0;
88;0;0;187670;362005;174686;78277;247529;34;64;23;0;99;12;10;0;0;0;0;0;0;0;0;12;11;1;16;37;9;6;16;13;0;0;0;0;0;0;23;67;39;54;98;6;2;9;15;1;2;9;14;39;102;0;1;9;27;169;36;173;255;33;540414;193417;142092;0;539457;0;0;126734;10065182109;0;205134;10236;42579;0;
89;0;0;187659;361970;174665;78268;247463;30;54;21;0;83;19;3;0;0;0;0;0;0;0;0;8;6;5;14;40;7;8;8;9;0;0;0;0;0;0;19;54;35;58;72;14;4;7;15;2;4;6;11;33;63;0;2;3;43;159;50;134;212;27;540113;193457;141802;0;539444;0;0;127806;10065149215;0;204954;10236;42759;0;
90;0;0;187652;361939;174650;78261;247388;28;55;15;0;83;13;2;0;0;0;0;0;0;0;0;10;7;1;9;39;6;9;9;8;0;0;0;0;0;0;12;46;40;43;70;9;2;8;18;1;0;9;7;29;67;0;2;8;28;111;42;108;185;20;540204;193378;142138;0;539334;0;0;129176;10065057013;0;204703;10236;43010;0;
91;0;0;187640;361915;174634;78259;247321;18;45;24;0;73;10;4;0;0;0;0;0;0;0;0;5;7;5;7;31;12;6;7;7;0;0;0;0;0;0;11;41;22;36;47;10;2;1;9;2;9;6;12;23;57;0;1;10;25;110;32;106;180;25;539860;193305;141920;0;539354;0;0;133870;10064947929;0;204350;10236;43364;0;
92;0;0;187633;361896;174622;78254;247268;27;34;13;0;64;7;3;0;0;0;0;0;0;0;0;7;4;3;16;20;6;4;10;4;0;0;0;0;0;0;7;48;20;41;50;6;2;6;6;0;0;6;7;18;48;0;1;5;27;101;45;121;155;20;539987;193351;141945;0;539208;0;0;132116;10064822805;0;203997;10236;43717;0;
93;0;0;187625;361874;174609;78252;247226;18;40;18;0;65;8;3;0;0;0;0;0;0;0;0;6;4;3;7;26;11;5;10;4;0;0;0;0;0;0;10;33;42;30;43;7;1;7;17;1;0;10;8;22;38;0;0;4;22;110;44;99;150;22;539582;193286;141787;0;539204;0;0;134228;10064738757;0;203769;10236;43945;0;
94;0;0;187618;361859;174602;78250;247192;20;32;16;0;62;2;4;0;0;0;0;0;0;0;0;6;0;1;7;19;6;7;13;9;0;0;0;0;0;0;10;38;17;28;44;4;1;5;2;1;3;5;7;15;31;0;0;3;19;95;27;82;109;11;539866;193310;141979;0;539225;0;0;248726;10064736709;0;203590;10236;44124;0;
95;0;0;187609;361839;174592;78246;247156;12;25;9;0;33;6;7;0;0;0;0;0;0;0;0;7;0;1;3;17;4;2;8;4;0;0;0;0;0;0;11;18;24;18;24;1;2;0;9;3;3;8;9;17;29;0;3;7;18;84;30;70;122;21;539405;193114;141809;0;539024;0;0;268522;10064782453;0;203597;10236;44117;0;
96;0;0;187608;361827;174589;78240;247123;7;11;4;0;18;2;1;0;0;0;0;0;1;0;0;2;1;1;3;7;2;2;3;1;0;0;0;0;0;0;9;16;11;18;23;6;1;2;3;3;3;2;1;10;28;0;2;5;15;67;23;86;103;14;539826;193213;141875;0;538940;0;0;271034;10064802439;0;203774;10236;43940;0;
97;0;0;187604;361816;174585;78237;247096;11;22;5;0;32;1;5;0;0;0;0;0;0;0;0;5;3;1;4;9;2;2;10;2;0;0;0;0;0;0;8;21;13;12;21;5;0;2;2;3;3;5;4;11;23;0;0;4;16;76;15;67;84;10;539061;193173;141693;0;538915;0;0;253964;10064854267;0;203815;10236;43899;0;
98;0;0;187603;361800;174577;78233;247073;5;13;3;0;20;0;1;0;0;0;0;0;0;0;0;1;0;1;2;10;0;2;3;2;0;0;0;0;0;0;3;18;6;25;21;5;0;0;0;0;7;4;1;12;19;0;4;4;18;47;14;53;80;9;539673;193176;141804;0;538694;0;0;141538;10064947857;0;204188;10236;43526;0;
99;0;0;187599;361794;174573;78233;247053;7;17;2;0;24;1;1;0;0;0;0;0;0;0;0;1;3;0;4;9;1;2;5;1;0;0;0;0;0;0;3;18;18;19;29;8;0;1;5;1;4;7;4;4;19;0;2;1;13;34;12;45;84;9;538778;193086;141622;0;538747;0;0;141998;10064923337;0;204105;10236;43609;0;
100;0;0;187599;361782;174566;78232;247034;10;13;13;0;32;1;1;0;0;0;0;0;0;0;2;3;3;3;5;6;6;2;4;4;0;0;0;0;0;0;3;19;10;15;22;1;0;1;4;0;2;2;0;11;17;0;1;2;6;44;16;37;53;12;539268;193077;141756;0;538621;0;0;143674;10064997801;0;204266;10236;43448;0;
101;0;0;187598;361778;174563;78232;247014;10;12;3;0;21;4;0;0;0;0;0;0;0;0;0;0;0;0;8;10;3;2;2;0;0;0;0;0;0;0;4;2;8;8;20;2;0;0;0;3;1;6;1;4;10;0;0;10;11;31;6;52;52;10;538589;193037;141656;0;538232;0;0;271888;10065085933;0;204424;10236;43290;0;
102;0;0;187596;361775;174560;78232;246996;4;8;2;0;9;4;1;0;0;0;0;0;0;0;0;1;0;0;1;7;2;2;1;0;0;0;0;0;0;0;3;8;6;6;14;5;0;0;0;1;1;2;2;3;10;0;0;8;11;47;16;31;49;7;538863;193021;141646;0;538593;0;0;273650;10065149959;0;204553;10236;43161;0;
103;0;0;187593;361768;174556;78231;246981;2;7;4;0;13;0;0;0;0;0;0;0;0;0;0;0;0;1;1;5;1;1;2;2;0;0;0;0;0;0;0;11;7;8;15;1;0;0;0;0;2;4;2;5;10;1;2;5;8;35;13;40;46;5;538462;192928;141616;0;537922;0;0;148044;10065151501;0;204527;10236;43187;0;
104;0;0;187591;361766;174554;78231;246972;5;5;2;0;10;1;1;0;0;0;0;0;0;0;0;1;1;0;2;3;1;2;1;1;0;0;0;0;0;0;2;4;1;9;9;2;0;0;0;0;0;1;2;2;6;0;0;3;5;24;12;26;30;2;538416;193050;141582;0;538292;0;0;150372;10065196885;0;204695;10236;43019;0;
105;0;0;187590;361760;174551;78231;246961;2;9;1;0;8;4;0;0;0;0;0;0;0;0;0;2;0;0;0;6;1;0;3;0;0;0;0;0;0;0;2;6;4;4;9;1;0;0;0;0;1;3;1;4;7;0;2;4;6;22;7;20;32;5;538300;192906;141551;0;537923;0;0;280460;10065142245;0;204688;10236;43026;0;
106;0;0;187588;361756;174550;78230;246954;4;10;2;0;15;1;0;0;0;0;0;0;0;0;0;0;0;0;3;9;1;1;1;1;0;0;0;0;0;0;2;7;4;6;6;0;0;0;0;1;1;2;2;3;3;0;1;4;5;13;2;15;32;5;538392;192883;141516;0;538110;0;0;152338;10065289439;0;204953;10236;42761;0;
107;0;0;187588;361753;174548;78229;246945;6;7;2;0;13;1;1;0;0;0;0;0;0;0;0;1;0;0;2;3;0;3;4;2;0;0;0;0;0;0;0;3;2;3;4;5;0;0;0;0;0;1;0;1;4;0;2;5;9;10;8;15;17;2;538285;192861;141612;0;537847;0;0;295796;10065292601;0;204855;10236;42859;0;
108;0;0;187588;361751;174547;78228;246938;3;3;6;0;10;1;1;0;0;0;0;0;0;0;0;1;1;0;2;1;3;0;1;3;0;0;0;0;0;0;2;5;3;7;7;1;0;0;0;1;1;1;0;0;2;0;2;5;3;14;6;17;26;7;538460;192794;141461;0;537858;0;0;154494;10065228747;0;204770;10236;42944;0;
109;0;0;187588;361751;174547;78228;246927;2;5;1;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;2;5;1;0;0;0;0;0;0;0;0;0;0;3;1;5;5;1;0;0;0;0;1;1;0;0;3;0;0;8;2;12;4;10;24;4;538053;192838;141594;0;537445;0;0;294076;10065247703;0;204711;10236;43003;0;
110;0;0;187588;361749;174547;78227;246921;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;5;0;4;4;1;0;0;0;0;1;0;0;0;1;0;2;5;2;14;3;16;22;6;538385;192854;141356;0;537662;0;0;156302;10065179645;0;204575;10236;43139;0;
111;0;0;187588;361747;174546;78227;246919;0;2;2;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;2;2;7;0;0;0;0;0;0;2;0;2;1;0;0;1;3;13;6;21;15;2;538056;192733;141508;0;537367;0;0;293926;10065199759;0;204553;10236;43161;0;
112;0;0;187588;361747;174546;78227;246915;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;1;4;2;5;4;0;0;0;0;0;1;1;0;0;0;0;0;4;5;4;2;5;12;4;538187;192825;141309;0;537655;0;0;166334;10065077461;0;204218;10236;43496;0;
113;0;0;187588;361746;174546;78227;246912;1;1;1;0;2;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;2;0;0;3;9;4;0;0;0;1;0;0;0;0;1;0;1;2;2;5;4;9;20;2;538019;192608;141424;0;537403;0;0;166190;10065177983;0;204403;10236;43311;0;
114;0;0;187588;361745;174545;78227;246910;1;2;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;0;0;0;0;0;2;1;3;4;0;0;0;0;0;0;1;0;0;0;0;1;2;1;10;3;5;8;3;537784;192627;141218;0;537470;0;0;301872;10065281253;0;204542;10236;43172;0;
115;0;0;187588;361745;174545;78227;246908;0;2;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;2;1;3;2;0;0;0;0;0;0;1;0;0;0;0;0;2;0;4;3;4;7;1;537643;192503;141464;0;537212;0;0;167414;10065403557;0;204871;10236;42843;0;
116;0;0;187588;361745;174545;78227;246908;3;1;1;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;0;1;1;3;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;2;4;1;5;7;2;537410;192598;141213;0;537233;0;0;316970;10065441789;0;205156;10236;42558;0;
117;0;0;187588;361745;174545;78227;246908;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;6;7;3;537683;192570;141526;0;537011;0;0;169918;10065462663;0;205200;10236;42514;0;
118;0;0;187588;361744;174544;78227;246906;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;2;0;4;1;6;5;2;537143;192619;141030;0;537040;0;0;175100;10065484807;0;205243;10236;42471;0;
119;0;0;187588;361743;174544;78226;246906;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;1;0;0;0;0;0;1;0;0;0;0;1;0;0;3;1;4;2;1;537717;192496;141525;0;536761;0;0;173480;10065453367;0;205053;10236;42661;0;
120;0;0;187588;361743;174544;78226;246906;0;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;1;4;7;1;536930;192450;141073;0;537013;0;0;317490;10065434907;0;204912;10236;42802;0;
121;0;0;187588;361743;174544;78226;246904;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;2;1;1;0;3;4;1;537469;192453;141438;0;536816;0;0;173918;10065426203;0;204983;10236;42731;0;
122;0;0;187588;361743;174544;78226;246903;2;0;2;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;1;3;7;1;536882;192470;141018;0;536741;0;0;175516;10065444023;0;204951;10236;42763;0;
123;0;0;187588;361742;174544;78226;246902;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;2;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;5;4;0;537464;192394;141419;0;536583;0;0;179570;10065364833;0;204689;10236;43025;0;
124;0;0;187588;361742;174544;78226;246901;2;0;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;4;1;536898;192407;141071;0;536420;0;0;332494;10065355347;0;204648;10236;43066;0;
125;0;0;187588;361742;174544;78226;246901;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;3;2;537451;192480;141482;0;536769;0;0;180730;10065248885;0;204219;10236;43495;0;
126;0;0;187588;361742;174544;78226;246899;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;3;4;0;536859;192311;140969;0;536334;0;0;337188;10065229673;0;204179;10236;43535;0;
127;0;0;187588;361742;174544;78226;246899;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;537485;192302;141424;0;536420;0;0;359640;10065306801;0;204200;10236;43514;0;
128;0;0;187588;361741;174544;78225;246899;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;536664;192343;140954;0;536362;0;0;186130;10065298379;0;204266;10236;43448;0;
129;0;0;187588;361741;174544;78225;246898;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;537249;192406;141328;0;536350;0;0;348136;10065238971;0;204143;10236;43571;0;
130;0;0;187588;361741;174544;78225;246898;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;536483;192306;140894;0;535932;0;0;189882;10065294267;0;204201;10236;43513;0;
131;0;0;187588;361741;174544;78225;246898;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;536937;192219;141283;0;536222;0;0;360404;10065290081;0;204210;10236;43504;0;
132;0;0;187588;361741;174544;78225;246897;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;536462;192227;140886;0;535793;0;0;194544;10065348685;0;204214;10236;43500;0;
133;0;0;187588;361741;174544;78225;246896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;536708;192147;141238;0;536162;0;0;192270;10065476957;0;204574;10236;43140;0;
134;0;0;187588;361741;174544;78225;246896;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;536152;192180;140882;0;535891;0;0;195232;10065442743;0;204596;10236;43118;0;
135;0;0;187588;361741;174544;78225;246896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;536384;192166;141241;0;536265;0;0;366608;10065513159;0;204752;10236;42962;0;
136;0;0;187588;361741;174544;78225;246896;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;536230;192221;140914;0;535690;0;0;198910;10065535135;0;204811;10236;42903;0;
137;0;0;187588;361741;174544;78225;246896;0;1;4;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;536170;192128;141232;0;535940;0;0;202870;10065626019;0;205052;10236;42662;0;
138;0;0;187588;361741;174544;78225;246896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;536201;192111;140877;0;535510;0;0;198642;10065681283;0;205330;10236;42384;0;
139;0;0;187588;361741;174544;78225;246896;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;536096;192084;141251;0;535809;0;0;200016;10065725735;0;205259;10236;42455;0;
140;0;0;187588;361741;174544;78225;246895;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;535861;192012;140774;0;535611;0;0;203418;10065759543;0;205320;10236;42394;0;
141;0;0;187588;361741;174544;78225;246895;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;535973;191901;141194;0;535546;0;0;385606;10065752069;0;205182;10236;42532;0;
142;0;0;187588;361741;174544;78225;246895;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;535664;191959;140668;0;535611;0;0;205528;10065730347;0;205325;10236;42389;0;
143;0;0;187588;361741;174544;78225;246895;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;535786;191981;141144;0;535371;0;0;369510;10065776803;0;205407;10236;42307;0;
144;0;0;187588;361741;174544;78225;246895;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;535792;192099;140754;0;535286;0;0;207026;10065716323;0;205295;10236;42419;0;
145;0;0;187588;361741;174544;78225;246895;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;535544;191877;141119;0;535094;0;0;208388;10065880119;0;205524;10236;42190;0;
