Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
35;0;0;196144;80561;379241;157420;182882;67476;82046;30193;279357;89736;1964;5381;2011;0;8487;352;197;0;0;0;33;38;211;0;38;582;1580;617;947;2493;716;435;1308;678;0;0;0;0;0;0;437;5377;5539;7138;11532;2134;153;1026;2955;0;3;6;99;427;2303;0;0;11;134;1889;2257;5800;7073;3679;3.373168E+07;0;1.569303E+08;0;7870246;2.689646E+07;0;2.354169E+07;6.840477E+07;0;4571898;2.211094E+07;0;0;8.39125E+08;0;1.00032E+07;4.558424E+07;2.308586E+07;0;2.286335E+08;0;5267536;1.427971E+07;0;2.482842E+07;9.32757E+07;0;4640686;1.600279E+07;0;0;5.476201E+08;0;4909624;1.087805E+07;
36;0;0;196019;80129;378700;161744;182638;69172;81927;30959;276679;87838;1667;4309;1800;0;7200;236;157;0;0;0;23;25;109;0;26;447;1208;508;825;2023;745;395;1078;547;0;0;0;0;0;0;393;4913;4865;5971;10349;1753;146;910;2547;0;4;7;125;541;2672;0;0;6;199;2352;2464;6472;8045;3374;3.24789E+07;0;1.83138E+08;0;6492870;2.707506E+07;0;2.360365E+07;7.012663E+07;0;5119776;2.128472E+07;0;0;9.43012E+08;0;9236874;4.215058E+07;2.346164E+07;0;2.580457E+08;0;4583998;1.365041E+07;0;2.469841E+07;9.40955E+07;0;5168046;1.488295E+07;0;0;5.817222E+08;0;3805680;9446842;
37;0;0;195860;77883;377984;162155;182315;69164;81780;31016;273832;84741;1286;3517;1327;0;5687;198;97;0;0;0;9;23;105;0;11;341;921;359;668;1825;545;277;771;423;0;0;0;0;0;0;270;4141;4030;4894;9137;1553;96;788;2142;0;2;17;159;714;2837;0;2;10;219;3009;2781;7032;9142;3052;3.172715E+07;0;2.143257E+08;0;7142284;2.738643E+07;0;2.419573E+07;7.700178E+07;0;4588856;2.372688E+07;0;0;1.012045E+09;0;8796148;4.528709E+07;2.32134E+07;0;2.707891E+08;0;4986518;1.319705E+07;0;2.397938E+07;9.60192E+07;0;4372530;1.441094E+07;0;0;5.838596E+08;0;3979906;8062836;
38;0;0;195712;74112;377149;159046;181932;67968;81602;30438;270632;79990;1056;3023;1099;0;4858;141;76;0;0;0;10;17;60;0;16;254;688;244;584;1602;509;218;733;346;0;0;0;0;0;0;272;3603;3294;4140;7633;1303;85;685;1703;0;3;7;148;833;3192;0;2;8;230;3370;3158;7805;10140;2990;3.167642E+07;0;2.612261E+08;0;6379864;2.841028E+07;0;2.530978E+07;8.380342E+07;0;5517946;2.331505E+07;0;0;1.123308E+09;0;9275820;4.323648E+07;2.274672E+07;0;2.896628E+08;0;4372350;1.252145E+07;0;2.277503E+07;9.28215E+07;0;4720814;1.319329E+07;0;0;5.914851E+08;0;3275180;7389682;
39;0;0;195563;69164;376220;152209;181501;65255;81414;29213;267239;74314;890;2138;875;0;3747;79;47;0;0;0;5;5;16;0;4;186;519;202;518;1136;402;186;483;271;0;0;0;0;0;0;204;2943;2755;3328;6369;1080;52;522;1469;1;4;6;149;929;3386;0;0;7;275;3908;3165;8056;11312;2953;3.201152E+07;0;3.071954E+08;0;6963628;2.785184E+07;0;2.676073E+07;9.372911E+07;0;5099530;2.544609E+07;0;0;1.236616E+09;0;8686310;4.503793E+07;2.163926E+07;0;2.880369E+08;0;4482148;1.174485E+07;0;2.118619E+07;9.072839E+07;0;3897898;1.239099E+07;0;0;5.694916E+08;0;3136310;6398748;
40;0;0;195389;62868;375233;142569;181014;61338;81228;27376;263648;67574;626;1668;591;0;2755;64;24;0;0;0;5;9;24;0;4;118;374;148;357;911;269;151;383;174;0;0;0;0;0;0;141;2430;2127;2544;5102;889;40;456;1096;1;3;5;174;987;3585;0;0;6;322;4293;3275;8485;11892;2890;3.295201E+07;0;3.726917E+08;0;6977796;2.852032E+07;0;2.866037E+07;1.038648E+08;0;6264720;2.499756E+07;0;0;1.348167E+09;0;9548776;4.435036E+07;2.028544E+07;0;2.892318E+08;0;4019876;1.056211E+07;0;1.928803E+07;8.207129E+07;0;3966470;1.091887E+07;0;0;5.440608E+08;0;2950466;5704214;
41;0;0;195211;55851;374216;130468;180545;56314;81016;25185;260099;60145;514;1400;464;0;2307;44;15;0;0;0;0;4;5;0;3;89;317;76;310;739;206;115;344;182;0;0;0;0;0;0;133;1895;1757;2090;4112;657;48;385;890;0;1;5;178;1017;3547;0;0;2;316;4603;3408;8746;12488;2886;3.415122E+07;0;4.411126E+08;0;7492094;2.948919E+07;0;3.078539E+07;1.204501E+08;0;5897822;2.821458E+07;0;0;1.497328E+09;0;8890210;4.471925E+07;1.854537E+07;0;2.728159E+08;0;3873076;9854430;0;1.707517E+07;7.619102E+07;0;3184472;9872656;0;0;5.009285E+08;0;2383752;4958254;
42;0;0;195031;48594;373152;117016;180036;50711;80804;22680;256598;52756;413;1086;383;0;1824;36;13;0;0;0;0;2;7;0;0;56;208;59;260;591;168;97;287;156;0;0;0;0;0;0;103;1591;1400;1664;3327;570;29;305;737;3;3;4;180;1064;3492;0;0;9;322;4610;3262;8522;12696;2596;3.577241E+07;0;5.214631E+08;0;7562834;2.965985E+07;0;3.299855E+07;1.318621E+08;0;7172406;2.777459E+07;0;0;1.607538E+09;0;9623596;4.641488E+07;1.662078E+07;0;2.585991E+08;0;3327792;8541484;0;1.488086E+07;6.540076E+07;0;3015730;8410840;0;0;4.489384E+08;0;2325860;4313844;
43;0;0;194845;41501;372014;102839;179484;44720;80579;20125;253156;45437;353;890;308;0;1519;28;2;0;0;0;0;1;1;0;0;45;148;49;232;533;146;76;209;113;0;0;0;0;0;0;90;1236;1097;1377;2716;457;27;210;527;2;4;7;186;1137;3432;0;1;10;314;4615;3002;8060;12376;2429;3.732045E+07;0;6.029526E+08;0;7796456;3.144581E+07;0;3.511238E+07;1.481518E+08;0;6601718;3.064745E+07;0;0;1.781962E+09;0;9019220;4.412002E+07;1.466736E+07;0;2.336387E+08;0;2929356;7781170;0;1.264437E+07;5.752193E+07;0;2376838;7270400;0;0;4.015262E+08;0;1625752;3797714;
44;0;0;194689;34777;370959;88890;178984;38870;80320;17437;250138;38572;270;668;284;0;1202;12;3;0;0;0;1;2;2;0;0;28;127;41;177;401;151;65;140;92;0;0;0;0;0;0;68;1060;871;1077;2311;342;20;194;440;0;3;3;156;1053;3014;0;2;4;291;4443;2775;7422;11822;2285;3.89069E+07;0;6.941373E+08;0;8175674;3.232831E+07;0;3.719408E+07;1.607168E+08;0;7971828;3.011394E+07;0;0;1.877795E+09;0;9713876;4.773415E+07;1.270001E+07;0;2.080944E+08;0;2476268;6619630;0;1.060687E+07;4.767086E+07;0;2118572;5978200;0;0;3.427795E+08;0;1631296;3044670;
45;0;0;194539;28795;369974;75430;178522;33201;80117;14836;247302;32056;199;570;156;0;911;8;3;0;0;0;0;1;1;0;1;28;99;34;135;357;64;36;114;58;0;0;0;0;0;0;41;785;673;937;1692;274;20;141;349;0;2;11;150;983;2831;0;2;5;254;4160;2585;6556;10792;2042;4.055266E+07;0;7.799792E+08;0;8498940;3.262467E+07;0;3.898838E+07;1.774121E+08;0;7426344;3.286639E+07;0;0;2.0807E+09;0;9551790;4.476064E+07;1.08018E+07;0;1.785284E+08;0;2194878;5597350;0;8736210;4.034578E+07;0;1658370;5001940;0;0;2.932985E+08;0;1118418;2691446;
46;0;0;194419;23484;369112;63111;178081;27915;79929;12415;244809;26308;165;397;155;0;712;2;3;0;0;0;0;0;0;0;0;14;56;36;122;254;69;29;87;50;0;0;0;0;0;0;37;653;536;671;1354;200;7;122;289;0;5;13;120;860;2485;0;2;8;240;3710;2161;5659;9754;1830;4.214137E+07;0;8.706557E+08;0;9054468;3.372495E+07;0;4.063439E+07;1.869094E+08;0;8605258;3.210706E+07;0;0;2.146527E+09;0;1.038361E+07;4.718124E+07;9045056;0;1.530013E+08;0;1810276;4729370;0;7127520;3.248046E+07;0;1413948;4009488;0;0;2.38E+08;0;1164554;2037972;
47;0;0;194326;19182;368370;51998;177725;23207;79766;10219;242656;21387;131;309;84;0;520;3;0;0;0;0;1;0;0;0;0;15;51;14;100;202;37;16;56;33;0;0;0;0;0;0;31;512;398;597;997;163;7;85;194;1;6;8;93;740;2142;0;2;11;185;3281;1813;4652;8599;1516;4.353406E+07;0;9.569091E+08;0;9421558;3.44127E+07;0;4.188357E+07;2.009708E+08;0;8135812;3.447735E+07;0;0;2.364155E+09;0;9913218;4.606444E+07;7501364;0;1.276231E+08;0;1530178;3912334;0;5799382;2.673874E+07;0;1112272;3311948;0;0;1.985822E+08;0;756172;1801404;
48;0;0;194258;15514;367717;42474;177407;19099;79628;8439;240946;17356;100;253;78;0;430;0;0;0;0;0;0;0;1;0;0;11;29;13;72;166;47;17;58;18;0;0;0;0;0;0;40;422;357;492;916;132;17;84;191;0;3;7;68;653;1703;0;0;7;143;2864;1550;3989;7345;1260;4.475837E+07;0;1.048684E+09;0;9531934;3.51439E+07;0;4.303123E+07;2.092607E+08;0;8999106;3.332562E+07;0;0;2.413294E+09;0;1.071601E+07;4.691901E+07;6171458;0;1.056636E+08;0;1254972;3224766;0;4669482;2.150029E+07;0;927524;2639394;0;0;1.563708E+08;0;744850;1346886;
49;0;0;194187;12500;367195;34418;177162;15555;79510;6962;239530;13936;78;187;47;0;312;0;0;0;0;0;0;0;0;0;0;5;20;4;57;134;34;16;33;9;0;0;0;0;0;0;12;330;249;371;668;124;5;56;122;0;5;3;71;521;1411;0;1;5;146;2329;1316;3180;6203;1061;4.578779E+07;0;1.131263E+09;0;9300940;3.570054E+07;0;4.395406E+07;2.23642E+08;0;8446812;3.577539E+07;0;0;2.643526E+09;0;9450888;4.720252E+07;5037714;0;8.621357E+07;0;971422;2619382;0;3748184;1.747969E+07;0;715078;2135720;0;0;1.288886E+08;0;502966;1160192;
50;0;0;194127;10032;366751;27693;176937;12628;79418;5651;238363;11053;73;140;44;0;254;2;0;0;0;0;0;1;0;0;0;11;13;6;54;104;16;8;23;22;0;0;0;0;0;0;19;246;216;275;534;81;6;44;101;0;2;3;60;440;1164;0;4;3;114;1874;1124;2588;5187;889;4.676624E+07;0;1.214971E+09;0;1.002701E+07;3.610672E+07;0;4.473755E+07;2.317712E+08;0;9237016;3.470619E+07;0;0;2.670389E+09;0;1.102113E+07;4.707491E+07;4070128;0;7.089149E+07;0;831042;2091082;0;3007296;1.365118E+07;0;595876;1695642;0;0;9.824536E+07;0;450616;868116;
51;0;0;194086;8058;366378;22292;176766;10198;79332;4579;237437;8783;51;119;37;0;207;0;0;0;0;0;0;0;0;0;0;1;10;4;43;93;24;7;16;9;0;0;0;0;0;0;15;203;172;232;420;64;4;31;70;1;4;6;41;370;921;0;3;5;92;1567;824;2088;4084;756;4.741976E+07;0;1.290721E+09;0;9390306;3.637464E+07;0;4.519398E+07;2.409807E+08;0;8757388;3.609633E+07;0;0;2.903857E+09;0;9068574;4.835854E+07;3290618;0;5.697652E+07;0;643182;1707638;0;2411922;1.085831E+07;0;466798;1377700;0;0;7.977328E+07;0;341708;731026;
52;0;0;194059;6438;366080;17877;176637;8267;79263;3750;236674;6836;46;122;108;0;276;0;0;0;0;0;0;0;0;0;0;0;7;2;40;95;98;6;20;8;0;0;0;0;0;0;9;175;121;191;320;32;3;24;55;1;2;9;27;296;761;0;2;2;59;1235;732;1734;3377;605;4.798833E+07;0;1.373733E+09;0;1.070196E+07;3.69385E+07;0;4.583886E+07;2.475084E+08;0;9451212;3.502048E+07;0;0;2.927624E+09;0;1.175678E+07;4.538254E+07;2669750;0;4.659542E+07;0;549264;1385490;0;1929962;8861006;0;375398;1081428;0;0;6.021372E+07;0;266544;547606;
53;0;0;194033;5179;365822;14261;176512;6672;79206;3009;236085;5358;42;77;26;0;144;0;1;0;0;0;0;0;0;0;0;2;5;1;33;62;20;7;10;5;0;0;0;0;0;0;7;140;77;144;258;36;4;27;32;0;4;7;26;256;582;0;2;7;59;1034;567;1325;2722;435;4.837916E+07;0;1.447684E+09;0;9818184;3.69732E+07;0;4.607601E+07;2.599758E+08;0;9015154;3.68373E+07;0;0;3.156871E+09;0;9337440;4.943338E+07;2139482;0;3.801842E+07;0;425334;1107774;0;1551736;7053998;0;305130;881418;0;0;4.712974E+07;0;169302;382046;
54;0;0;194015;4150;365627;11290;176409;5362;79161;2393;235618;4216;22;45;3;0;70;0;0;0;0;0;0;0;0;0;0;1;7;1;19;30;2;2;8;0;0;0;0;0;0;0;7;104;60;113;195;23;3;18;23;0;7;3;18;194;462;0;1;5;43;853;401;1088;2222;357;4.88986E+07;0;1.525245E+09;0;1.086691E+07;3.669381E+07;0;4.65437E+07;2.656146E+08;0;9538506;3.565274E+07;0;0;3.177039E+09;0;1.196527E+07;4.463141E+07;1719382;0;3.030218E+07;0;355154;879906;0;1243620;5604112;0;240402;703208;0;0;3.724279E+07;0;157898;282320;
55;0;0;194003;3308;365476;8883;176335;4249;79127;1910;235241;3274;29;45;39;0;113;0;0;0;0;0;0;0;0;0;0;1;2;0;24;39;39;4;4;0;0;0;0;0;0;0;8;77;53;88;131;18;1;9;22;0;4;9;12;148;372;0;3;5;39;707;351;887;1757;285;4.92354E+07;0;1.598874E+09;0;9483464;3.802558E+07;0;4.662021E+07;2.733453E+08;0;9037630;3.704655E+07;0;0;3.398094E+09;0;9122378;4.914824E+07;1361246;0;2.426589E+07;0;259144;701306;0;990136;4356176;0;196336;564512;0;0;2.877841E+07;0;101280;224494;
56;0;0;193987;2649;365364;6978;176273;3351;79105;1518;234974;2609;11;26;1;0;38;0;0;0;0;0;0;0;0;0;0;1;0;0;7;20;1;3;6;0;0;0;0;0;0;0;8;58;57;74;118;10;2;9;17;2;2;7;16;112;258;0;0;9;23;566;252;702;1403;213;4.943164E+07;0;1.677484E+09;0;1.09839E+07;3.693536E+07;0;4.70311E+07;2.809122E+08;0;9586810;3.592117E+07;0;0;3.425507E+09;0;1.185676E+07;4.584712E+07;1069940;0;1.903018E+07;0;218146;551014;0;797736;3645630;0;150314;447216;0;0;2.363456E+07;0;95608;172558;
57;0;0;193981;2116;365262;5473;176213;2637;79078;1200;234733;2041;8;13;10;0;31;0;0;0;0;0;0;0;0;0;0;0;0;0;7;11;8;1;2;2;0;0;0;0;0;0;3;47;31;62;88;31;0;2;2;1;3;10;6;99;234;0;3;7;21;392;209;571;1146;180;4.958523E+07;0;1.747293E+09;0;9573346;3.789234E+07;0;4.697034E+07;2.914953E+08;0;9148932;3.702829E+07;0;0;3.63069E+09;0;8978596;4.863113E+07;842564;0;1.496905E+07;0;160810;439626;0;630808;2924606;0;127782;358654;0;0;1.832944E+07;0;57170;136538;
58;0;0;193974;1695;365183;4303;176167;2096;79062;965;234548;1601;12;17;4;0;33;0;0;0;0;0;0;0;0;0;0;1;0;0;9;10;2;2;7;2;0;0;0;0;0;0;5;41;37;44;78;12;1;8;15;1;1;7;7;77;182;0;2;3;19;336;172;444;874;132;4.977271E+07;0;1.819383E+09;0;1.123309E+07;3.721878E+07;0;4.73937E+07;2.964863E+08;0;9619168;3.616962E+07;0;0;3.677494E+09;0;1.184661E+07;4.661816E+07;668932;0;1.162599E+07;0;141520;347208;0;504182;2394088;0;93874;281722;0;0;1.383174E+07;0;56262;103110;
59;0;0;193969;1367;365121;3366;176131;1674;79052;758;234406;1257;6;12;4;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;4;9;3;2;3;1;0;0;0;0;0;0;5;28;24;40;58;16;1;2;8;1;3;10;5;61;137;0;1;5;19;263;128;349;698;114;4.989601E+07;0;1.889586E+09;0;1.004202E+07;3.837582E+07;0;4.727478E+07;3.031786E+08;0;9319646;3.719644E+07;0;0;3.857908E+09;0;9753768;4.878831E+07;527574;0;9620096;0;104616;276462;0;406800;1851190;0;84034;230332;0;0;1.092294E+07;0;37202;75500;
60;0;0;193961;1073;365084;2622;176109;1326;79048;600;234290;950;2;5;2;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;2;3;2;0;2;0;0;0;0;0;0;0;1;25;22;31;37;8;1;4;6;0;3;6;8;37;109;0;0;7;10;239;126;308;530;95;4.996024E+07;0;1.96572E+09;0;1.110845E+07;3.711151E+07;0;4.755914E+07;3.097082E+08;0;9620656;3.610375E+07;0;0;3.930939E+09;0;1.131511E+07;4.768984E+07;418690;0;7441100;0;87416;216788;0;315466;1494478;0;58470;179194;0;0;7630892;0;31190;53312;
61;0;0;193954;842;365050;2092;176094;1065;79038;494;234217;755;2;9;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;2;7;0;0;2;0;0;0;0;0;0;0;1;17;11;28;37;10;0;0;1;0;3;5;7;33;71;0;1;2;7;165;86;246;385;57;5.002845E+07;0;2.036534E+09;0;9858712;3.858253E+07;0;4.746071E+07;3.206618E+08;0;9254812;3.721524E+07;0;0;4.073069E+09;0;1.025908E+07;4.756238E+07;332744;0;6134884;0;64322;173934;0;247438;1112712;0;49204;139550;0;0;5723052;0;20724;41574;
62;0;0;193951;683;365015;1607;176077;817;79028;398;234160;606;3;1;2;0;6;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;1;11;10;17;26;5;0;0;0;0;2;4;3;32;52;0;3;5;9;139;65;165;348;42;5.025242E+07;0;2.109559E+09;0;1.096355E+07;3.72463E+07;0;4.764808E+07;3.264988E+08;0;9606736;3.653842E+07;0;0;4.191158E+09;0;1.054021E+07;4.898552E+07;257766;0;4623444;0;52178;131486;0;198126;961518;0;37596;112746;0;0;4384660;0;14954;31904;
63;0;0;193946;540;364995;1256;176067;649;79021;301;234114;478;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;9;13;12;17;5;0;0;0;0;2;8;5;20;41;0;0;5;6;99;59;144;258;41;5.025675E+07;0;2.177762E+09;0;9766012;3.821624E+07;0;4.754933E+07;3.318709E+08;0;9321262;3.693534E+07;0;0;4.291572E+09;0;1.053528E+07;4.642931E+07;196532;0;3894724;0;37548;105338;0;156286;678604;0;30954;89228;0;0;3182712;0;11808;21964;
64;0;0;193944;430;364978;975;176062;510;79014;239;234075;374;1;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;3;10;4;11;17;2;0;0;0;0;2;1;2;16;35;0;1;4;3;85;46;119;206;25;5.032146E+07;0;2.251843E+09;0;1.120309E+07;3.709142E+07;0;4.773466E+07;3.37958E+08;0;9622132;3.634166E+07;0;0;4.456042E+09;0;1.041265E+07;4.903086E+07;152208;0;3042612;0;31388;77530;0;124688;579966;0;23094;68704;0;0;2066514;0;8048;16560;
65;0;0;193943;334;364964;760;176052;400;79012;196;234054;308;1;3;0;0;4;0;0;0;0;0;0;0;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;4;7;9;0;0;0;0;0;1;3;1;13;14;0;1;7;5;73;28;97;141;21;5.042356E+07;0;2.318491E+09;0;1.020365E+07;3.861413E+07;0;4.767561E+07;3.494317E+08;0;9419534;3.706401E+07;0;0;4.501664E+09;0;1.123838E+07;4.665406E+07;118906;0;2393922;0;23696;62534;0;92820;470702;0;18050;53052;0;0;1597532;0;8314;12896;
66;0;0;193942;271;364959;573;176050;314;79012;149;234022;232;0;2;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;2;1;0;0;0;0;0;0;1;5;27;0;0;5;2;67;29;64;118;16;5.04177E+07;0;2.391358E+09;0;1.101514E+07;3.73477E+07;0;4.776814E+07;3.540492E+08;0;9598190;3.65668E+07;0;0;4.713639E+09;0;1.016036E+07;4.853006E+07;92092;0;1819590;0;17856;49184;0;75052;383492;0;13798;41256;0;0;929954;0;3850;10532;
67;0;0;193942;216;364958;449;176049;251;79012;113;234001;186;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;4;2;1;4;0;0;0;0;0;3;2;0;1;10;0;0;11;8;40;11;48;91;16;5.04795E+07;0;2.4622E+09;0;9996810;3.883231E+07;0;4.774407E+07;3.595613E+08;0;9395758;3.70084E+07;0;0;4.723665E+09;0;1.121641E+07;4.70785E+07;70512;0;1523988;0;14304;36760;0;58384;240546;0;11126;33008;0;0;567560;0;4200;8262;
68;0;0;193941;164;364948;343;176042;190;79012;87;233990;139;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;2;1;1;0;0;0;0;0;1;1;1;9;5;0;1;6;2;36;15;50;63;23;5.039388E+07;0;2.537716E+09;0;1.08862E+07;3.725314E+07;0;4.779437E+07;3.666637E+08;0;9522448;3.659252E+07;0;0;4.972877E+09;0;9797708;4.90558E+07;53960;0;989320;0;11092;30242;0;43584;221606;0;7972;24230;0;0;478658;0;3802;7278;
69;0;0;193940;126;364943;246;176039;136;79010;64;233981;101;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;4;0;0;0;0;0;0;0;1;4;5;0;1;4;2;32;15;37;64;14;5.032348E+07;0;2.603649E+09;0;9833722;3.770261E+07;0;4.779123E+07;3.780989E+08;0;9465628;3.678744E+07;0;0;4.947736E+09;0;1.096188E+07;4.720304E+07;40244;0;740024;0;7522;22492;0;33342;167016;0;6428;19184;0;0;272292;0;1612;3168;
70;0;0;193940;92;364941;183;176039;104;79009;50;233969;76;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;2;1;2;1;0;0;0;0;0;1;0;0;1;4;0;1;8;2;15;7;34;49;7;5.037852E+07;0;2.673585E+09;0;1.125279E+07;3.774951E+07;0;4.778213E+07;3.823189E+08;0;9470446;3.664794E+07;0;0;5.222108E+09;0;1.004978E+07;4.856615E+07;30558;0;700724;0;6706;16454;0;23754;156070;0;4730;13578;0;0;173458;0;1326;2762;
71;0;0;193939;66;364938;128;176037;68;79008;37;233964;56;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;3;1;0;0;4;2;18;8;23;34;8;5.033086E+07;0;2.744103E+09;0;1.009346E+07;3.883735E+07;0;4.779276E+07;3.872874E+08;0;9593146;3.68539E+07;0;0;5.177022E+09;0;1.104509E+07;4.733703E+07;22892;0;413784;0;4798;11802;0;16940;119086;0;2714;10236;0;0;96516;0;118;1174;
72;0;0;193938;40;364937;85;176037;45;79008;27;233960;41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;1;1;0;0;0;4;1;8;7;26;34;4;5.022461E+07;0;2.818316E+09;0;1.114861E+07;3.72713E+07;0;4.779388E+07;3.939959E+08;0;9428046;3.661986E+07;0;0;5.465218E+09;0;1.043007E+07;4.743074E+07;13394;0;295838;0;2136;7216;0;10730;61138;0;2360;6148;0;0;73262;0;888;896;
73;0;0;193938;31;364937;60;176037;34;79008;19;233957;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;1;2;10;6;7;16;5;5.032149E+07;0;2.887719E+09;0;1.003277E+07;3.860266E+07;0;4.780238E+07;4.057351E+08;0;9555856;3.684076E+07;0;0;5.407554E+09;0;1.089059E+07;4.78493E+07;9670;0;197116;0;1652;5112;0;9124;51056;0;1416;5058;0;0;64182;0;118;1062;
74;0;0;193938;22;364936;41;176036;28;79008;9;233954;17;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;2;1;11;4;8;9;3;5.036697E+07;0;2.957511E+09;0;1.096225E+07;3.753511E+07;0;4.778894E+07;4.110404E+08;0;9357968;3.688088E+07;0;0;5.6965E+09;0;1.046566E+07;4.683823E+07;7488;0;73804;0;1416;3862;0;6178;18882;0;1298;3156;0;0;54654;0;432;290;
75;0;0;193938;19;364935;33;176035;21;79008;8;233952;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;2;0;4;5;3;5.03739E+07;0;3.02878E+09;0;9867368;3.815371E+07;0;4.780511E+07;4.151289E+08;0;9616176;3.657351E+07;0;0;5.654079E+09;0;1.060972E+07;4.794848E+07;5304;0;143560;0;826;2808;0;5868;16588;0;1062;3464;0;0;39936;0;0;0;
