Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
38;0;0;196554;924;380991;1155;184166;473;82213;215;304995;15330;203;242;2615;0;2826;0;0;0;0;0;232;1;1;0;0;4;17;19;31;36;616;168;189;1980;0;0;0;0;0;0;4;47;1754;157;144;841;2;7;919;0;0;9;0;4;377;0;0;8;2;14;349;50;66;369;6.634083E+07;0;1.664751E+08;0;1.300786E+07;4.719029E+07;0;4.961342E+07;1.265091E+08;0;1.053695E+07;3.700493E+07;0;0;5.149403E+08;0;2.027738E+07;6.8008E+07;185248;0;1207052;0;38728;232498;0;285106;913024;0;58476;268188;0;0;8.261666E+07;0;898456;2355298;
39;0;0;196553;1008;380983;1332;184161;526;82211;241;304611;17356;161;202;2134;0;2230;0;0;0;0;0;265;2;0;0;0;5;13;15;9;9;92;147;180;2027;0;0;0;0;0;0;5;62;2152;152;186;972;1;11;1102;0;0;12;1;8;373;0;0;11;0;17;353;72;46;361;6.615933E+07;0;1.535964E+08;0;1.415141E+07;4.624387E+07;0;4.949531E+07;1.28882E+08;0;9241016;3.851585E+07;0;0;5.204222E+08;0;2.04914E+07;6.796116E+07;209696;0;1258908;0;44092;261226;0;313310;1085202;0;57854;317462;0;0;9.154136E+07;0;930104;2714918;
40;0;0;196551;1140;380979;1452;184158;591;82210;252;304221;19907;156;210;1739;0;1840;0;0;0;0;0;263;1;0;0;1;12;29;131;4;7;59;140;174;1549;0;0;0;0;0;0;9;52;2531;200;169;1184;4;9;1320;0;0;10;2;4;380;0;0;10;4;22;412;71;75;362;6.635901E+07;0;1.621363E+08;0;1.358936E+07;4.584296E+07;0;4.951864E+07;1.247032E+08;0;1.053868E+07;3.664862E+07;0;0;5.157506E+08;0;2.128851E+07;6.680218E+07;234656;0;1386576;0;51354;311322;0;354064;1100428;0;75136;328056;0;0;1.021194E+08;0;1224858;2998328;
41;0;0;196550;1288;380975;1599;184158;657;82209;275;303832;22417;173;205;1574;0;1532;0;0;0;0;0;412;1;0;0;7;9;12;20;15;23;66;149;170;1488;0;0;0;0;0;0;8;59;2554;211;187;1146;2;9;1344;0;0;9;1;4;380;0;0;9;3;18;417;67;77;384;6.626787E+07;0;1.547417E+08;0;1.436341E+07;4.642622E+07;0;4.944542E+07;1.290221E+08;0;9363478;3.891636E+07;0;0;5.264361E+08;0;1.947312E+07;6.608985E+07;255158;0;1404494;0;53392;318826;0;400294;1275576;0;73016;401318;0;0;1.156596E+08;0;1127520;3346644;
42;0;0;196549;1430;380973;1765;184158;732;82207;304;303351;24641;211;262;2651;0;2687;0;0;0;0;0;437;0;0;0;0;13;11;106;27;59;650;171;192;1895;0;0;0;0;0;0;7;75;2413;219;178;1088;0;13;1247;0;0;9;1;2;473;0;0;8;1;18;394;82;67;402;6.630404E+07;0;1.608965E+08;0;1.374487E+07;4.528853E+07;0;4.937837E+07;1.247683E+08;0;1.046532E+07;3.681658E+07;0;0;5.255682E+08;0;2.093467E+07;6.673326E+07;283586;0;1566540;0;61150;319302;0;445084;1353462;0;92276;386972;0;0;1.284672E+08;0;1457704;3570274;
43;0;0;196547;1564;380967;1895;184156;802;82206;332;302835;26320;186;186;1640;0;1731;0;0;0;0;0;280;1;0;0;0;6;11;18;26;27;143;154;148;1479;0;0;0;0;0;0;15;60;2135;201;183;1004;4;6;1096;0;0;9;2;6;510;0;0;6;2;16;449;78;91;495;6.613756E+07;0;1.585204E+08;0;1.36653E+07;4.66447E+07;0;4.932154E+07;1.291845E+08;0;9239130;3.848901E+07;0;0;5.408888E+08;0;1.826794E+07;6.428024E+07;308580;0;1705512;0;63100;380216;0;485390;1578132;0;90514;470866;0;0;1.451281E+08;0;1187412;3733542;
44;0;0;196546;1673;380965;2018;184156;867;82205;366;302287;27440;229;234;1972;0;1834;0;0;0;0;0;599;0;0;0;2;19;14;36;22;11;29;188;209;1907;0;0;0;0;0;0;13;58;1805;205;186;926;4;12;948;0;1;10;1;2;538;0;0;10;3;23;589;105;96;474;6.602742E+07;0;1.623586E+08;0;1.354199E+07;4.647474E+07;0;4.928592E+07;1.259827E+08;0;1.038637E+07;3.669573E+07;0;0;5.449581E+08;0;2.036763E+07;6.580214E+07;331716;0;1982868;0;71126;386682;0;513846;1611838;0;108840;450648;0;0;1.568351E+08;0;1474456;3866146;
45;0;0;196544;1759;380962;2101;184155;917;82204;393;301624;28026;169;196;1241;0;1131;0;0;0;0;0;474;1;0;0;0;13;14;25;10;22;3;146;160;1213;0;0;0;0;0;0;4;50;1550;186;177;813;3;9;799;0;0;14;2;3;653;0;0;10;2;18;551;100;123;563;6.590814E+07;0;1.578814E+08;0;1.370396E+07;4.576454E+07;0;4.923662E+07;1.286321E+08;0;9329856;3.856251E+07;0;0;5.679803E+08;0;1.797578E+07;6.371249E+07;346992;0;2153074;0;77402;396228;0;540990;1758212;0;98212;528388;0;0;1.730308E+08;0;1219124;3922700;
46;0;0;196541;1813;380957;2153;184154;979;82203;400;300892;28040;145;170;716;0;412;0;0;0;0;0;619;0;0;0;0;9;6;2;16;10;35;120;154;679;0;0;0;0;0;0;11;43;1327;159;165;762;2;10;674;0;1;13;3;5;718;0;0;14;2;34;694;111;117;649;6.59083E+07;0;1.598835E+08;0;1.390477E+07;4.611693E+07;0;4.923564E+07;1.246578E+08;0;1.033213E+07;3.67211E+07;0;0;5.68891E+08;0;2.101902E+07;6.389288E+07;368830;0;2408246;0;79214;470836;0;557630;1756948;0;118796;504200;0;0;1.796688E+08;0;1544138;3919758;
47;0;0;196538;1872;380952;2189;184152;1028;82202;414;300019;27689;165;132;552;0;256;0;1;0;0;0;589;3;0;0;0;9;7;25;9;11;26;147;114;501;0;0;0;0;0;0;6;40;1278;195;171;745;0;6;632;0;1;11;3;5;862;0;0;11;3;30;766;136;140;735;6.579159E+07;0;1.59057E+08;0;1.415745E+07;4.598142E+07;0;4.916207E+07;1.287358E+08;0;9488898;3.841338E+07;0;0;6.03385E+08;0;1.7847E+07;6.398126E+07;387298;0;2610334;0;81398;478292;0;578928;1914786;0;108716;579212;0;0;1.90222E+08;0;1302520;4129668;
48;0;0;196537;1925;380941;2215;184150;1045;82201;436;299001;26831;156;200;1386;0;1010;0;0;0;0;0;730;2;0;0;0;14;14;38;10;20;34;132;166;1314;0;0;0;0;0;0;6;42;1281;195;189;724;1;5;624;0;0;14;1;11;1007;0;0;11;5;42;927;142;152;918;6.583322E+07;0;1.609832E+08;0;1.393033E+07;4.604345E+07;0;4.920928E+07;1.252294E+08;0;1.020961E+07;3.649242E+07;0;0;6.129214E+08;0;2.09125E+07;6.265517E+07;395206;0;2852826;0;86954;499600;0;592028;1870792;0;126802;573336;0;0;1.857746E+08;0;1490540;4054984;
49;0;0;196535;1926;380929;2225;184146;1074;82199;450;297891;25637;208;211;711;0;350;0;0;0;0;0;778;2;0;0;0;10;19;34;26;19;41;172;173;636;0;0;0;0;0;0;7;29;1084;174;189;710;4;9;537;0;0;8;2;12;1102;0;0;8;6;46;985;172;150;893;6.579429E+07;0;1.629972E+08;0;1.336094E+07;4.593634E+07;0;4.918124E+07;1.286156E+08;0;9404284;3.855635E+07;0;0;6.659676E+08;0;1.672681E+07;6.389632E+07;414806;0;2805054;0;85912;554458;0;600116;1935100;0;114778;641454;0;0;1.859401E+08;0;1217684;4200380;
50;0;0;196535;1919;380922;2194;184141;1079;82198;469;296784;24033;144;208;518;0;72;0;0;0;0;0;798;0;0;0;0;13;20;45;16;25;16;115;163;457;0;0;0;0;0;0;5;29;950;184;174;677;0;6;476;0;0;9;0;7;1101;0;0;6;2;45;1074;194;182;1050;6.590702E+07;0;1.641945E+08;0;1.398368E+07;4.60285E+07;0;4.921814E+07;1.265322E+08;0;1.015664E+07;3.674957E+07;0;0;6.732151E+08;0;2.057078E+07;6.192068E+07;438064;0;2908444;0;96438;587850;0;595636;1910282;0;124334;637868;0;0;1.736808E+08;0;1357070;4133932;
51;0;0;196533;1899;380911;2123;184138;1086;82196;458;295612;22147;234;209;554;0;49;0;1;0;0;0;946;1;0;0;0;19;29;54;20;26;59;195;154;441;0;0;0;0;0;0;6;24;734;189;154;636;1;5;364;0;0;4;2;11;1169;0;0;3;12;53;1061;201;185;1023;6.581748E+07;0;1.61955E+08;0;1.307693E+07;4.581599E+07;0;4.9139E+07;1.285276E+08;0;9471998;3.803278E+07;0;0;7.425091E+08;0;1.587669E+07;6.412578E+07;428718;0;2621980;0;87988;579024;0;593226;1885774;0;117364;676828;0;0;1.630108E+08;0;1079524;4283468;
52;0;0;196530;1859;380901;2059;184136;1074;82194;470;294486;20032;143;225;374;0;39;0;0;0;0;0;702;1;0;0;0;14;27;27;20;57;52;109;141;295;0;0;0;0;0;0;3;18;542;162;170;557;0;2;257;0;0;11;3;10;1118;0;0;8;4;55;1064;198;187;1024;6.574246E+07;0;1.629726E+08;0;1.446506E+07;4.587622E+07;0;4.926931E+07;1.260326E+08;0;1.012588E+07;3.651126E+07;0;0;7.444643E+08;0;2.143166E+07;5.980585E+07;437150;0;2525818;0;104996;664208;0;580334;1778566;0;122230;700002;0;0;1.448874E+08;0;1218622;4023750;
53;0;0;196527;1826;380892;2012;184133;1079;82193;477;293481;18129;212;206;284;0;31;0;0;0;0;0;670;1;0;0;0;28;21;23;44;28;32;140;157;229;0;0;0;0;0;0;1;17;433;174;171;567;0;4;204;0;1;16;3;9;993;0;0;12;7;48;967;198;178;931;6.57497E+07;0;1.650904E+08;0;1.346501E+07;4.572029E+07;0;4.915974E+07;1.287191E+08;0;9586654;3.829582E+07;0;0;8.196721E+08;0;1.645107E+07;6.422023E+07;444578;0;2544716;0;91288;698126;0;573784;1717864;0;117614;773162;0;0;1.317072E+08;0;936860;4402626;
54;0;0;196525;1782;380880;1945;184126;1058;82190;474;292542;16209;113;149;219;0;28;0;0;0;0;0;452;0;0;0;1;11;18;11;22;24;14;80;107;194;0;0;0;0;0;0;1;11;318;162;152;541;1;1;144;0;0;8;2;12;931;0;0;8;7;54;887;198;164;953;6.58486E+07;0;1.651996E+08;0;1.444365E+07;4.53275E+07;0;4.934174E+07;1.266544E+08;0;1.007171E+07;3.667275E+07;0;0;8.27812E+08;0;2.140552E+07;5.889433E+07;456304;0;2170944;0;113878;729794;0;559994;1558854;0;115672;777468;0;0;1.156571E+08;0;1049052;4052914;
55;0;0;196524;1779;380869;1935;184119;1078;82188;496;291716;14587;108;154;271;0;39;0;0;0;0;0;493;1;0;0;0;15;18;22;26;29;26;67;107;223;0;0;0;0;0;0;1;13;236;187;209;568;0;4;95;0;0;13;1;11;816;0;0;10;12;42;752;178;179;848;6.578098E+07;0;1.680501E+08;0;1.284412E+07;4.607863E+07;0;4.918457E+07;1.293178E+08;0;9494470;3.790634E+07;0;0;9.006511E+08;0;1.633829E+07;6.324225E+07;475744;0;1949808;0;86786;856606;0;565116;1373114;0;119630;858438;0;0;1.010635E+08;0;765048;4616352;
56;0;0;196518;1757;380859;1931;184117;1116;82186;498;290949;13071;95;134;259;0;39;0;0;0;0;0;445;4;0;0;0;15;16;46;14;26;29;66;92;184;0;0;0;0;0;0;2;7;154;181;203;549;1;0;62;0;0;10;6;10;762;0;0;5;4;28;640;195;176;812;6.568106E+07;0;1.677211E+08;0;1.439092E+07;4.498467E+07;0;4.936088E+07;1.284167E+08;0;1.003042E+07;3.650869E+07;0;0;9.071387E+08;0;2.081857E+07;5.974089E+07;494370;0;1791382;0;128196;863272;0;561002;1271372;0;120694;891478;0;0;8.912336E+07;0;918898;4428694;
57;0;0;196516;1744;380854;1919;184115;1140;82185;505;290323;11596;103;151;280;0;70;0;0;0;0;0;463;1;0;0;0;13;20;38;20;45;24;70;86;218;0;0;0;0;0;0;1;9;79;187;193;472;0;0;27;0;1;15;2;5;611;0;0;15;6;24;621;193;185;779;6.561465E+07;0;1.704871E+08;0;1.279191E+07;4.601222E+07;0;4.91296E+07;1.296E+08;0;9541576;3.77123E+07;0;0;9.743182E+08;0;1.612363E+07;6.233166E+07;506960;0;1681980;0;103140;950108;0;557126;1091628;0;118414;969512;0;0;7.658713E+07;0;636146;4822836;
58;0;0;196515;1711;380853;1899;184114;1160;82185;520;289724;10133;101;140;222;0;38;0;0;0;0;0;425;0;0;0;0;15;19;23;16;28;25;70;93;174;0;0;0;0;0;0;1;6;45;151;189;404;0;1;17;0;0;9;1;1;593;0;0;6;2;34;574;182;180;739;6.566208E+07;0;1.665344E+08;0;1.452627E+07;4.49985E+07;0;4.943042E+07;1.278859E+08;0;1.002219E+07;3.66228E+07;0;0;9.890593E+08;0;2.100745E+07;6.018949E+07;525542;0;1644012;0;142270;963880;0;550138;1041978;0;122704;970354;0;0;6.321769E+07;0;778982;4581150;
59;0;0;196512;1668;380843;1870;184111;1152;82182;537;289187;8741;115;128;228;0;48;0;0;0;0;0;422;1;0;0;0;16;21;33;24;33;31;75;74;164;0;0;0;0;0;0;0;3;20;150;170;362;0;0;7;0;0;4;3;10;531;0;0;6;3;27;540;187;165;697;6.56049E+07;0;1.698091E+08;0;1.341397E+07;4.568715E+07;0;4.921758E+07;1.301785E+08;0;9657146;3.753522E+07;0;0;1.048201E+09;0;1.754126E+07;6.233023E+07;534370;0;1501044;0;103830;1074194;0;537650;905314;0;116636;1037126;0;0;5.019477E+07;0;546390;4793978;
60;0;0;196512;1618;380840;1880;184109;1172;82181;553;288764;7536;94;103;199;0;61;0;0;0;0;0;334;1;0;0;0;9;17;18;25;17;25;60;69;156;0;0;0;0;0;0;2;4;3;152;173;274;0;0;0;0;1;1;0;3;415;0;0;8;4;15;446;200;149;613;6.55318E+07;0;1.681571E+08;0;1.437421E+07;4.484054E+07;0;4.942406E+07;1.286034E+08;0;9995334;3.650657E+07;0;0;1.07045E+09;0;2.033573E+07;6.127758E+07;552480;0;1404158;0;144476;1066448;0;521116;847462;0;116166;980376;0;0;3.87906E+07;0;617306;4535832;
61;0;0;196512;1596;380836;1836;184105;1167;82181;536;288421;6494;94;136;229;0;69;0;0;0;0;0;390;0;0;0;0;11;27;20;25;29;25;58;80;184;0;0;0;0;0;0;1;3;9;125;157;252;0;0;0;0;2;3;0;4;334;0;0;9;3;15;342;145;185;618;6.555394E+07;0;1.756326E+08;0;1.308648E+07;4.591308E+07;0;4.931114E+07;1.305505E+08;0;9553796;3.757026E+07;0;0;1.12074E+09;0;1.838215E+07;6.12506E+07;550934;0;1235388;0;112490;1148580;0;518402;797448;0;111510;1062764;0;0;2.946876E+07;0;478790;4427842;
62;0;0;196511;1503;380833;1818;184103;1150;82180;542;288124;5568;72;111;233;0;42;0;0;0;0;0;373;1;0;0;0;11;15;28;16;22;26;45;74;179;0;0;0;0;0;0;0;5;10;108;167;248;0;0;0;0;1;5;1;3;288;0;0;9;5;13;275;195;174;612;6.567866E+07;0;1.742648E+08;0;1.413149E+07;4.482087E+07;0;4.942339E+07;1.29851E+08;0;9981554;3.672567E+07;0;0;1.15128E+09;0;1.908451E+07;6.318916E+07;547570;0;1214356;0;143046;1071622;0;490684;646024;0;111922;983002;0;0;2.087681E+07;0;483684;4252210;
63;0;0;196511;1428;380829;1774;184099;1120;82180;528;287921;4844;72;135;207;0;45;0;0;0;0;0;369;0;0;0;0;12;15;15;10;30;17;50;90;175;0;0;0;0;0;0;0;5;8;101;143;244;0;0;0;0;1;3;0;4;197;0;0;6;2;16;234;174;172;539;6.569473E+07;0;1.756806E+08;0;1.289552E+07;4.55868E+07;0;4.936136E+07;1.311317E+08;0;9602432;3.71845E+07;0;0;1.191966E+09;0;1.862084E+07;6.074794E+07;536902;0;995090;0;118816;1098190;0;463568;579036;0;103014;970276;0;0;1.518356E+07;0;427066;3871348;
64;0;0;196511;1367;380827;1702;184099;1084;82179;506;287735;4185;94;126;267;0;65;0;1;0;0;0;421;0;0;0;0;9;14;50;18;28;33;67;84;184;0;0;0;0;0;0;0;5;11;122;135;230;0;0;0;0;0;4;0;2;175;0;0;11;1;14;167;182;196;547;6.568122E+07;0;1.723831E+08;0;1.436741E+07;4.45757E+07;0;4.945053E+07;1.298519E+08;0;9981352;3.663009E+07;0;0;1.226025E+09;0;1.905318E+07;6.328366E+07;515560;0;852002;0;134298;1061560;0;444678;533536;0;103738;923210;0;0;9912078;0;387606;3872552;
65;0;0;196510;1268;380826;1646;184098;1030;82179;501;287620;3626;80;122;194;0;67;0;0;0;0;0;329;0;0;0;0;15;18;35;14;29;28;51;75;131;0;0;0;0;0;0;1;2;10;85;136;233;0;0;0;0;1;4;1;1;112;0;0;3;0;8;119;184;185;568;6.579936E+07;0;1.757193E+08;0;1.351058E+07;4.586486E+07;0;4.948818E+07;1.313193E+08;0;9726754;3.757349E+07;0;0;1.25788E+09;0;1.98846E+07;6.158268E+07;501294;0;733028;0;106474;1089762;0;415888;498880;0;89236;900050;0;0;6973832;0;374718;3340596;
66;0;0;196510;1178;380826;1567;184098;979;82179;467;287542;3180;70;104;136;0;63;0;0;0;0;0;247;0;0;0;0;6;15;18;18;39;31;46;50;87;0;0;0;0;0;0;0;8;13;83;116;192;0;0;0;0;2;6;0;0;67;0;0;11;1;7;96;172;196;477;6.580156E+07;0;1.740998E+08;0;1.422073E+07;4.500549E+07;0;4.955597E+07;1.298937E+08;0;9938510;3.697765E+07;0;0;1.301876E+09;0;1.878754E+07;6.341486E+07;471884;0;702394;0;118690;930728;0;386132;436060;0;87782;804280;0;0;4350052;0;306332;3261626;
67;0;0;196510;1122;380824;1497;184097;934;82179;437;287492;2845;60;86;124;0;49;0;0;0;0;0;220;0;0;0;1;12;12;10;16;19;22;32;55;92;0;0;0;0;0;0;0;7;14;110;106;213;0;0;0;0;1;4;0;2;43;0;0;7;0;9;61;166;172;451;6.588614E+07;0;1.798835E+08;0;1.319136E+07;4.611927E+07;0;4.954893E+07;1.318979E+08;0;9686454;3.733203E+07;0;0;1.325899E+09;0;1.993653E+07;6.221136E+07;446222;0;595360;0;91886;990854;0;362550;417974;0;79232;788138;0;0;2914614;0;325956;2872270;
68;0;0;196510;1019;380823;1434;184096;885;82179;417;287462;2638;53;76;137;0;54;0;0;0;0;0;212;0;0;0;0;7;6;18;14;30;29;32;40;90;0;0;0;0;0;0;0;7;18;71;102;209;0;0;0;0;3;13;0;1;26;0;0;4;1;4;36;173;167;368;6.576134E+07;0;1.777457E+08;0;1.399957E+07;4.483702E+07;0;4.95937E+07;1.312441E+08;0;9902804;3.698978E+07;0;0;1.375429E+09;0;1.817054E+07;6.43955E+07;427182;0;550664;0;112512;836144;0;333646;404902;0;74296;696656;0;0;1874752;0;256734;2882656;
69;0;0;196510;987;380821;1393;184095;864;82179;397;287447;2468;49;77;109;0;63;0;0;0;0;0;172;0;0;0;0;3;13;7;12;25;34;34;39;68;0;0;0;0;0;0;0;10;5;97;120;212;0;0;0;0;1;1;0;0;11;0;2;4;2;3;19;127;166;353;6.569944E+07;0;1.816608E+08;0;1.296055E+07;4.542122E+07;0;4.963066E+07;1.3224E+08;0;9759970;3.743671E+07;0;0;1.395699E+09;0;1.937015E+07;6.270208E+07;407606;0;552944;0;80490;859028;0;323942;362186;0;70572;695228;0;0;1520080;0;283744;2598734;
70;0;0;196510;961;380820;1309;184095;809;82179;360;287437;2380;53;76;108;0;57;0;0;0;0;0;180;0;0;0;0;3;8;3;15;32;44;35;36;61;0;0;0;0;0;0;2;9;10;85;107;223;0;0;0;2;2;5;0;0;6;0;1;4;0;4;5;113;195;306;6.576929E+07;0;1.763198E+08;0;1.452688E+07;4.539622E+07;0;4.959317E+07;1.31015E+08;0;9852784;3.720235E+07;0;0;1.444105E+09;0;1.851434E+07;6.406198E+07;374298;0;523756;0;104092;739192;0;314296;354028;0;68984;652324;0;0;1439594;0;240470;2626320;
71;0;0;196510;916;380819;1264;184094;773;82179;345;287435;2295;47;85;117;0;54;0;0;0;0;0;195;0;0;0;0;7;9;25;15;29;29;25;47;63;0;0;0;0;0;0;1;9;15;76;112;171;0;0;0;0;2;12;0;0;1;0;1;1;0;5;6;122;160;263;6.569104E+07;0;1.822597E+08;0;1.328517E+07;4.650014E+07;0;4.960963E+07;1.324273E+08;0;9901760;3.738519E+07;0;0;1.458063E+09;0;1.998998E+07;6.291351E+07;364084;0;525352;0;70978;786680;0;303172;336800;0;65884;646496;0;0;1472084;0;250736;2390212;
72;0;0;196510;860;380819;1221;184094;737;82179;332;287432;2142;44;79;102;0;48;0;0;0;0;0;176;1;0;0;0;13;14;13;18;30;37;13;35;52;0;0;0;0;0;0;1;10;11;54;95;145;0;0;0;1;2;7;0;0;2;0;0;1;0;2;12;111;146;294;6.566812E+07;0;1.775265E+08;0;1.445396E+07;4.50264E+07;0;4.96012E+07;1.315213E+08;0;9783472;3.714652E+07;0;0;1.51056E+09;0;1.883564E+07;6.361828E+07;343310;0;513320;0;88506;671734;0;283054;310292;0;59516;621248;0;0;1220568;0;225170;2249630;
73;0;0;196510;803;380819;1163;184094;700;82179;304;287425;2045;36;54;59;0;34;0;0;0;0;0;115;0;0;0;0;5;6;7;12;24;23;19;24;29;0;0;0;0;0;0;0;8;13;68;92;141;0;0;0;0;0;5;0;0;1;0;0;6;1;5;7;124;153;237;6.566527E+07;0;1.874029E+08;0;1.321064E+07;4.629962E+07;0;4.961992E+07;1.327543E+08;0;9889882;3.75407E+07;0;0;1.524172E+09;0;1.990234E+07;6.341871E+07;325668;0;477738;0;65378;705748;0;261748;306640;0;57602;542082;0;0;1253682;0;220584;2188158;
74;0;0;196510;759;380818;1100;184093;656;82179;287;287422;1948;30;34;42;0;19;0;0;0;0;0;87;0;0;0;0;4;6;3;10;15;11;16;13;28;0;0;0;0;0;0;0;6;13;49;73;108;0;0;0;0;3;5;0;0;0;0;1;3;0;5;8;93;136;207;6.583101E+07;0;1.812313E+08;0;1.417121E+07;4.530666E+07;0;4.963829E+07;1.323778E+08;0;9707750;3.745837E+07;0;0;1.580407E+09;0;1.881711E+07;6.333922E+07;304998;0;426072;0;78068;585372;0;247804;284686;0;53920;508476;0;0;1219418;0;216440;1962458;
75;0;0;196510;724;380818;1073;184093;640;82179;274;287419;1830;16;37;34;0;23;0;0;0;0;0;64;0;0;0;0;4;9;4;4;8;11;8;20;19;0;0;0;0;0;0;1;13;10;60;74;106;0;0;0;0;1;6;0;0;0;0;0;3;0;1;8;96;113;223;6.578901E+07;0;1.885886E+08;0;1.298685E+07;4.603788E+07;0;4.964501E+07;1.329334E+08;0;9957090;3.725266E+07;0;0;1.588199E+09;0;1.925962E+07;6.407403E+07;292384;0;463600;0;64486;574494;0;238892;289500;0;52670;467950;0;0;1220614;0;187122;1934932;
76;0;0;196510;679;380818;1038;184093;620;82179;257;287417;1706;14;37;37;0;41;0;0;0;0;0;47;0;0;0;0;1;9;7;5;17;15;8;11;15;0;0;0;0;0;0;1;8;15;52;84;106;0;0;0;1;1;6;0;0;0;0;0;2;0;8;5;98;119;238;6.587955E+07;0;1.821261E+08;0;1.446001E+07;4.507943E+07;0;4.95879E+07;1.329254E+08;0;9706114;3.736653E+07;0;0;1.644909E+09;0;1.901652E+07;6.372043E+07;277524;0;425950;0;72070;559724;0;219996;271052;0;45948;474328;0;0;1184094;0;187478;1753388;
77;0;0;196510;646;380817;993;184092;584;82179;245;287407;1579;19;30;40;0;49;0;0;0;0;0;39;1;0;0;0;2;1;4;14;22;26;3;7;10;0;0;0;0;0;0;0;6;13;42;80;93;0;0;0;0;1;6;0;0;0;0;1;10;0;9;8;75;121;215;6.581514E+07;0;1.89162E+08;0;1.328282E+07;4.623632E+07;0;4.964035E+07;1.33233E+08;0;1.007091E+07;3.759074E+07;0;0;1.65106E+09;0;1.95758E+07;6.472448E+07;264244;0;446420;0;56780;549112;0;211446;262546;0;45478;432212;0;0;1166602;0;157070;1622398;
78;0;0;196510;605;380816;944;184092;556;82178;225;287401;1496;15;37;16;0;31;0;0;0;0;0;36;1;0;0;0;2;5;2;7;20;11;6;12;3;0;0;0;0;0;0;1;9;7;38;61;83;0;0;0;0;1;0;0;0;0;0;1;6;1;3;5;79;115;162;6.589912E+07;0;1.822687E+08;0;1.429479E+07;4.532756E+07;0;4.962947E+07;1.325494E+08;0;9630756;3.768734E+07;0;0;1.707592E+09;0;1.942397E+07;6.415694E+07;248276;0;438486;0;57914;472362;0;196498;239272;0;38006;408148;0;0;1106210;0;156792;1509382;
79;0;0;196510;549;380815;892;184092;516;82177;213;287395;1346;10;19;20;0;25;0;0;0;0;0;24;0;0;0;0;1;9;4;6;7;9;3;3;7;0;0;0;0;0;0;1;2;9;30;50;68;0;0;0;1;0;3;0;0;0;0;1;6;1;5;8;86;98;213;6.586562E+07;0;1.90625E+08;0;1.333487E+07;4.654724E+07;0;4.967472E+07;1.335219E+08;0;1.004693E+07;3.741522E+07;0;0;1.722638E+09;0;1.971759E+07;6.45097E+07;232200;0;450498;0;51498;484052;0;174630;248158;0;39264;337426;0;0;1050322;0;138148;1382242;
