Days;Hours;Minutes;Students;StudentsInfected;Workers;WorkersInfected;OccupiedWorkers;OccupiedWorkersInfected;EssentialJobWorkers;EssentialJobWorkersInfected;Retired;RetiredInfected;ExposedStudentsByDay;ExposedWorkersByDay;ExposedRetiredByDay;ExposedVaccinatedByDay;ExposedAtHome;ExposedAtWork;ExposedAtSchool;ExposedAtRetireHome;ExposedAtFriendsHome;ExposedAtPark;ExposedAtPub;ExposedOnRoad;ExposedAtSupermarket;ExposedAtHospital;ExposedAtGym;StudentsExposedByStudent;WorkersExposedByStudent;RetiredExposedByStudent;StudentsExposedByWorker;WorkersExposedByWorker;RetiredExposedByWorker;StudentsExposedByRetired;WorkersExposedByRetired;RetiredExposedByRetired;StudentsExposedTwice;StudentsExposedThriceOrMore;WorkersExposedTwice;WorkersExposedThriceOrMore;RetiredExposedTwice;RetiredExposedThriceOrMore;SymptomaticStudentsByDay;SymptomaticWorkersByDay;SymptomaticRetiredByDay;AsymptomaticStudentsByDay;AsymptomaticWorkersByDay;AsymptomaticRetiredByDay;CriticalStudentsByDay;CriticalWorkersByDay;CriticalRetiredByDay;IntensiveStudentsByDay;IntensiveWorkersByDay;IntensiveRetiredByDay;DeathsCriticalStudentsByDay;DeathsCriticalWorkersByDay;DeathsCriticalRetiredByDay;DeathsIntensiveStudentsByDay;DeathsIntensiveWorkersByDay;DeathsIntensiveRetiredByDay;RecoveredSymptomaticStudentsByDay;RecoveredSymptomaticWorkersByDay;RecoveredSymptomaticRetiredByDay;RecoveredAsymptomaticStudentsByDay;RecoveredAsymptomaticWorkersByDay;RecoveredAsymptomaticRetiredByDay;MinutesAtWorkWorkerSusceptible;MinutesAtSchoolWorkerSusceptible;MinutesAtHomeWorkerSusceptible;MinutesAtFriendHomeWorkerSusceptible;MinutesAtGymWorkerSusceptible;MinutesAtPubWorkerSusceptible;MinutesAtWorkStudentSusceptible;MinutesAtSchoolStudentSusceptible;MinutesAtHomeStudentSusceptible;MinutesAtFriendHomeStudentSusceptible;MinutesAtGymStudentSusceptible;MinutesAtPubStudentSusceptible;MinutesAtWorkRetiredSusceptible;MinutesAtSchoolRetiredSusceptible;MinutesAtHomeRetiredSusceptible;MinutesAtFriendHomeRetiredSusceptible;MinutesAtGymRetiredSusceptible;MinutesAtPubRetiredSusceptible;MinutesAtWorkWorkerInfected;MinutesAtSchoolWorkerInfected;MinutesAtHomeWorkerInfected;MinutesAtFriendHomeWorkerInfected;MinutesAtGymWorkerInfected;MinutesAtPubWorkerInfected;MinutesAtWorkStudentInfected;MinutesAtSchoolStudentInfected;MinutesAtHomeStudentInfected;MinutesAtFriendHomeStudentInfected;MinutesAtGymStudentInfected;MinutesAtPubStudentInfected;MinutesAtWorkRetiredInfected;MinutesAtSchoolRetiredInfected;MinutesAtHomeRetiredInfected;MinutesAtFriendHomeRetiredInfected;MinutesAtGymRetiredInfected;MinutesAtPubRetiredInfected;
35;0;0;196142;80737;379196;159198;182855;68022;82045;30422;278955;90742;2031;5150;1929;0;8259;334;233;0;0;0;39;43;181;0;21;614;1520;600;975;2442;696;442;1188;633;0;0;0;0;0;0;421;5300;5413;6933;11515;2091;144;991;2868;0;4;24;96;442;2492;0;0;21;146;1944;2409;5935;7224;3739;3.403314E+07;0;1.234269E+08;0;7969210;2.703257E+07;0;2.359902E+07;6.365902E+07;0;4578534;2.211823E+07;0;0;5.86484E+08;0;1.082947E+07;4.683814E+07;2.638216E+07;0;1.690408E+08;0;6002498;1.606784E+07;0;2.531326E+07;8.507798E+07;0;4736462;1.631322E+07;0;0;4.172021E+08;0;7133248;1.483493E+07;
36;0;0;196012;80017;378635;163369;182599;69624;81921;31097;276186;88407;1665;4115;1668;0;6889;244;150;0;0;0;23;28;97;0;17;433;1094;440;818;2020;705;414;1001;523;0;0;0;0;0;0;344;4926;4706;5734;10358;1760;127;925;2495;0;2;4;130;560;2762;0;1;7;203;2394;2597;6465;8158;3435;3.29948E+07;0;1.398099E+08;0;6619608;2.73142E+07;0;2.373261E+07;6.489047E+07;0;5155482;2.137931E+07;0;0;6.49075E+08;0;9944062;4.38659E+07;2.690154E+07;0;1.895736E+08;0;5203048;1.549207E+07;0;2.513106E+07;8.43396E+07;0;5245486;1.510989E+07;0;0;4.368135E+08;0;5354118;1.35768E+07;
37;0;0;195848;77619;377919;163375;182283;69495;81769;31043;273194;84874;1306;3363;1210;0;5435;198;103;0;0;0;14;18;105;0;6;352;865;306;692;1735;458;262;763;446;0;0;0;0;0;0;274;4077;3904;4848;8853;1521;88;752;2040;1;7;14;164;716;2982;0;0;10;214;3019;2836;7142;9189;3130;3.252638E+07;0;1.570748E+08;0;7341380;2.783818E+07;0;2.44308E+07;6.975557E+07;0;4635392;2.385036E+07;0;0;6.92469E+08;0;9821108;4.70907E+07;2.667022E+07;0;1.958878E+08;0;5721946;1.50402E+07;0;2.434501E+07;8.532864E+07;0;4439632;1.462419E+07;0;0;4.310512E+08;0;5815728;1.18881E+07;
38;0;0;195697;73618;377066;159850;181903;68230;81598;30359;269930;79628;1006;2797;982;0;4546;102;66;0;0;0;8;8;49;0;6;223;647;215;563;1480;424;220;670;343;0;0;0;0;0;0;261;3524;3072;3990;7472;1210;90;658;1581;2;0;4;151;852;3256;0;1;8;245;3444;3193;7856;10224;3071;3.274231E+07;0;1.874576E+08;0;6588422;2.901398E+07;0;2.562763E+07;7.495409E+07;0;5588746;2.34827E+07;0;0;7.602366E+08;0;1.0244E+07;4.5524E+07;2.616192E+07;0;2.086937E+08;0;5005154;1.435618E+07;0;2.30821E+07;8.125385E+07;0;4769748;1.335771E+07;0;0;4.309622E+08;0;4766086;1.104974E+07;
39;0;0;195532;68314;376135;152600;181475;65335;81423;29182;266425;73413;798;2050;803;0;3484;98;38;0;0;0;7;9;12;0;3;172;476;193;455;1108;369;171;466;241;0;0;0;0;0;0;202;2827;2473;3196;6160;1047;56;502;1308;0;2;5;165;931;3501;0;0;4;292;3921;3235;8245;11385;2995;3.33439E+07;0;2.155947E+08;0;7290744;2.857553E+07;0;2.721673E+07;8.292174E+07;0;5186586;2.573493E+07;0;0;8.360635E+08;0;1.001043E+07;4.748583E+07;2.502487E+07;0;2.025496E+08;0;5178796;1.352141E+07;0;2.134871E+07;7.86691E+07;0;3927430;1.248312E+07;0;0;4.098354E+08;0;4625494;9637578;
40;0;0;195369;61938;375120;142238;180967;61198;81234;27301;262809;66378;588;1710;549;0;2728;60;26;0;0;0;6;6;18;0;3;105;355;121;350;929;232;133;426;196;0;0;0;0;0;0;161;2328;2016;2541;4913;815;53;447;1054;1;2;6;163;1014;3607;0;1;9;296;4420;3358;8619;12168;2892;3.468508E+07;0;2.589716E+08;0;7341300;2.947778E+07;0;2.91836E+07;9.070526E+07;0;6367678;2.53054E+07;0;0;8.999261E+08;0;1.09587E+07;4.713905E+07;2.344393E+07;0;2.022598E+08;0;4619576;1.218011E+07;0;1.939245E+07;7.017318E+07;0;3991832;1.096698E+07;0;0;3.848777E+08;0;4344112;8668860;
41;0;0;195182;54926;374054;129607;180461;56026;81004;24995;259189;58709;536;1332;449;0;2252;35;16;0;0;0;1;7;5;0;1;102;291;65;311;742;186;123;299;198;0;0;0;0;0;0;123;1823;1594;2152;4027;601;41;343;817;0;1;5;187;1066;3616;0;0;4;356;4615;3369;8744;12800;2875;3.630695E+07;0;3.007135E+08;0;8010594;3.060796E+07;0;3.130959E+07;1.042881E+08;0;6017566;2.853848E+07;0;0;9.99641E+08;0;1.040449E+07;4.780584E+07;2.139501E+07;0;1.877205E+08;0;4461812;1.136401E+07;0;1.717888E+07;6.467594E+07;0;3184694;9899646;0;0;3.507355E+08;0;3479886;7569514;
42;0;0;195001;47709;372961;115691;179940;50136;80779;22424;255719;51140;435;1118;356;0;1855;32;14;0;0;0;2;3;1;0;2;58;209;57;291;616;175;86;293;124;0;0;0;0;0;0;101;1529;1269;1651;3263;532;31;303;637;1;1;8;181;1093;3466;0;0;4;317;4741;3235;8471;12874;2665;3.834026E+07;0;3.520172E+08;0;8083122;3.099953E+07;0;3.35666E+07;1.122416E+08;0;7278226;2.810744E+07;0;0;1.063283E+09;0;1.138532E+07;4.976391E+07;1.912024E+07;0;1.767046E+08;0;3807804;9845256;0;1.492427E+07;5.500356E+07;0;3037988;8437538;0;0;3.104978E+08;0;3385640;6549276;
43;0;0;194826;40716;371884;101360;179445;44180;80560;19789;252363;43651;365;950;391;0;1674;21;6;0;0;0;2;2;1;0;0;49;161;54;232;559;220;84;230;117;0;0;0;0;0;0;89;1177;959;1338;2586;416;31;209;497;0;2;2;175;1077;3351;0;0;5;288;4663;3003;7957;12354;2505;4.025718E+07;0;4.038736E+08;0;8425364;3.304648E+07;0;3.566553E+07;1.253163E+08;0;6724540;3.09867E+07;0;0;1.17824E+09;0;1.064769E+07;4.781858E+07;1.6814E+07;0;1.582644E+08;0;3373422;8940734;0;1.269499E+07;4.859974E+07;0;2370274;7276592;0;0;2.760804E+08;0;2411702;5700610;
44;0;0;194670;34081;370822;86960;178920;38271;80331;17016;249321;36767;268;650;203;0;1102;12;2;0;0;0;0;2;2;0;1;30;129;39;186;375;92;52;146;72;0;0;0;0;0;0;66;983;845;1070;2139;335;15;192;419;1;1;10;156;1060;3037;0;2;5;296;4479;2713;7319;11981;2309;4.22297E+07;0;4.620212E+08;0;8830796;3.410857E+07;0;3.777596E+07;1.343458E+08;0;8085044;3.04408E+07;0;0;1.231253E+09;0;1.171337E+07;5.140304E+07;1.450079E+07;0;1.416998E+08;0;2811536;7552500;0;1.063261E+07;4.001635E+07;0;2128094;5994982;0;0;2.314146E+08;0;2404212;4575938;
45;0;0;194531;28287;369844;73573;178459;32596;80119;14496;246622;30402;204;520;150;0;862;6;4;0;0;0;0;0;1;0;1;19;96;38;140;316;57;45;108;55;0;0;0;0;0;0;50;785;614;903;1620;241;23;139;324;1;4;13;139;977;2688;0;1;11;237;4052;2524;6371;10762;1997;4.411471E+07;0;5.149749E+08;0;9280520;3.450322E+07;0;3.952699E+07;1.469231E+08;0;7519402;3.320673E+07;0;0;1.361531E+09;0;1.12927E+07;4.887154E+07;1.232712E+07;0;1.188875E+08;0;2494944;6424700;0;8783816;3.396144E+07;0;1667202;5020046;0;0;1.982534E+08;0;1640302;4032598;
46;0;0;194419;23239;369002;61365;178037;27395;79929;12136;244167;24728;176;393;134;0;694;5;2;0;0;0;0;1;1;0;0;23;42;33;119;252;57;34;99;44;0;0;0;0;0;0;35;616;516;679;1279;192;7;122;256;0;4;10;112;841;2448;0;1;7;224;3703;2073;5426;9558;1854;4.596798E+07;0;5.695252E+08;0;9830192;3.580265E+07;0;4.114145E+07;1.528041E+08;0;8708062;3.242532E+07;0;0;1.396701E+09;0;1.272459E+07;5.112224E+07;1.030997E+07;0;1.034085E+08;0;2072008;5404854;0;7214228;2.751379E+07;0;1439572;4046234;0;0;1.572444E+08;0;1688844;3039386;
47;0;0;194312;18883;368271;50473;177671;22754;79775;10054;242175;20023;128;287;86;0;498;1;0;0;0;0;0;0;2;0;0;16;56;12;93;188;44;19;43;30;0;0;0;0;0;0;19;501;409;576;1092;141;4;83;198;1;4;8;107;731;1985;0;0;7;189;3169;1810;4655;8585;1453;4.753638E+07;0;6.231004E+08;0;1.031304E+07;3.656402E+07;0;4.241208E+07;1.63779E+08;0;8236448;3.479821E+07;0;0;1.535479E+09;0;1.172572E+07;5.051904E+07;8558348;0;8.568429E+07;0;1746514;4474612;0;5838124;2.28169E+07;0;1120526;3334390;0;0;1.316309E+08;0;1103174;2653566;
48;0;0;194246;15280;367637;41213;177356;18691;79651;8276;240508;16069;99;229;80;0;403;2;1;0;0;0;0;0;2;0;0;9;29;8;79;159;61;11;41;11;0;0;0;0;0;0;36;411;326;479;903;124;15;86;167;0;3;4;66;634;1663;0;0;4;162;2771;1509;3890;7169;1228;4.898773E+07;0;6.815169E+08;0;1.041903E+07;3.740554E+07;0;4.356275E+07;1.688076E+08;0;9108038;3.361424E+07;0;0;1.562496E+09;0;1.321481E+07;5.1053E+07;7028406;0;7.15469E+07;0;1422576;3672212;0;4711548;1.797592E+07;0;939562;2666564;0;0;1.020313E+08;0;1077652;1952442;
49;0;0;194173;12369;367136;33483;177130;15297;79532;6833;239150;12806;91;208;68;0;367;0;0;0;0;0;0;0;0;0;0;12;21;10;67;156;49;12;31;9;0;0;0;0;0;0;16;324;233;384;662;101;3;60;101;0;2;12;72;501;1351;1;0;7;122;2255;1241;3116;5960;998;5.016314E+07;0;7.315505E+08;0;1.021735E+07;3.800483E+07;0;4.445633E+07;1.7896E+08;0;8542676;3.607268E+07;0;0;1.707301E+09;0;1.127205E+07;5.185403E+07;5749794;0;5.826326E+07;0;1117344;2999578;0;3799808;1.480219E+07;0;722406;2170364;0;0;8.326229E+07;0;693824;1677866;
50;0;0;194126;9947;366716;26872;176918;12321;79439;5551;238109;10204;70;152;42;0;264;0;0;0;0;0;0;0;0;0;0;6;14;4;53;114;24;11;24;14;0;0;0;0;0;0;12;238;217;280;521;82;3;46;106;0;1;6;47;420;1037;0;0;4;111;1876;1022;2556;5074;838;5.124811E+07;0;7.825441E+08;0;1.09636E+07;3.8542E+07;0;4.528363E+07;1.837612E+08;0;9361734;3.501699E+07;0;0;1.717796E+09;0;1.352737E+07;5.129187E+07;4629694;0;4.810868E+07;0;938206;2372894;0;3057592;1.199321E+07;0;604698;1717992;0;0;6.382794E+07;0;676188;1247418;
51;0;0;194090;7950;366380;21639;176771;10034;79351;4488;237256;8139;51;104;35;0;190;0;0;0;0;0;0;0;0;0;0;2;7;2;46;80;24;3;17;9;0;0;0;0;0;0;14;197;161;229;444;70;6;31;60;1;3;8;35;335;847;1;1;6;95;1542;743;2109;3996;700;5.200114E+07;0;8.28402E+08;0;1.032459E+07;3.877954E+07;0;4.574248E+07;1.904334E+08;0;8857000;3.645438E+07;0;0;1.866856E+09;0;1.086854E+07;5.30293E+07;3775092;0;3.86447E+07;0;726464;1951686;0;2426810;9661000;0;470818;1390130;0;0;5.082333E+07;0;444144;1061574;
52;0;0;194058;6310;366082;17348;176627;8136;79287;3659;236571;6393;51;95;42;0;187;1;0;0;0;0;0;0;0;0;0;5;9;2;39;66;37;7;20;3;0;0;0;0;0;0;16;173;99;181;295;33;8;35;45;1;1;5;32;296;681;0;2;4;64;1243;641;1741;3218;552;5.268154E+07;0;8.817779E+08;0;1.170085E+07;3.946337E+07;0;4.64147E+07;1.938841E+08;0;9574170;3.532175E+07;0;0;1.871947E+09;0;1.438859E+07;4.979717E+07;3066356;0;3.063177E+07;0;628380;1591036;0;1933690;7525146;0;375002;1085070;0;0;3.905922E+07;0;424400;789956;
53;0;0;194030;5091;365824;13837;176495;6595;79230;2928;236030;5077;45;72;21;0;138;0;0;0;0;0;0;0;0;0;0;4;5;3;31;53;13;10;14;5;0;0;0;0;0;0;10;137;81;154;241;33;2;25;37;0;4;6;28;258;534;0;0;7;60;982;494;1295;2649;395;5.310634E+07;0;9.252275E+08;0;1.081033E+07;3.95052E+07;0;4.664626E+07;2.024143E+08;0;9121774;3.716421E+07;0;0;2.014587E+09;0;1.125113E+07;5.409486E+07;2461772;0;2.474494E+07;0;493040;1282828;0;1559236;5936698;0;310854;887416;0;0;3.079882E+07;0;243746;593768;
54;0;0;194008;4128;365644;10936;176409;5262;79181;2345;235582;4002;22;53;11;0;85;0;0;0;0;0;0;0;1;0;0;0;7;0;18;38;6;4;8;5;0;0;0;0;0;0;6;99;64;107;188;27;1;12;19;1;7;7;22;178;438;0;2;10;49;807;383;1005;2201;335;5.370311E+07;0;9.713402E+08;0;1.190904E+07;3.926974E+07;0;4.709472E+07;2.054809E+08;0;9659112;3.5972E+07;0;0;2.023514E+09;0;1.461174E+07;4.901416E+07;1965738;0;1.986017E+07;0;403012;1010762;0;1267568;4669120;0;242542;713900;0;0;2.412583E+07;0;259152;439966;
55;0;0;193991;3316;365484;8714;176322;4213;79149;1878;235226;3108;19;29;13;0;61;0;0;0;0;0;0;0;0;0;0;1;1;0;13;21;8;5;7;5;0;0;0;0;0;0;6;66;58;87;146;14;0;8;29;0;4;6;17;159;350;0;1;6;37;641;342;851;1633;268;5.407519E+07;0;1.016462E+09;0;1.045588E+07;4.06573E+07;0;4.718442E+07;2.109021E+08;0;9149300;3.738173E+07;0;0;2.15954E+09;0;1.104274E+07;5.380944E+07;1568070;0;1.604919E+07;0;302370;807858;0;1007974;3753504;0;199370;577604;0;0;1.864944E+07;0;149888;344604;
56;0;0;193976;2627;365379;6836;176266;3302;79129;1491;234958;2458;23;31;39;0;93;0;0;0;0;0;0;0;0;0;0;2;2;1;20;21;37;1;8;1;0;0;0;0;0;0;7;63;46;70;111;18;3;9;15;2;5;2;15;104;263;0;1;5;15;540;252;736;1407;194;5.433193E+07;0;1.066042E+09;0;1.202565E+07;3.951712E+07;0;4.759705E+07;2.152307E+08;0;9699810;3.625222E+07;0;0;2.17082E+09;0;1.436617E+07;5.036673E+07;1222946;0;1.231507E+07;0;251530;633478;0;806470;2928056;0;149674;452114;0;0;1.50954E+07;0;145946;259412;
57;0;0;193971;2076;365289;5390;176215;2634;79102;1177;234738;1923;7;18;4;0;29;0;0;0;0;0;0;0;0;0;0;0;0;0;5;14;4;2;4;0;0;0;0;0;0;0;1;39;30;59;87;15;0;2;8;0;2;9;5;90;212;0;0;8;18;390;199;588;1092;161;5.446731E+07;0;1.105882E+09;0;1.055505E+07;4.053257E+07;0;4.753172E+07;2.217538E+08;0;9268256;3.735214E+07;0;0;2.295987E+09;0;1.090446E+07;5.335851E+07;959998;0;1.015421E+07;0;180276;506368;0;634482;2361792;0;127840;359166;0;0;1.164662E+07;0;93290;209802;
58;0;0;193969;1694;365199;4217;176165;2065;79081;947;234568;1456;12;18;1;0;31;0;0;0;0;0;0;0;0;0;0;3;1;0;7;10;1;2;7;0;0;0;0;0;0;0;4;40;21;50;54;10;1;3;5;1;6;3;2;90;163;0;0;7;19;320;201;415;857;127;5.475432E+07;0;1.146834E+09;0;1.229949E+07;3.983714E+07;0;4.794554E+07;2.240402E+08;0;9722584;3.651636E+07;0;0;2.324159E+09;0;1.441308E+07;5.118441E+07;759754;0;7867108;0;159902;393764;0;516618;1946330;0;97578;291580;0;0;8729498;0;83838;148948;
59;0;0;193960;1346;365132;3288;176118;1632;79073;741;234445;1135;4;7;0;0;11;0;0;0;0;0;0;0;0;0;0;0;0;0;3;4;0;1;3;0;0;0;0;0;0;0;5;26;19;47;54;5;0;0;0;2;3;10;9;64;116;0;3;7;10;243;122;381;699;100;5.487758E+07;0;1.190062E+09;0;1.107941E+07;4.101096E+07;0;4.786122E+07;2.28855E+08;0;9437252;3.753703E+07;0;0;2.42975E+09;0;1.184439E+07;5.351194E+07;598312;0;6346064;0;117332;311986;0;412602;1570290;0;81836;232742;0;0;6648598;0;58446;116838;
60;0;0;193956;1099;365084;2555;176090;1275;79063;582;234347;866;2;8;1;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;1;7;1;1;0;0;0;0;0;0;0;0;1;27;17;37;41;11;0;1;2;1;5;10;4;48;90;0;0;8;12;230;125;269;523;74;5.492971E+07;0;1.237334E+09;0;1.218603E+07;3.977973E+07;0;4.811378E+07;2.319096E+08;0;9732098;3.641102E+07;0;0;2.473871E+09;0;1.380856E+07;5.228813E+07;462206;0;4738390;0;96800;240732;0;333656;1296102;0;62108;190332;0;0;4833394;0;45116;83524;
61;0;0;193950;859;365052;1994;176078;1007;79057;474;234278;688;2;3;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;1;1;0;0;0;0;0;0;0;0;16;11;21;35;9;0;2;5;0;1;4;6;32;65;0;0;4;9;162;64;246;418;65;5.501205E+07;0;1.279303E+09;0;1.088426E+07;4.126173E+07;0;4.801076E+07;2.387702E+08;0;9368318;3.755154E+07;0;0;2.555095E+09;0;1.244029E+07;5.226611E+07;362672;0;4058506;0;69564;188010;0;259768;984950;0;51182;145374;0;0;3712084;0;34580;68656;
62;0;0;193946;693;365023;1535;176060;770;79050;382;234227;531;3;3;2;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;0;1;1;2;0;0;0;0;0;0;0;8;8;22;22;8;0;0;0;0;2;6;4;27;47;0;2;4;10;137;59;174;323;63;5.526802E+07;0;1.321254E+09;0;1.20281E+07;3.990878E+07;0;4.822415E+07;2.422313E+08;0;9730096;3.689253E+07;0;0;2.632708E+09;0;1.283882E+07;5.368932E+07;276906;0;3248374;0;54738;142044;0;207016;769358;0;37510;118196;0;0;2709618;0;23386;44730;
63;0;0;193942;552;365000;1161;176051;599;79044;284;234179;424;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;2;16;7;13;15;8;0;0;0;1;3;1;4;22;45;0;1;3;9;123;43;143;259;31;5.530494E+07;0;1.362774E+09;0;1.075651E+07;4.088221E+07;0;4.814182E+07;2.458592E+08;0;9429446;3.727068E+07;0;0;2.684149E+09;0;1.273558E+07;5.106284E+07;209480;0;2433596;0;41326;110440;0;163632;558460;0;32736;92542;0;0;2050386;0;15382;35252;
64;0;0;193940;432;364986;911;176043;474;79040;229;234140;329;0;4;0;0;4;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;2;4;7;7;8;1;0;0;0;0;1;3;2;14;31;0;0;8;2;75;38;125;173;26;5.535671E+07;0;1.408372E+09;0;1.226361E+07;3.978229E+07;0;4.830118E+07;2.484742E+08;0;9739576;3.668996E+07;0;0;2.789496E+09;0;1.273266E+07;5.377178E+07;166862;0;1833114;0;33918;85358;0;126484;480456;0;23950;71602;0;0;1373432;0;11264;24028;
65;0;0;193939;357;364978;721;176040;379;79036;177;234115;247;1;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;2;0;1;1;0;0;1;0;0;0;0;0;0;0;0;6;2;7;9;0;0;0;0;0;2;1;1;6;21;0;2;4;4;54;37;77;143;22;5.548022E+07;0;1.445636E+09;0;1.125428E+07;4.127033E+07;0;4.825472E+07;2.556004E+08;0;9538306;3.740253E+07;0;0;2.806951E+09;0;1.359733E+07;5.130501E+07;128590;0;1563480;0;26584;69618;0;102110;410086;0;18808;58956;0;0;903714;0;7908;19378;
66;0;0;193937;278;364966;553;176035;297;79031;149;234093;195;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;6;5;1;0;0;0;0;0;0;2;11;15;0;1;7;4;54;23;79;109;10;5.54235E+07;0;1.48776E+09;0;1.209663E+07;4.002545E+07;0;4.834854E+07;2.578967E+08;0;9711566;3.68911E+07;0;0;2.9452E+09;0;1.24433E+07;5.314601E+07;103744;0;1245388;0;19164;54912;0;78776;332104;0;14024;44974;0;0;673070;0;6938;13328;
67;0;0;193935;216;364959;427;176031;232;79029;117;234079;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;0;0;0;0;0;0;1;2;5;9;0;2;5;4;35;16;57;87;9;5.549705E+07;0;1.531601E+09;0;1.101298E+07;4.15435E+07;0;4.833319E+07;2.617537E+08;0;9508942;3.734529E+07;0;0;2.93958E+09;0;1.358089E+07;5.175926E+07;81844;0;972696;0;17776;42102;0;61200;204458;0;12234;35078;0;0;477840;0;5626;11480;
68;0;0;193935;178;364954;317;176029;175;79027;87;234067;127;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;1;3;2;1;0;0;0;0;0;1;0;1;5;0;4;7;2;35;10;40;73;10;5.541305E+07;0;1.579403E+09;0;1.19494E+07;3.99408E+07;0;4.836037E+07;2.654281E+08;0;9634472;3.691096E+07;0;0;3.097883E+09;0;1.198818E+07;5.373746E+07;60492;0;769236;0;10680;31478;0;49132;191708;0;8660;28654;0;0;402594;0;3652;8936;
69;0;0;193935;136;364950;239;176026;139;79026;63;234060;98;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;3;0;0;1;7;2;36;7;42;39;15;5.534236E+07;0;1.616013E+09;0;1.083825E+07;4.036914E+07;0;4.835075E+07;2.723009E+08;0;9582492;3.711799E+07;0;0;3.077514E+09;0;1.325419E+07;5.180656E+07;51788;0;427566;0;11336;26854;0;39056;135778;0;8140;22390;0;0;329802;0;3032;5660;
70;0;0;193935;94;364948;165;176024;99;79026;43;234053;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;1;3;0;1;4;3;15;12;41;60;11;5.542204E+07;0;1.655243E+09;0;1.235603E+07;4.047028E+07;0;4.839625E+07;2.744397E+08;0;9595518;3.700286E+07;0;0;3.241338E+09;0;1.227981E+07;5.333014E+07;36140;0;269478;0;6682;17422;0;26674;88248;0;4264;15820;0;0;203352;0;1758;3682;
71;0;0;193934;65;364946;117;176023;73;79025;29;234047;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;1;2;6;0;14;9;28;36;13;5.532361E+07;0;1.698919E+09;0;1.110493E+07;4.154438E+07;0;4.837258E+07;2.779148E+08;0;9716500;3.716096E+07;0;0;3.215854E+09;0;1.343418E+07;5.18759E+07;26306;0;201732;0;6070;13538;0;17914;61582;0;4012;10226;0;0;115564;0;118;1424;
72;0;0;193934;46;364945;85;176023;51;79024;22;234042;27;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;2;0;1;3;1;13;5;18;21;3;5.528122E+07;0;1.745457E+09;0;1.225702E+07;3.992984E+07;0;4.839653E+07;2.811337E+08;0;9532360;3.699196E+07;0;0;3.387169E+09;0;1.265724E+07;5.217452E+07;19442;0;171114;0;3422;10176;0;12040;57572;0;1534;7268;0;0;55500;0;1722;1364;
73;0;0;193934;34;364944;61;176022;37;79024;15;234039;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;2;1;5;2;12;18;3;5.533665E+07;0;1.785307E+09;0;1.106504E+07;4.128313E+07;0;4.836705E+07;2.880728E+08;0;9684730;3.716603E+07;0;0;3.350467E+09;0;1.329739E+07;5.248195E+07;13416;0;152658;0;2224;7034;0;10098;63538;0;2242;5474;0;0;22534;0;118;1040;
74;0;0;193934;23;364943;47;176021;31;79024;11;234037;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;2;2;7;3;10;7;3;5.542638E+07;0;1.824578E+09;0;1.201895E+07;4.026934E+07;0;4.838152E+07;2.91435E+08;0;9463378;3.722927E+07;0;0;3.528397E+09;0;1.26451E+07;5.150891E+07;10592;0;89522;0;2598;5656;0;6500;32230;0;944;3736;0;0;7422;0;972;640;
